position_id,worker_id,position_title,job_profile_id,supervisory_org_id,cost_center_id,position_status,effective_start_date,effective_end_date
P00003536,W00003536,Senior Consultant - Cyber Risk,JP000176,SO001328,CC002080,Filled,2025-03-19,
P00003537,W00003537,Senior Consultant - Marketing,JP000321,SO001649,CC000824,Filled,2009-06-25,
P00003538,W00003538,Partner - Information Technology,JP000563,SO000882,CC000199,Filled,2024-11-02,
P00003539,W00003539,Partner - Corporate Tax,JP000080,SO000905,CC002095,Filled,2021-11-10,
P00003540,W00003540,Consultant - Data and Analytics,JP000578,SO002245,CC002114,Filled,2023-08-21,
P00003541,W00003541,Consultant - Audit Assurance,JP000487,SO002489,CC001944,Filled,2023-12-09,
P00003542,W00003542,Analyst - Finance,JP000144,SO001896,CC001311,Filled,2012-05-31,
P00003543,W00003543,Senior Consultant - Operations,JP000341,SO002098,CC001527,Filled,2023-08-02,
P00003544,W00003544,Analyst - Regulatory Risk,JP000429,SO000120,CC002100,Filled,2021-02-21,
P00003545,W00003545,Senior Consultant - Legal,JP000128,SO001811,CC002252,Filled,1996-05-14,
P00003546,W00003546,Analyst - Strategy Consulting,JP000063,SO000803,CC001497,Filled,2022-03-24,
P00003547,W00003547,Manager - Technology Consulting,JP000526,SO001866,CC001713,Filled,1999-02-05,
P00003548,W00003548,Analyst - Mergers and Acquisitions,JP000352,SO000068,CC000310,Filled,2012-05-29,
P00003549,W00003549,Consultant - Data and Analytics,JP000380,SO000912,CC000799,Closed,2022-04-14,2025-06-10
P00003550,W00003550,Senior Consultant - Marketing,JP000314,SO000537,CC000854,Filled,2025-02-04,
P00003551,W00003551,Manager - Technology Consulting,JP000591,SO000442,CC000376,Filled,2022-11-05,
P00003552,W00003552,Consultant - Human Capital,JP000542,SO000690,CC000782,Filled,2019-11-06,
P00003553,W00003553,Analyst - Legal,JP000451,SO000291,CC000441,Filled,2017-02-02,
P00003554,W00003554,Director - Corporate Tax,JP000079,SO001825,CC000961,Filled,2023-03-27,
P00003555,W00003555,Senior Manager - Information Technology,JP000423,SO002010,CC002485,Filled,2020-07-31,
P00003556,W00003556,Senior Consultant - Technology Consulting,JP000416,SO001661,CC000038,Filled,2006-07-03,
P00003557,W00003557,Analyst - Audit Assurance,JP000369,SO001514,CC000632,Filled,2025-03-13,
P00003558,W00003558,Manager - Mergers and Acquisitions,JP000251,SO001871,CC002162,Closed,2021-03-20,2023-10-20
P00003559,W00003559,Analyst - Mergers and Acquisitions,JP000301,SO000869,CC000017,Filled,2022-01-29,
P00003560,W00003560,Senior Manager - Information Technology,JP000297,SO000160,CC002078,Filled,2023-05-12,
P00003561,W00003561,Manager - Human Capital,JP000240,SO001337,CC002357,Closed,1995-03-19,2006-09-24
P00003562,W00003562,Partner - Information Technology,JP000248,SO002058,CC002076,Filled,2006-02-23,
P00003563,W00003563,Consultant - Technology Consulting,JP000582,SO001133,CC001844,Filled,2014-03-07,
P00003564,W00003564,Director - Technology Consulting,JP000192,SO001921,CC001239,Filled,2020-01-19,
P00003565,W00003565,Analyst - Operations,JP000304,SO001427,CC001389,Filled,2021-03-27,
P00003566,W00003566,Consultant - Regulatory Risk,JP000197,SO000516,CC002026,Filled,2020-07-06,
P00003567,W00003567,Senior Consultant - Regulatory Risk,JP000585,SO001297,CC000635,Filled,2023-04-27,
P00003568,W00003568,Senior Manager - Corporate Tax,JP000138,SO001770,CC000609,Filled,1996-04-08,
P00003569,W00003569,Consultant - Corporate Tax,JP000589,SO001965,CC001400,Filled,2021-05-31,
P00003570,W00003570,Manager - Corporate Tax,JP000043,SO002154,CC001694,Filled,2025-05-22,
P00003571,W00003571,Intern - Audit Assurance,JP000562,SO001189,CC000832,Filled,2000-05-20,
P00003572,W00003572,Consultant - Human Capital,JP000378,SO000540,CC002464,Filled,2020-07-22,
P00003573,W00003573,Intern - Cyber Risk,JP000527,SO001335,CC000231,Filled,1996-05-06,
P00003574,W00003574,Analyst - Information Technology,JP000011,SO000374,CC000918,Filled,2022-01-29,
P00003575,W00003575,Senior Consultant - Data and Analytics,JP000253,SO000427,CC000039,Filled,2017-09-19,
P00003576,W00003576,Analyst - Legal,JP000186,SO000741,CC001506,Filled,2008-09-04,
P00003577,W00003577,Analyst - Technology Consulting,JP000362,SO000675,CC000474,Filled,2023-07-27,
P00003578,W00003578,Consultant - Human Resources,JP000264,SO001418,CC002327,Filled,2021-05-12,
P00003579,W00003579,Consultant - Regulatory Risk,JP000038,SO001675,CC001416,Filled,2021-07-22,
P00003580,W00003580,Partner - Corporate Tax,JP000080,SO002194,CC001981,Filled,2023-08-19,
P00003581,W00003581,Intern - Marketing,JP000198,SO000318,CC000251,Filled,2022-03-02,
P00003582,W00003582,Manager - Corporate Tax,JP000098,SO002295,CC001744,Closed,2025-01-18,2025-10-12
P00003583,W00003583,Consultant - Human Resources,JP000236,SO002482,CC002235,Filled,2024-08-18,
P00003584,W00003584,Director - Technology Consulting,JP000460,SO001910,CC002115,Filled,2018-10-31,
P00003585,W00003585,Analyst - Technology Consulting,JP000389,SO002345,CC001403,Filled,2016-11-29,
P00003586,W00003586,Analyst - Cyber Risk,JP000444,SO000121,CC000073,Filled,2021-03-13,
P00003587,W00003587,Consultant - Regulatory Risk,JP000463,SO000945,CC000072,Filled,2017-08-17,
P00003588,W00003588,Analyst - Corporate Tax,JP000436,SO000180,CC000396,Filled,2006-11-12,
P00003589,W00003589,Senior Consultant - Human Capital,JP000434,SO002448,CC001934,Filled,1995-05-30,
P00003590,W00003590,Intern - Cyber Risk,JP000247,SO002123,CC000019,Filled,2022-04-08,
P00003591,W00003591,Manager - Audit Assurance,JP000571,SO001079,CC000880,Filled,2021-08-16,
P00003592,W00003592,Intern - Audit Assurance,JP000214,SO000325,CC002241,Filled,2024-06-16,
P00003593,W00003593,Consultant - Operations,JP000241,SO000435,CC001431,Filled,2004-04-22,
P00003594,W00003594,Consultant - Audit Assurance,JP000491,SO001930,CC001112,Filled,2020-03-24,
P00003595,W00003595,Senior Consultant - Operations,JP000458,SO002213,CC000864,Filled,2021-08-22,
P00003596,W00003596,Senior Manager - Finance,JP000409,SO001320,CC000381,Closed,2014-11-07,2025-03-30
P00003597,W00003597,Analyst - Operations,JP000153,SO000300,CC001077,Filled,2011-06-28,
P00003598,W00003598,Manager - Operations,JP000475,SO002368,CC001455,Filled,2020-01-02,
P00003599,W00003599,Consultant - Human Resources,JP000281,SO001690,CC001813,Filled,2023-10-16,
P00003600,W00003600,Senior Manager - Technology Consulting,JP000486,SO000804,CC001968,Filled,2022-07-29,
P00003601,W00003601,Manager - Cyber Risk,JP000137,SO000161,CC001456,Filled,2021-11-30,
P00003602,W00003602,Consultant - Regulatory Risk,JP000038,SO002455,CC002009,Filled,2021-12-12,
P00003603,W00003603,Senior Consultant - Human Resources,JP000187,SO000694,CC000081,Filled,2023-08-10,
P00003604,W00003604,Analyst - Information Technology,JP000442,SO002043,CC001871,Filled,2000-09-08,
P00003605,W00003605,Analyst - Finance,JP000046,SO001357,CC001685,Filled,2020-04-29,
P00003606,W00003606,Director - Mergers and Acquisitions,JP000587,SO002390,CC001703,Filled,2010-05-19,
P00003607,W00003607,Senior Consultant - Human Resources,JP000044,SO000691,CC001508,Filled,2025-12-01,
P00003608,W00003608,Analyst - Finance,JP000062,SO001238,CC002449,Filled,2011-08-01,
P00003609,W00003609,Senior Manager - Mergers and Acquisitions,JP000399,SO001657,CC002499,Filled,2022-02-01,
P00003610,W00003610,Consultant - Strategy Consulting,JP000179,SO000893,CC000976,Filled,2021-11-10,
P00003611,W00003611,Senior Consultant - Data and Analytics,JP000349,SO002355,CC000921,Filled,2023-01-27,
P00003612,W00003612,Analyst - Operations,JP000364,SO000950,CC002366,Filled,2020-09-29,
P00003613,W00003613,Senior Consultant - Data and Analytics,JP000345,SO000886,CC000255,Filled,2023-08-27,
P00003614,W00003614,Manager - Finance,JP000397,SO001800,CC000831,Filled,2024-10-17,
P00003615,W00003615,Consultant - Legal,JP000348,SO000732,CC002152,Closed,2020-07-02,2025-02-24
P00003616,W00003616,Consultant - Technology Consulting,JP000227,SO001327,CC002015,Filled,2021-03-20,
P00003617,W00003617,Consultant - Data and Analytics,JP000154,SO001933,CC000209,Filled,2024-11-10,
P00003618,W00003618,Consultant - Corporate Tax,JP000201,SO001932,CC000450,Filled,2022-05-17,
P00003619,W00003619,Manager - Data and Analytics,JP000189,SO001557,CC000955,Filled,2020-01-06,
P00003620,W00003620,Consultant - Human Resources,JP000211,SO001655,CC000666,Filled,2022-06-06,
P00003621,W00003621,Analyst - Information Technology,JP000367,SO000879,CC000110,Filled,2020-12-08,
P00003622,W00003622,Manager - Regulatory Risk,JP000028,SO000276,CC000057,Filled,2025-10-04,
P00003623,W00003623,Manager - Corporate Tax,JP000379,SO002380,CC001682,Filled,2021-09-03,
P00003624,W00003624,Analyst - Corporate Tax,JP000315,SO001205,CC001340,Filled,2020-08-03,
P00003625,W00003625,Director - Operations,JP000125,SO000720,CC000328,Filled,2021-06-09,
P00003626,W00003626,Consultant - Human Resources,JP000281,SO000967,CC001611,Filled,2022-11-22,
P00003627,W00003627,Consultant - Operations,JP000110,SO001632,CC000856,Filled,2013-02-18,
P00003628,W00003628,Analyst - Information Technology,JP000411,SO000402,CC002044,Filled,2022-05-07,
P00003629,W00003629,Analyst - Operations,JP000556,SO001233,CC001351,Closed,2020-02-22,2021-12-23
P00003630,W00003630,Consultant - Information Technology,JP000131,SO001587,CC002278,Filled,2020-11-07,
P00003631,W00003631,Manager - Operations,JP000100,SO001644,CC000275,Filled,2010-08-27,
P00003632,W00003632,Consultant - Mergers and Acquisitions,JP000105,SO000914,CC001315,Filled,2020-09-22,
P00003633,W00003633,Senior Consultant - Operations,JP000421,SO000795,CC000717,Filled,2025-05-26,
P00003634,W00003634,Analyst - Mergers and Acquisitions,JP000438,SO001143,CC001181,Filled,2025-10-21,
P00003635,W00003635,Analyst - Human Resources,JP000365,SO001253,CC001463,Closed,2019-04-16,2020-11-24
P00003636,W00003636,Consultant - Data and Analytics,JP000471,SO000337,CC002174,Filled,2022-08-12,
P00003637,W00003637,Analyst - Corporate Tax,JP000167,SO002221,CC000405,Filled,2022-11-23,
P00003638,W00003638,Consultant - Information Technology,JP000036,SO000622,CC000055,Filled,2022-06-22,
P00003639,W00003639,Senior Consultant - Technology Consulting,JP000575,SO002065,CC000125,Filled,2000-02-21,
P00003640,W00003640,Consultant - Mergers and Acquisitions,JP000461,SO000272,CC000099,Filled,2025-05-30,
P00003641,W00003641,Manager - Legal,JP000148,SO001159,CC002064,Filled,2023-01-28,
P00003642,W00003642,Senior Consultant - Operations,JP000500,SO000128,CC001654,Filled,2023-01-08,
P00003643,W00003643,Analyst - Regulatory Risk,JP000068,SO002287,CC001733,Filled,2020-11-04,
P00003644,W00003644,Analyst - Corporate Tax,JP000454,SO001456,CC001410,Filled,2021-05-06,
P00003645,W00003645,Senior Consultant - Cyber Risk,JP000210,SO000759,CC001610,Filled,2022-03-04,
P00003646,W00003646,Analyst - Information Technology,JP000033,SO001495,CC001517,Filled,2024-09-25,
P00003647,W00003647,Consultant - Audit Assurance,JP000487,SO001272,CC001935,Filled,2024-01-29,
P00003648,W00003648,Consultant - Finance,JP000170,SO000425,CC001758,Filled,2020-04-07,
P00003649,W00003649,Consultant - Human Resources,JP000281,SO002027,CC000452,Filled,2025-01-25,
P00003650,W00003650,Senior Manager - Finance,JP000217,SO002198,CC001580,Filled,2002-12-31,
P00003651,W00003651,Director - Mergers and Acquisitions,JP000587,SO002205,CC000261,Filled,2020-04-16,
P00003652,W00003652,Senior Consultant - Operations,JP000354,SO001472,CC000401,Filled,2021-09-21,
P00003653,W00003653,Analyst - Legal,JP000312,SO001210,CC002109,Filled,2013-10-27,
P00003654,W00003654,Analyst - Marketing,JP000243,SO000736,CC002017,Filled,2022-10-27,
P00003655,W00003655,Analyst - Human Resources,JP000521,SO002371,CC000828,Filled,2020-11-12,
P00003656,W00003656,Analyst - Regulatory Risk,JP000116,SO001698,CC001775,Filled,2024-11-25,
P00003657,W00003657,Consultant - Legal,JP000449,SO000092,CC000849,Filled,2025-08-17,
P00003658,W00003658,Analyst - Cyber Risk,JP000034,SO000934,CC001165,Filled,2011-02-26,
P00003659,W00003659,Senior Manager - Corporate Tax,JP000149,SO001446,CC002034,Filled,2023-06-05,
P00003660,W00003660,Senior Manager - Cyber Risk,JP000061,SO000412,CC001703,Filled,2021-06-13,
P00003661,W00003661,Analyst - Human Resources,JP000365,SO000409,CC000546,Filled,2021-01-24,
P00003662,W00003662,Analyst - Strategy Consulting,JP000476,SO001910,CC002115,Filled,1997-05-16,
P00003663,W00003663,Analyst - Human Resources,JP000107,SO000728,CC000573,Closed,2025-05-04,2025-12-31
P00003664,W00003664,Analyst - Regulatory Risk,JP000010,SO002355,CC000921,Filled,2023-04-20,
P00003665,W00003665,Senior Consultant - Human Capital,JP000434,SO000285,CC002430,Filled,2020-06-08,
P00003666,W00003666,Analyst - Human Capital,JP000393,SO002348,CC000687,Filled,2023-09-12,
P00003667,W00003667,Executive - Regulatory Risk,JP000388,SO001119,CC002355,Closed,1999-09-05,2020-08-25
P00003668,W00003668,Consultant - Human Resources,JP000236,SO001770,CC000609,Filled,2020-10-11,
P00003669,W00003669,Senior Manager - Finance,JP000339,SO001923,CC002209,Filled,2022-09-01,
P00003670,W00003670,Manager - Mergers and Acquisitions,JP000208,SO000976,CC000761,Filled,2023-07-04,
P00003671,W00003671,Analyst - Audit Assurance,JP000350,SO000422,CC001469,Filled,2025-03-13,
P00003672,W00003672,Consultant - Operations,JP000228,SO002276,CC000121,Closed,2021-12-08,2024-12-24
P00003673,W00003673,Senior Consultant - Regulatory Risk,JP000377,SO000730,CC000750,Filled,2021-11-25,
P00003674,W00003674,Senior Consultant - Technology Consulting,JP000575,SO001135,CC001370,Filled,2022-01-22,
P00003675,W00003675,Senior Consultant - Operations,JP000518,SO001003,CC001002,Filled,2024-12-25,
P00003676,W00003676,Senior Manager - Cyber Risk,JP000206,SO001473,CC001583,Filled,2021-05-19,
P00003677,W00003677,Senior Manager - Corporate Tax,JP000138,SO002454,CC002500,Filled,2020-08-31,
P00003678,W00003678,Senior Consultant - Corporate Tax,JP000569,SO001394,CC001215,Filled,2024-08-15,
P00003679,W00003679,Consultant - Corporate Tax,JP000201,SO000054,CC001932,Closed,2014-12-15,2024-07-02
P00003680,W00003680,Analyst - Cyber Risk,JP000534,SO001314,CC000084,Filled,2024-11-07,
P00003681,W00003681,Manager - Audit Assurance,JP000200,SO001835,CC001970,Filled,2024-09-18,
P00003682,W00003682,Analyst - Human Capital,JP000156,SO000562,CC002270,Closed,2005-05-15,2015-11-28
P00003683,W00003683,Senior Consultant - Marketing,JP000037,SO000444,CC001185,Filled,2017-12-17,
P00003684,W00003684,Analyst - Human Capital,JP000464,SO001505,CC001697,Filled,2022-02-14,
P00003685,W00003685,Senior Consultant - Marketing,JP000183,SO001928,CC002324,Filled,2020-07-04,
P00003686,W00003686,Analyst - Cyber Risk,JP000034,SO001167,CC001071,Filled,2006-04-10,
P00003687,W00003687,Senior Consultant - Human Capital,JP000479,SO001247,CC002145,Closed,2023-10-13,2024-09-05
P00003688,W00003688,Senior Manager - Cyber Risk,JP000061,SO001502,CC001644,Filled,2005-09-21,
P00003689,W00003689,Analyst - Technology Consulting,JP000221,SO002451,CC001715,Filled,1999-04-22,
P00003690,W00003690,Analyst - Human Capital,JP000393,SO001042,CC000959,Filled,2012-01-08,
P00003691,W00003691,Manager - Human Capital,JP000532,SO001755,CC001920,Filled,2020-05-22,
P00003692,W00003692,Consultant - Marketing,JP000119,SO000384,CC000571,Filled,2021-07-25,
P00003693,W00003693,Analyst - Technology Consulting,JP000221,SO000340,CC000673,Filled,2000-12-29,
P00003694,W00003694,Senior Consultant - Mergers and Acquisitions,JP000296,SO001095,CC001266,Filled,2025-04-12,
P00003695,W00003695,Senior Consultant - Information Technology,JP000417,SO002226,CC000131,Filled,2022-09-12,
P00003696,W00003696,Analyst - Finance,JP000144,SO002466,CC000310,Filled,2025-11-13,
P00003697,W00003697,Analyst - Operations,JP000405,SO002381,CC002474,Filled,2017-03-09,
P00003698,W00003698,Manager - Strategy Consulting,JP000565,SO001665,CC002056,Closed,2024-05-23,2025-06-16
P00003699,W00003699,Manager - Human Capital,JP000087,SO001330,CC001175,Filled,2022-03-18,
P00003700,W00003700,Analyst - Regulatory Risk,JP000181,SO001956,CC000669,Filled,2010-10-23,
P00003701,W00003701,Senior Consultant - Human Resources,JP000112,SO001810,CC002189,Filled,2020-05-11,
P00003702,W00003702,Manager - Operations,JP000475,SO000051,CC001117,Filled,2020-11-25,
P00003703,W00003703,Director - Human Capital,JP000218,SO001202,CC000667,Filled,2025-12-06,
P00003704,W00003704,Director - Marketing,JP000302,SO000027,CC002356,Filled,2022-07-06,
P00003705,W00003705,Senior Consultant - Human Capital,JP000489,SO001164,CC002336,Filled,2025-02-01,
P00003706,W00003706,Analyst - Technology Consulting,JP000362,SO000151,CC000307,Filled,2022-04-09,
P00003707,W00003707,Manager - Corporate Tax,JP000059,SO001638,CC000118,Filled,2023-07-06,
P00003708,W00003708,Analyst - Technology Consulting,JP000230,SO001621,CC002096,Filled,2023-10-15,
P00003709,W00003709,Intern - Operations,JP000513,SO001790,CC001822,Filled,2022-04-06,
P00003710,W00003710,Director - Mergers and Acquisitions,JP000031,SO000718,CC000719,Filled,2022-10-18,
P00003711,W00003711,Senior Consultant - Mergers and Acquisitions,JP000375,SO001974,CC000343,Closed,2020-09-03,2022-06-03
P00003712,W00003712,Consultant - Human Resources,JP000281,SO001144,CC000588,Filled,2009-04-03,
P00003713,W00003713,Analyst - Strategy Consulting,JP000431,SO000841,CC000896,Filled,2021-05-17,
P00003714,W00003714,Analyst - Mergers and Acquisitions,JP000073,SO000563,CC000519,Filled,2025-08-22,
P00003715,W00003715,Manager - Finance,JP000381,SO000353,CC001798,Filled,2020-01-19,
P00003716,W00003716,Senior Manager - Corporate Tax,JP000355,SO000936,CC000432,Filled,2024-08-21,
P00003717,W00003717,Partner - Finance,JP000394,SO002203,CC000083,Filled,2019-06-28,
P00003718,W00003718,Analyst - Human Resources,JP000365,SO001493,CC000544,Filled,2024-11-05,
P00003719,W00003719,Partner - Information Technology,JP000574,SO002382,CC000547,Filled,2020-05-17,
P00003720,W00003720,Consultant - Regulatory Risk,JP000463,SO001154,CC000208,Filled,2024-06-27,
P00003721,W00003721,Consultant - Finance,JP000170,SO000822,CC001866,Filled,2022-12-31,
P00003722,W00003722,Manager - Legal,JP000148,SO000328,CC001204,Filled,2021-09-19,
P00003723,W00003723,Consultant - Data and Analytics,JP000154,SO002327,CC002340,Filled,2021-09-18,
P00003724,W00003724,Analyst - Technology Consulting,JP000342,SO001688,CC000924,Filled,2024-07-18,
P00003725,W00003725,Analyst - Cyber Risk,JP000048,SO001231,CC001482,Filled,1999-10-25,
P00003726,W00003726,Senior Consultant - Audit Assurance,JP000003,SO001780,CC001459,Filled,2021-08-21,
P00003727,W00003727,Analyst - Finance,JP000333,SO001911,CC000120,Filled,2020-09-22,
P00003728,W00003728,Analyst - Audit Assurance,JP000295,SO001698,CC001775,Closed,1995-04-20,2019-01-02
P00003729,W00003729,Senior Consultant - Finance,JP000522,SO002367,CC002482,Filled,2025-05-27,
