benefit_enrollment_id,worker_id,benefit_plan_id,benefit_type,country,region,coverage_level,enrollment_status,effective_date,end_date,employee_contribution_pct,employer_contribution_pct
BE000011868,W00003097,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Terminated,2023-10-06,2024-05-21,0.0,1.0
BE000011869,W00003098,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2021-04-04,,0.05,0.95
BE000011870,W00003098,BP000055,Wellness Program,Mexico,Americas,Employee,Waived,2023-08-17,,0.0,1.0
BE000011871,W00003098,BP000053,Disability,Mexico,Americas,Employee,Enrolled,2021-12-26,,0.1,0.9
BE000011872,W00003098,BP000056,Employee Assistance Program,Mexico,Americas,Employee,Enrolled,2021-10-09,,0.0,1.0
BE000011873,W00003098,BP000050,Dental,Mexico,Americas,Individual,Terminated,2024-03-15,2024-10-15,0.2,0.8
BE000011874,W00003098,BP000051,Vision,Mexico,Americas,Individual,Enrolled,2023-12-25,,0.2,0.8
BE000011875,W00003099,BP000066,Dental,South Africa,EMEA,Individual,Enrolled,2024-07-21,,0.2,0.8
BE000011876,W00003099,BP000067,Vision,South Africa,EMEA,Individual,Enrolled,2023-02-01,,0.2,0.8
BE000011877,W00003099,BP000070,Retirement,South Africa,EMEA,Employee,Enrolled,2024-06-23,,0.05,0.95
BE000011878,W00003099,BP000072,Employee Assistance Program,South Africa,EMEA,Employee,Enrolled,2023-03-10,,0.0,1.0
BE000011879,W00003099,BP000068,Life Insurance,South Africa,EMEA,Employee,Terminated,2023-10-07,2025-09-07,0.0,1.0
BE000011880,W00003099,BP000069,Disability,South Africa,EMEA,Employee,Enrolled,2024-06-30,,0.1,0.9
BE000011881,W00003100,BP000008,Employee Assistance Program,Australia,APAC,Employee,Enrolled,2021-05-19,,0.0,1.0
BE000011882,W00003100,BP000001,Medical,Australia,APAC,Individual,Enrolled,2023-05-04,,0.15,0.85
BE000011883,W00003100,BP000003,Vision,Australia,APAC,Individual,Enrolled,2021-11-30,,0.2,0.8
BE000011884,W00003100,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2021-07-07,,0.0,1.0
BE000011885,W00003100,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2024-08-29,,0.05,0.95
BE000011886,W00003100,BP000005,Disability,Australia,APAC,Employee,Enrolled,2022-08-13,,0.1,0.9
BE000011887,W00003101,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Enrolled,2025-03-10,,0.0,1.0
BE000011888,W00003101,BP000062,Retirement,Netherlands,EMEA,Employee,Terminated,2021-10-17,2022-07-26,0.05,0.95
BE000011889,W00003101,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2023-03-16,,0.0,1.0
BE000011890,W00003101,BP000059,Vision,Netherlands,EMEA,Individual,Enrolled,2023-05-06,,0.2,0.8
BE000011891,W00003102,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2024-01-31,,0.2,0.8
BE000011892,W00003102,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2022-03-29,,0.0,1.0
BE000011893,W00003102,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2024-09-13,,0.15,0.85
BE000011894,W00003102,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2021-04-27,,0.0,1.0
BE000011895,W00003103,BP000001,Medical,Australia,APAC,Individual,Enrolled,2023-10-01,,0.15,0.85
BE000011896,W00003103,BP000005,Disability,Australia,APAC,Employee,Waived,2025-08-02,,0.1,0.9
BE000011897,W00003103,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2025-11-17,,0.05,0.95
BE000011898,W00003103,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2022-12-27,,0.0,1.0
BE000011899,W00003103,BP000002,Dental,Australia,APAC,Individual,Enrolled,2024-07-06,,0.2,0.8
BE000011900,W00003104,BP000051,Vision,Mexico,Americas,Individual,Enrolled,2024-06-20,,0.2,0.8
BE000011901,W00003104,BP000050,Dental,Mexico,Americas,Individual,Waived,2024-06-12,,0.2,0.8
BE000011902,W00003104,BP000054,Retirement,Mexico,Americas,Employee,Waived,2024-02-18,,0.05,0.95
BE000011903,W00003104,BP000056,Employee Assistance Program,Mexico,Americas,Employee,Enrolled,2021-03-20,,0.0,1.0
BE000011904,W00003104,BP000052,Life Insurance,Mexico,Americas,Employee,Enrolled,2023-04-10,,0.0,1.0
BE000011905,W00003104,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2025-09-21,,0.0,1.0
BE000011906,W00003106,BP000098,Dental,United States,Americas,Individual,Enrolled,2025-09-16,,0.2,0.8
BE000011907,W00003106,BP000104,Employee Assistance Program,United States,Americas,Employee,Terminated,2022-12-24,2024-11-14,0.0,1.0
BE000011908,W00003106,BP000102,Retirement,United States,Americas,Employee,Enrolled,2025-04-02,,0.05,0.95
BE000011909,W00003106,BP000103,Wellness Program,United States,Americas,Employee,Waived,2022-10-21,,0.0,1.0
BE000011910,W00003107,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2025-10-25,,0.0,1.0
BE000011911,W00003107,BP000002,Dental,Australia,APAC,Individual,Enrolled,2025-08-28,,0.2,0.8
BE000011912,W00003107,BP000003,Vision,Australia,APAC,Individual,Enrolled,2021-07-13,,0.2,0.8
BE000011913,W00003107,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2023-07-19,,0.05,0.95
BE000011914,W00003107,BP000005,Disability,Australia,APAC,Employee,Enrolled,2023-03-05,,0.1,0.9
BE000011915,W00003108,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2025-03-25,,0.2,0.8
BE000011916,W00003108,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2023-04-12,,0.15,0.85
BE000011917,W00003108,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2021-05-28,,0.0,1.0
BE000011918,W00003108,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2025-04-04,,0.0,1.0
BE000011919,W00003108,BP000031,Wellness Program,Germany,EMEA,Employee,Waived,2025-08-25,,0.0,1.0
BE000011920,W00003109,BP000035,Vision,India,APAC,Individual,Enrolled,2022-06-25,,0.2,0.8
BE000011921,W00003109,BP000037,Disability,India,APAC,Employee,Waived,2024-05-17,,0.1,0.9
BE000011922,W00003109,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2024-12-23,,0.0,1.0
BE000011923,W00003110,BP000029,Disability,Germany,EMEA,Employee,Waived,2025-06-22,,0.1,0.9
BE000011924,W00003110,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2022-05-19,,0.15,0.85
BE000011925,W00003110,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2021-11-22,,0.0,1.0
BE000011926,W00003112,BP000035,Vision,India,APAC,Individual,Waived,2023-10-03,,0.2,0.8
BE000011927,W00003112,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2024-04-26,,0.0,1.0
BE000011928,W00003112,BP000033,Medical,India,APAC,Individual,Enrolled,2022-12-16,,0.15,0.85
BE000011929,W00003112,BP000034,Dental,India,APAC,Individual,Enrolled,2023-08-15,,0.2,0.8
BE000011930,W00003113,BP000058,Dental,Netherlands,EMEA,Individual,Enrolled,2023-06-05,,0.2,0.8
BE000011931,W00003113,BP000059,Vision,Netherlands,EMEA,Individual,Waived,2021-11-14,,0.2,0.8
BE000011932,W00003113,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Terminated,2024-01-01,2024-10-18,0.0,1.0
BE000011933,W00003113,BP000057,Medical,Netherlands,EMEA,Individual,Waived,2022-10-22,,0.15,0.85
BE000011934,W00003114,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2024-12-13,,0.0,1.0
BE000011935,W00003114,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2023-03-18,,0.1,0.9
BE000011936,W00003114,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2022-06-01,,0.0,1.0
BE000011937,W00003114,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2021-07-30,,0.0,1.0
BE000011938,W00003114,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2023-06-04,,0.2,0.8
BE000011939,W00003114,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2022-08-27,,0.2,0.8
BE000011940,W00003115,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2021-12-14,,0.15,0.85
BE000011941,W00003115,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2022-04-16,,0.2,0.8
BE000011942,W00003115,BP000028,Life Insurance,Germany,EMEA,Employee,Terminated,2023-05-10,2025-06-12,0.0,1.0
BE000011943,W00003116,BP000070,Retirement,South Africa,EMEA,Employee,Enrolled,2023-05-07,,0.05,0.95
BE000011944,W00003116,BP000065,Medical,South Africa,EMEA,Individual,Enrolled,2023-03-12,,0.15,0.85
BE000011945,W00003116,BP000069,Disability,South Africa,EMEA,Employee,Enrolled,2023-08-15,,0.1,0.9
BE000011946,W00003116,BP000072,Employee Assistance Program,South Africa,EMEA,Employee,Enrolled,2025-08-01,,0.0,1.0
BE000011947,W00003116,BP000067,Vision,South Africa,EMEA,Individual,Enrolled,2023-11-25,,0.2,0.8
BE000011948,W00003116,BP000068,Life Insurance,South Africa,EMEA,Employee,Enrolled,2025-11-14,,0.0,1.0
BE000011949,W00003117,BP000018,Dental,Canada,Americas,Individual,Waived,2025-04-08,,0.2,0.8
BE000011950,W00003117,BP000020,Life Insurance,Canada,Americas,Employee,Enrolled,2023-03-01,,0.0,1.0
BE000011951,W00003117,BP000017,Medical,Canada,Americas,Individual,Enrolled,2022-06-25,,0.15,0.85
BE000011952,W00003118,BP000098,Dental,United States,Americas,Individual,Enrolled,2021-04-24,,0.2,0.8
BE000011953,W00003118,BP000102,Retirement,United States,Americas,Employee,Enrolled,2022-12-10,,0.05,0.95
BE000011954,W00003118,BP000099,Vision,United States,Americas,Individual,Enrolled,2022-06-04,,0.2,0.8
BE000011955,W00003118,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2021-10-19,,0.0,1.0
BE000011956,W00003118,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2023-02-28,,0.0,1.0
BE000011957,W00003118,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2025-07-15,,0.0,1.0
BE000011958,W00003119,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2022-10-05,,0.0,1.0
BE000011959,W00003119,BP000030,Retirement,Germany,EMEA,Employee,Waived,2024-07-10,,0.05,0.95
BE000011960,W00003119,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2022-11-23,,0.2,0.8
BE000011961,W00003119,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2025-06-03,,0.0,1.0
BE000011962,W00003119,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2023-07-03,,0.1,0.9
BE000011963,W00003120,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2022-08-28,,0.2,0.8
BE000011964,W00003120,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2024-05-16,,0.15,0.85
BE000011965,W00003120,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2024-07-11,,0.1,0.9
BE000011966,W00003120,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2022-05-29,,0.0,1.0
BE000011967,W00003120,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2025-09-30,,0.0,1.0
BE000011968,W00003120,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2025-03-06,,0.05,0.95
BE000011969,W00003121,BP000008,Employee Assistance Program,Australia,APAC,Employee,Terminated,2025-08-15,2026-11-16,0.0,1.0
BE000011970,W00003121,BP000003,Vision,Australia,APAC,Individual,Enrolled,2023-03-22,,0.2,0.8
BE000011971,W00003121,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2024-06-24,,0.0,1.0
BE000011972,W00003121,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2022-12-18,,0.05,0.95
BE000011973,W00003121,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2024-01-02,,0.0,1.0
BE000011974,W00003122,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2021-09-30,,0.0,1.0
BE000011975,W00003122,BP000099,Vision,United States,Americas,Individual,Waived,2022-10-15,,0.2,0.8
BE000011976,W00003122,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2024-06-17,,0.0,1.0
BE000011977,W00003122,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2025-11-08,,0.0,1.0
BE000011978,W00003122,BP000097,Medical,United States,Americas,Individual,Enrolled,2022-12-02,,0.15,0.85
BE000011979,W00003123,BP000038,Retirement,India,APAC,Employee,Enrolled,2023-09-05,,0.05,0.95
BE000011980,W00003123,BP000035,Vision,India,APAC,Individual,Enrolled,2025-07-13,,0.2,0.8
BE000011981,W00003123,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2025-08-17,,0.0,1.0
BE000011982,W00003124,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2023-01-17,,0.05,0.95
BE000011983,W00003124,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2023-03-08,,0.2,0.8
BE000011984,W00003124,BP000053,Disability,Mexico,Americas,Employee,Enrolled,2023-02-28,,0.1,0.9
BE000011985,W00003124,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2022-03-21,,0.0,1.0
BE000011986,W00003125,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2025-09-22,,0.0,1.0
BE000011987,W00003125,BP000102,Retirement,United States,Americas,Employee,Enrolled,2023-07-17,,0.05,0.95
BE000011988,W00003125,BP000097,Medical,United States,Americas,Individual,Enrolled,2025-02-05,,0.15,0.85
BE000011989,W00003127,BP000094,Retirement,United Kingdom,EMEA,Employee,Enrolled,2025-11-02,,0.05,0.95
BE000011990,W00003127,BP000095,Wellness Program,United Kingdom,EMEA,Employee,Enrolled,2025-07-15,,0.0,1.0
BE000011991,W00003127,BP000089,Medical,United Kingdom,EMEA,Individual,Enrolled,2021-03-02,,0.15,0.85
BE000011992,W00003127,BP000092,Life Insurance,United Kingdom,EMEA,Employee,Enrolled,2025-12-10,,0.0,1.0
BE000011993,W00003127,BP000091,Vision,United Kingdom,EMEA,Individual,Enrolled,2025-01-13,,0.2,0.8
BE000011994,W00003127,BP000093,Disability,United Kingdom,EMEA,Employee,Enrolled,2023-12-11,,0.1,0.9
BE000011995,W00003129,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2021-08-07,,0.0,1.0
BE000011996,W00003129,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2022-05-16,,0.1,0.9
BE000011997,W00003129,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2023-10-07,,0.0,1.0
BE000011998,W00003129,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2023-01-29,,0.0,1.0
BE000011999,W00003129,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2023-04-02,,0.05,0.95
BE000012000,W00003129,BP000025,Medical,Germany,EMEA,Individual,Waived,2024-09-25,,0.15,0.85
BE000012001,W00003130,BP000099,Vision,United States,Americas,Individual,Waived,2022-01-26,,0.2,0.8
BE000012002,W00003130,BP000102,Retirement,United States,Americas,Employee,Enrolled,2021-12-05,,0.05,0.95
BE000012003,W00003130,BP000097,Medical,United States,Americas,Individual,Enrolled,2023-06-12,,0.15,0.85
BE000012004,W00003130,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2022-03-27,,0.0,1.0
BE000012005,W00003130,BP000098,Dental,United States,Americas,Individual,Terminated,2021-04-19,2023-02-13,0.2,0.8
BE000012006,W00003130,BP000101,Disability,United States,Americas,Employee,Waived,2021-02-09,,0.1,0.9
BE000012007,W00003131,BP000025,Medical,Germany,EMEA,Individual,Terminated,2022-05-13,2023-01-29,0.15,0.85
BE000012008,W00003131,BP000029,Disability,Germany,EMEA,Employee,Terminated,2023-02-19,2024-03-01,0.1,0.9
BE000012009,W00003131,BP000031,Wellness Program,Germany,EMEA,Employee,Terminated,2021-01-17,2023-05-08,0.0,1.0
BE000012010,W00003132,BP000003,Vision,Australia,APAC,Individual,Enrolled,2025-12-27,,0.2,0.8
BE000012011,W00003132,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2025-05-29,,0.0,1.0
BE000012012,W00003132,BP000002,Dental,Australia,APAC,Individual,Enrolled,2022-08-16,,0.2,0.8
BE000012013,W00003132,BP000005,Disability,Australia,APAC,Employee,Enrolled,2023-08-20,,0.1,0.9
BE000012014,W00003132,BP000008,Employee Assistance Program,Australia,APAC,Employee,Terminated,2023-07-13,2025-07-24,0.0,1.0
BE000012015,W00003134,BP000044,Life Insurance,Japan,APAC,Employee,Enrolled,2023-05-08,,0.0,1.0
BE000012016,W00003134,BP000041,Medical,Japan,APAC,Individual,Enrolled,2022-05-03,,0.15,0.85
BE000012017,W00003134,BP000042,Dental,Japan,APAC,Individual,Enrolled,2021-10-07,,0.2,0.8
BE000012018,W00003135,BP000038,Retirement,India,APAC,Employee,Enrolled,2024-07-17,,0.05,0.95
BE000012019,W00003135,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2023-11-06,,0.0,1.0
BE000012020,W00003135,BP000035,Vision,India,APAC,Individual,Enrolled,2023-12-26,,0.2,0.8
BE000012021,W00003137,BP000102,Retirement,United States,Americas,Employee,Waived,2025-01-15,,0.05,0.95
BE000012022,W00003137,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2024-05-30,,0.0,1.0
BE000012023,W00003137,BP000099,Vision,United States,Americas,Individual,Enrolled,2022-04-12,,0.2,0.8
BE000012024,W00003137,BP000098,Dental,United States,Americas,Individual,Enrolled,2021-09-22,,0.2,0.8
BE000012025,W00003139,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2023-02-27,,0.0,1.0
BE000012026,W00003139,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2023-03-02,,0.0,1.0
BE000012027,W00003139,BP000099,Vision,United States,Americas,Individual,Enrolled,2021-07-06,,0.2,0.8
BE000012028,W00003139,BP000098,Dental,United States,Americas,Individual,Waived,2022-05-09,,0.2,0.8
BE000012029,W00003139,BP000102,Retirement,United States,Americas,Employee,Enrolled,2023-06-25,,0.05,0.95
BE000012030,W00003140,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2024-03-24,,0.0,1.0
BE000012031,W00003140,BP000033,Medical,India,APAC,Individual,Enrolled,2024-12-18,,0.15,0.85
BE000012032,W00003140,BP000034,Dental,India,APAC,Individual,Enrolled,2024-03-09,,0.2,0.8
BE000012033,W00003140,BP000036,Life Insurance,India,APAC,Employee,Waived,2022-12-21,,0.0,1.0
BE000012034,W00003141,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2023-10-31,,0.2,0.8
BE000012035,W00003141,BP000025,Medical,Germany,EMEA,Individual,Waived,2022-05-24,,0.15,0.85
BE000012036,W00003141,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2021-07-28,,0.2,0.8
BE000012037,W00003141,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2022-07-22,,0.1,0.9
BE000012038,W00003141,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2025-11-20,,0.0,1.0
BE000012039,W00003142,BP000037,Disability,India,APAC,Employee,Enrolled,2023-01-04,,0.1,0.9
BE000012040,W00003142,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2023-04-28,,0.0,1.0
BE000012041,W00003142,BP000033,Medical,India,APAC,Individual,Enrolled,2025-08-12,,0.15,0.85
BE000012042,W00003142,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2023-04-19,,0.0,1.0
BE000012043,W00003142,BP000035,Vision,India,APAC,Individual,Enrolled,2024-04-07,,0.2,0.8
BE000012044,W00003142,BP000038,Retirement,India,APAC,Employee,Enrolled,2021-03-04,,0.05,0.95
BE000012045,W00003143,BP000098,Dental,United States,Americas,Individual,Waived,2021-06-19,,0.2,0.8
BE000012046,W00003143,BP000102,Retirement,United States,Americas,Employee,Enrolled,2022-12-01,,0.05,0.95
BE000012047,W00003143,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2025-06-17,,0.0,1.0
BE000012048,W00003143,BP000099,Vision,United States,Americas,Individual,Waived,2021-07-15,,0.2,0.8
BE000012049,W00003143,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2022-08-01,,0.0,1.0
BE000012050,W00003144,BP000015,Wellness Program,Brazil,Americas,Employee,Terminated,2022-07-22,2023-09-22,0.0,1.0
BE000012051,W00003144,BP000011,Vision,Brazil,Americas,Individual,Waived,2021-05-06,,0.2,0.8
BE000012052,W00003144,BP000014,Retirement,Brazil,Americas,Employee,Enrolled,2023-10-29,,0.05,0.95
BE000012053,W00003144,BP000012,Life Insurance,Brazil,Americas,Employee,Enrolled,2023-06-15,,0.0,1.0
BE000012054,W00003145,BP000033,Medical,India,APAC,Individual,Enrolled,2022-06-21,,0.15,0.85
BE000012055,W00003145,BP000037,Disability,India,APAC,Employee,Enrolled,2021-11-24,,0.1,0.9
BE000012056,W00003145,BP000038,Retirement,India,APAC,Employee,Enrolled,2025-10-01,,0.05,0.95
BE000012057,W00003145,BP000034,Dental,India,APAC,Individual,Enrolled,2023-11-30,,0.2,0.8
BE000012058,W00003145,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2023-03-10,,0.0,1.0
BE000012059,W00003145,BP000039,Wellness Program,India,APAC,Employee,Waived,2023-07-25,,0.0,1.0
BE000012060,W00003146,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2024-09-28,,0.2,0.8
BE000012061,W00003146,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2024-03-06,,0.0,1.0
BE000012062,W00003146,BP000052,Life Insurance,Mexico,Americas,Employee,Terminated,2025-10-28,2027-09-03,0.0,1.0
BE000012063,W00003146,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2025-07-24,,0.05,0.95
BE000012064,W00003147,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2023-05-06,,0.2,0.8
BE000012065,W00003147,BP000051,Vision,Mexico,Americas,Individual,Enrolled,2025-04-16,,0.2,0.8
BE000012066,W00003147,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2024-10-03,,0.0,1.0
BE000012067,W00003147,BP000053,Disability,Mexico,Americas,Employee,Waived,2025-01-26,,0.1,0.9
BE000012068,W00003147,BP000052,Life Insurance,Mexico,Americas,Employee,Enrolled,2023-04-30,,0.0,1.0
BE000012069,W00003147,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2023-07-02,,0.05,0.95
BE000012070,W00003148,BP000102,Retirement,United States,Americas,Employee,Enrolled,2022-08-25,,0.05,0.95
BE000012071,W00003148,BP000103,Wellness Program,United States,Americas,Employee,Terminated,2023-12-07,2026-05-11,0.0,1.0
BE000012072,W00003148,BP000099,Vision,United States,Americas,Individual,Enrolled,2023-11-25,,0.2,0.8
BE000012073,W00003148,BP000101,Disability,United States,Americas,Employee,Terminated,2025-03-15,2026-07-23,0.1,0.9
