worker_skill_id,worker_id,skill_id,proficiency_level,source,validated_flag,last_assessed_date
WS000011871,W00002211,SK00028,3,Manager Assessment,False,2026-06-11
WS000011872,W00002211,SK00009,4,Self Assessment,False,2025-05-09
WS000011873,W00002212,SK00010,5,Manager Assessment,True,2026-02-19
WS000011874,W00002212,SK00017,2,Manager Assessment,True,2026-06-09
WS000011875,W00002212,SK00007,3,Self Assessment,False,2025-05-05
WS000011876,W00002212,SK00033,3,Self Assessment,False,2026-03-02
WS000011877,W00002212,SK00002,2,Manager Assessment,True,2024-12-30
WS000011878,W00002212,SK00005,4,Certification,False,2025-06-24
WS000011879,W00002212,SK00008,3,Learning Completion,True,2026-01-15
WS000011880,W00002213,SK00010,2,Self Assessment,False,2025-01-19
WS000011881,W00002213,SK00007,1,Self Assessment,False,2025-09-29
WS000011882,W00002213,SK00037,5,Learning Completion,True,2026-04-28
WS000011883,W00002213,SK00005,1,Certification,True,2025-11-23
WS000011884,W00002215,SK00026,2,Learning Completion,True,2025-05-19
WS000011885,W00002215,SK00029,3,Learning Completion,True,2025-07-06
WS000011886,W00002215,SK00022,3,Manager Assessment,True,2025-08-21
WS000011887,W00002215,SK00033,4,Learning Completion,False,2025-08-20
WS000011888,W00002215,SK00012,2,Self Assessment,False,2025-03-16
WS000011889,W00002216,SK00010,1,Certification,True,2026-03-07
WS000011890,W00002216,SK00017,4,Manager Assessment,True,2025-03-16
WS000011891,W00002216,SK00006,4,Learning Completion,True,2026-01-26
WS000011892,W00002216,SK00007,3,Self Assessment,False,2025-03-03
WS000011893,W00002216,SK00014,1,Self Assessment,False,2025-02-22
WS000011894,W00002216,SK00021,4,Learning Completion,True,2026-03-04
WS000011895,W00002216,SK00005,3,Manager Assessment,True,2025-08-21
WS000011896,W00002217,SK00026,1,Self Assessment,False,2025-07-24
WS000011897,W00002217,SK00018,5,Learning Completion,False,2025-07-14
WS000011898,W00002217,SK00011,2,Manager Assessment,True,2025-05-28
WS000011899,W00002217,SK00027,3,Learning Completion,True,2025-12-31
WS000011900,W00002217,SK00003,2,Manager Assessment,True,2025-03-08
WS000011901,W00002218,SK00007,4,Self Assessment,False,2025-11-30
WS000011902,W00002218,SK00022,2,Learning Completion,True,2025-07-27
WS000011903,W00002218,SK00005,4,Learning Completion,False,2026-02-22
WS000011904,W00002218,SK00025,3,Certification,True,2026-02-22
WS000011905,W00002218,SK00009,5,Learning Completion,True,2026-02-18
WS000011906,W00002220,SK00024,3,Certification,True,2025-07-02
WS000011907,W00002220,SK00026,2,Learning Completion,True,2025-09-18
WS000011908,W00002220,SK00018,5,Learning Completion,True,2025-09-17
WS000011909,W00002220,SK00032,1,Self Assessment,False,2025-11-11
WS000011910,W00002220,SK00011,4,Manager Assessment,True,2025-09-12
WS000011911,W00002220,SK00027,4,Self Assessment,False,2025-06-20
WS000011912,W00002220,SK00037,2,Learning Completion,True,2026-04-29
WS000011913,W00002220,SK00040,5,Manager Assessment,True,2026-01-29
WS000011914,W00002221,SK00006,4,Self Assessment,False,2025-03-08
WS000011915,W00002221,SK00008,1,Manager Assessment,False,2025-04-08
WS000011916,W00002221,SK00016,4,Certification,True,2025-02-24
WS000011917,W00002221,SK00033,1,Manager Assessment,True,2026-06-03
WS000011918,W00002221,SK00005,2,Certification,True,2025-09-15
WS000011919,W00002221,SK00009,4,Manager Assessment,True,2025-05-16
WS000011920,W00002222,SK00006,3,Self Assessment,False,2025-05-14
WS000011921,W00002222,SK00001,4,Self Assessment,False,2026-06-20
WS000011922,W00002222,SK00037,2,Self Assessment,False,2026-02-19
WS000011923,W00002222,SK00005,1,Manager Assessment,True,2025-06-24
WS000011924,W00002222,SK00022,4,Certification,False,2025-01-06
WS000011925,W00002222,SK00008,3,Self Assessment,False,2026-06-16
WS000011926,W00002223,SK00024,2,Self Assessment,False,2026-03-14
WS000011927,W00002223,SK00006,5,Certification,True,2025-03-20
WS000011928,W00002223,SK00007,2,Learning Completion,True,2025-10-20
WS000011929,W00002223,SK00011,1,Self Assessment,False,2025-02-13
WS000011930,W00002223,SK00005,3,Certification,True,2026-03-01
WS000011931,W00002223,SK00012,5,Learning Completion,False,2025-02-09
WS000011932,W00002223,SK00008,5,Manager Assessment,True,2025-03-30
WS000011933,W00002224,SK00003,2,Learning Completion,False,2025-08-11
WS000011934,W00002224,SK00030,5,Manager Assessment,True,2025-12-20
WS000011935,W00002224,SK00013,3,Certification,True,2025-02-08
WS000011936,W00002224,SK00004,3,Certification,False,2026-03-16
WS000011937,W00002225,SK00034,4,Manager Assessment,True,2025-02-16
WS000011938,W00002225,SK00031,4,Self Assessment,False,2025-01-31
WS000011939,W00002225,SK00018,5,Manager Assessment,True,2026-01-06
WS000011940,W00002225,SK00006,3,Learning Completion,True,2026-04-18
WS000011941,W00002225,SK00007,1,Learning Completion,True,2025-08-15
WS000011942,W00002225,SK00035,4,Certification,True,2026-02-19
WS000011943,W00002225,SK00033,2,Self Assessment,False,2026-01-16
WS000011944,W00002226,SK00026,2,Self Assessment,False,2026-05-21
WS000011945,W00002226,SK00029,2,Learning Completion,True,2026-04-10
WS000011946,W00002226,SK00027,2,Manager Assessment,True,2026-03-21
WS000011947,W00002226,SK00033,3,Manager Assessment,False,2026-06-17
WS000011948,W00002226,SK00036,4,Self Assessment,False,2026-05-03
WS000011949,W00002226,SK00012,2,Manager Assessment,True,2025-02-28
WS000011950,W00002227,SK00034,5,Self Assessment,False,2025-08-31
WS000011951,W00002227,SK00026,1,Learning Completion,True,2025-08-21
WS000011952,W00002227,SK00018,1,Manager Assessment,True,2025-05-08
WS000011953,W00002227,SK00019,3,Manager Assessment,False,2025-11-01
WS000011954,W00002227,SK00033,3,Learning Completion,True,2025-09-13
WS000011955,W00002227,SK00001,4,Learning Completion,True,2026-02-27
WS000011956,W00002228,SK00026,2,Self Assessment,False,2026-03-09
WS000011957,W00002228,SK00007,4,Certification,True,2025-10-20
WS000011958,W00002228,SK00018,3,Learning Completion,True,2025-08-13
WS000011959,W00002228,SK00027,3,Manager Assessment,True,2026-03-26
WS000011960,W00002228,SK00019,2,Manager Assessment,True,2025-02-08
WS000011961,W00002229,SK00007,5,Self Assessment,False,2025-05-13
WS000011962,W00002229,SK00008,3,Certification,True,2026-05-23
WS000011963,W00002229,SK00035,4,Manager Assessment,True,2026-03-24
WS000011964,W00002229,SK00021,2,Learning Completion,False,2026-05-02
WS000011965,W00002229,SK00002,1,Manager Assessment,True,2026-03-30
WS000011966,W00002229,SK00005,2,Learning Completion,True,2026-03-08
WS000011967,W00002229,SK00009,5,Certification,False,2025-08-18
WS000011968,W00002230,SK00010,3,Manager Assessment,True,2025-10-03
WS000011969,W00002230,SK00007,4,Self Assessment,False,2026-02-01
WS000011970,W00002230,SK00023,3,Self Assessment,False,2026-05-22
WS000011971,W00002230,SK00003,3,Certification,False,2025-05-25
WS000011972,W00002230,SK00005,4,Self Assessment,False,2025-11-22
WS000011973,W00002230,SK00008,1,Manager Assessment,True,2026-03-04
WS000011974,W00002231,SK00010,3,Manager Assessment,True,2025-09-21
WS000011975,W00002231,SK00031,2,Self Assessment,False,2025-05-16
WS000011976,W00002231,SK00016,3,Certification,True,2026-02-20
WS000011977,W00002231,SK00028,3,Manager Assessment,True,2025-01-17
WS000011978,W00002231,SK00002,2,Learning Completion,False,2025-09-03
WS000011979,W00002231,SK00005,4,Learning Completion,False,2026-02-03
WS000011980,W00002231,SK00009,3,Self Assessment,False,2025-09-07
WS000011981,W00002232,SK00026,5,Manager Assessment,True,2025-01-27
WS000011982,W00002232,SK00032,1,Learning Completion,False,2025-03-06
WS000011983,W00002232,SK00029,4,Self Assessment,False,2025-03-09
WS000011984,W00002232,SK00011,1,Certification,True,2025-05-31
WS000011985,W00002232,SK00027,3,Self Assessment,False,2025-11-27
WS000011986,W00002232,SK00019,3,Manager Assessment,True,2025-04-24
WS000011987,W00002232,SK00033,1,Manager Assessment,True,2025-03-13
WS000011988,W00002232,SK00025,3,Self Assessment,False,2025-02-26
WS000011989,W00002233,SK00012,2,Manager Assessment,True,2026-01-30
WS000011990,W00002233,SK00029,5,Learning Completion,False,2025-03-21
WS000011991,W00002233,SK00027,1,Manager Assessment,True,2025-06-11
WS000011992,W00002233,SK00028,1,Manager Assessment,True,2025-09-01
WS000011993,W00002233,SK00022,2,Certification,True,2025-01-16
WS000011994,W00002234,SK00029,3,Certification,True,2026-01-01
WS000011995,W00002234,SK00026,2,Learning Completion,True,2026-04-16
WS000011996,W00002234,SK00028,5,Self Assessment,False,2025-10-29
WS000011997,W00002234,SK00033,1,Self Assessment,False,2025-11-10
WS000011998,W00002235,SK00018,3,Manager Assessment,True,2025-03-21
WS000011999,W00002235,SK00023,2,Manager Assessment,True,2026-06-07
WS000012000,W00002235,SK00039,5,Learning Completion,True,2026-01-03
WS000012001,W00002235,SK00001,5,Manager Assessment,True,2025-11-26
WS000012002,W00002235,SK00005,4,Manager Assessment,True,2025-05-07
WS000012003,W00002235,SK00008,3,Manager Assessment,False,2025-03-12
WS000012004,W00002236,SK00034,4,Certification,True,2025-07-12
WS000012005,W00002236,SK00031,2,Learning Completion,True,2025-04-10
WS000012006,W00002236,SK00010,3,Learning Completion,True,2025-03-19
WS000012007,W00002236,SK00018,3,Manager Assessment,True,2025-05-22
WS000012008,W00002236,SK00023,4,Learning Completion,False,2026-03-05
WS000012009,W00002236,SK00021,4,Self Assessment,False,2025-02-23
WS000012010,W00002237,SK00024,1,Self Assessment,False,2025-08-08
WS000012011,W00002237,SK00031,1,Certification,True,2025-08-05
WS000012012,W00002237,SK00010,2,Learning Completion,True,2025-03-04
WS000012013,W00002237,SK00007,4,Manager Assessment,True,2026-03-07
WS000012014,W00002237,SK00027,1,Learning Completion,True,2026-06-05
WS000012015,W00002237,SK00005,3,Manager Assessment,True,2026-06-01
WS000012016,W00002237,SK00012,3,Self Assessment,False,2025-09-28
WS000012017,W00002237,SK00008,4,Manager Assessment,False,2026-06-14
WS000012018,W00002238,SK00024,4,Self Assessment,False,2026-05-11
WS000012019,W00002238,SK00010,4,Certification,True,2025-02-05
WS000012020,W00002238,SK00006,3,Self Assessment,False,2025-02-20
WS000012021,W00002238,SK00035,2,Manager Assessment,True,2025-06-10
WS000012022,W00002238,SK00033,3,Learning Completion,False,2026-01-24
WS000012023,W00002238,SK00036,2,Manager Assessment,True,2025-07-08
WS000012024,W00002238,SK00001,3,Certification,False,2025-02-09
WS000012025,W00002239,SK00031,3,Manager Assessment,True,2025-07-30
WS000012026,W00002239,SK00017,2,Learning Completion,True,2025-04-19
WS000012027,W00002239,SK00038,3,Manager Assessment,True,2026-06-04
WS000012028,W00002239,SK00026,3,Self Assessment,False,2025-04-18
WS000012029,W00002239,SK00027,4,Manager Assessment,True,2025-09-14
WS000012030,W00002239,SK00036,5,Learning Completion,True,2026-03-06
WS000012031,W00002239,SK00003,4,Self Assessment,False,2025-07-10
WS000012032,W00002240,SK00026,1,Certification,True,2026-01-20
WS000012033,W00002240,SK00004,1,Self Assessment,False,2025-10-24
WS000012034,W00002240,SK00029,3,Manager Assessment,True,2025-09-30
WS000012035,W00002240,SK00027,1,Learning Completion,True,2025-12-23
WS000012036,W00002240,SK00033,1,Self Assessment,False,2025-02-12
WS000012037,W00002241,SK00038,3,Self Assessment,False,2025-12-24
WS000012038,W00002241,SK00014,4,Self Assessment,False,2025-06-25
WS000012039,W00002241,SK00007,4,Manager Assessment,True,2026-01-04
WS000012040,W00002241,SK00022,3,Manager Assessment,True,2026-03-20
WS000012041,W00002241,SK00011,4,Manager Assessment,True,2025-10-20
WS000012042,W00002241,SK00005,4,Self Assessment,False,2026-02-07
WS000012043,W00002241,SK00012,1,Certification,True,2025-10-17
WS000012044,W00002242,SK00031,3,Certification,True,2025-02-05
WS000012045,W00002242,SK00026,3,Learning Completion,True,2025-08-26
WS000012046,W00002242,SK00018,1,Self Assessment,False,2026-03-09
WS000012047,W00002242,SK00014,3,Self Assessment,False,2025-02-03
WS000012048,W00002242,SK00028,2,Self Assessment,False,2026-03-23
WS000012049,W00002242,SK00009,2,Learning Completion,True,2025-01-05
WS000012050,W00002243,SK00006,5,Learning Completion,True,2026-04-25
WS000012051,W00002243,SK00014,5,Certification,True,2025-10-21
WS000012052,W00002243,SK00013,3,Self Assessment,False,2025-08-16
WS000012053,W00002243,SK00009,5,Manager Assessment,True,2025-09-19
WS000012054,W00002243,SK00019,2,Manager Assessment,False,2025-02-17
WS000012055,W00002243,SK00002,4,Manager Assessment,True,2025-06-03
WS000012056,W00002243,SK00005,4,Self Assessment,False,2025-07-31
WS000012057,W00002243,SK00008,1,Learning Completion,True,2026-06-15
WS000012058,W00002245,SK00024,4,Manager Assessment,True,2026-06-13
WS000012059,W00002245,SK00010,4,Self Assessment,False,2025-06-25
WS000012060,W00002245,SK00007,3,Self Assessment,False,2025-11-05
WS000012061,W00002245,SK00019,4,Manager Assessment,True,2025-10-15
WS000012062,W00002245,SK00003,4,Self Assessment,False,2026-03-25
WS000012063,W00002245,SK00008,2,Certification,False,2026-05-29
WS000012064,W00002247,SK00026,3,Self Assessment,False,2025-05-22
WS000012065,W00002247,SK00018,4,Self Assessment,False,2025-10-02
WS000012066,W00002247,SK00027,3,Manager Assessment,True,2026-01-14
WS000012067,W00002247,SK00013,2,Self Assessment,False,2026-02-14
WS000012068,W00002247,SK00008,4,Self Assessment,False,2025-11-19
WS000012069,W00002248,SK00006,5,Self Assessment,False,2026-04-10
WS000012070,W00002248,SK00007,2,Self Assessment,False,2025-01-25
WS000012071,W00002248,SK00029,2,Self Assessment,False,2025-07-12
WS000012072,W00002248,SK00020,3,Self Assessment,False,2025-05-27
WS000012073,W00002248,SK00012,2,Certification,True,2025-06-11
WS000012074,W00002248,SK00008,3,Learning Completion,True,2026-04-06
WS000012075,W00002249,SK00007,3,Manager Assessment,True,2025-09-05
WS000012076,W00002249,SK00035,4,Self Assessment,False,2025-02-01
WS000012077,W00002249,SK00023,2,Self Assessment,False,2026-05-31
WS000012078,W00002249,SK00009,2,Self Assessment,False,2025-12-12
WS000012079,W00002249,SK00027,4,Learning Completion,True,2025-02-06
WS000012080,W00002249,SK00005,2,Learning Completion,True,2025-01-02
WS000012081,W00002249,SK00008,4,Learning Completion,True,2026-05-11
WS000012082,W00002250,SK00010,5,Certification,False,2026-03-27
WS000012083,W00002250,SK00037,4,Self Assessment,False,2025-07-09
WS000012084,W00002250,SK00006,3,Self Assessment,False,2025-07-17
WS000012085,W00002250,SK00007,4,Self Assessment,False,2026-05-19
WS000012086,W00002250,SK00026,3,Self Assessment,False,2026-05-12
WS000012087,W00002250,SK00001,5,Certification,False,2025-07-05
WS000012088,W00002250,SK00005,3,Learning Completion,False,2026-06-06
WS000012089,W00002250,SK00009,5,Learning Completion,True,2026-06-15
WS000012090,W00002251,SK00009,4,Manager Assessment,True,2025-12-07
WS000012091,W00002251,SK00018,2,Certification,False,2026-01-21
WS000012092,W00002251,SK00027,3,Manager Assessment,True,2025-09-14
WS000012093,W00002251,SK00033,3,Learning Completion,False,2025-06-30
WS000012094,W00002252,SK00030,4,Certification,True,2025-10-20
WS000012095,W00002252,SK00031,3,Self Assessment,False,2025-01-10
WS000012096,W00002252,SK00026,4,Certification,True,2025-09-24
WS000012097,W00002252,SK00011,2,Self Assessment,False,2025-01-28
WS000012098,W00002252,SK00027,5,Manager Assessment,True,2025-08-16
WS000012099,W00002253,SK00007,3,Certification,True,2025-05-04
WS000012100,W00002253,SK00009,4,Manager Assessment,False,2025-06-30
WS000012101,W00002253,SK00019,3,Certification,True,2025-10-29
WS000012102,W00002253,SK00013,4,Learning Completion,True,2026-02-15
WS000012103,W00002253,SK00012,3,Self Assessment,False,2026-05-17
WS000012104,W00002253,SK00008,4,Manager Assessment,True,2026-04-20
WS000012105,W00002254,SK00006,3,Certification,True,2026-01-27
WS000012106,W00002254,SK00026,5,Manager Assessment,True,2026-05-21
WS000012107,W00002254,SK00027,2,Certification,True,2025-03-26
WS000012108,W00002254,SK00021,4,Manager Assessment,False,2026-04-19
WS000012109,W00002254,SK00037,4,Self Assessment,False,2025-02-28
WS000012110,W00002254,SK00022,2,Self Assessment,False,2026-02-21
WS000012111,W00002255,SK00024,2,Self Assessment,False,2025-01-06
WS000012112,W00002255,SK00010,4,Manager Assessment,True,2025-05-10
WS000012113,W00002255,SK00006,2,Learning Completion,True,2025-05-03
WS000012114,W00002255,SK00029,3,Manager Assessment,True,2024-12-30
WS000012115,W00002255,SK00021,2,Self Assessment,False,2026-05-11
WS000012116,W00002255,SK00003,2,Manager Assessment,True,2025-09-16
WS000012117,W00002256,SK00031,2,Self Assessment,False,2025-10-20
WS000012118,W00002256,SK00026,3,Manager Assessment,False,2026-01-15
WS000012119,W00002256,SK00027,1,Manager Assessment,True,2025-07-17
WS000012120,W00002256,SK00008,2,Learning Completion,False,2025-05-02
WS000012121,W00002257,SK00026,2,Learning Completion,True,2025-08-26
WS000012122,W00002257,SK00029,2,Manager Assessment,True,2025-10-01
WS000012123,W00002257,SK00027,4,Certification,True,2025-04-04
WS000012124,W00002257,SK00028,4,Manager Assessment,True,2025-12-12
WS000012125,W00002257,SK00033,2,Manager Assessment,True,2025-12-01
WS000012126,W00002258,SK00006,4,Learning Completion,True,2025-11-06
WS000012127,W00002258,SK00026,2,Certification,False,2026-04-23
WS000012128,W00002258,SK00021,4,Learning Completion,False,2026-05-11
WS000012129,W00002258,SK00035,1,Self Assessment,False,2025-04-17
WS000012130,W00002258,SK00029,3,Self Assessment,False,2025-04-14
WS000012131,W00002258,SK00016,2,Manager Assessment,False,2025-04-25
WS000012132,W00002258,SK00028,4,Learning Completion,False,2025-03-20
WS000012133,W00002258,SK00019,2,Certification,False,2025-11-03
WS000012134,W00002259,SK00010,3,Self Assessment,False,2026-05-20
WS000012135,W00002259,SK00026,4,Manager Assessment,True,2025-07-27
WS000012136,W00002259,SK00027,2,Self Assessment,False,2025-05-08
WS000012137,W00002259,SK00028,5,Manager Assessment,True,2025-12-24
WS000012138,W00002259,SK00033,4,Self Assessment,False,2025-04-05
WS000012139,W00002259,SK00002,3,Learning Completion,False,2025-03-13
WS000012140,W00002259,SK00040,2,Learning Completion,True,2025-11-13
WS000012141,W00002259,SK00025,4,Learning Completion,True,2025-01-21
