supervisory_org_id,supervisory_org_name,parent_supervisory_org_id,company_id,cost_center_id,business_unit
SO002328,Brazil Tax Team 2328,SO000700,C002,CC002228,Tax
SO002329,Brazil Risk Advisory Team 2329,SO000070,C006,CC002441,Risk Advisory
SO002330,Netherlands Tax Team 2330,SO000929,C031,CC001438,Tax
SO002331,Germany Audit Team 2331,SO001791,C003,CC001756,Audit
SO002332,United States Audit Team 2332,SO001776,C027,CC001882,Audit
SO002333,Australia Internal Services Team 2333,SO001592,C034,CC000959,Internal Services
SO002334,Spain Audit Team 2334,SO000042,C010,CC002263,Audit
SO002335,Australia Consulting Team 2335,SO002078,C029,CC001928,Consulting
SO002336,Australia Tax Team 2336,SO001804,C029,CC002471,Tax
SO002337,Germany Consulting Team 2337,SO000508,C003,CC000572,Consulting
SO002338,United States Tax Team 2338,SO000182,C012,CC001174,Tax
SO002339,Germany Audit Team 2339,SO000988,C018,CC001420,Audit
SO002340,Germany Tax Team 2340,SO001349,C033,CC001398,Tax
SO002341,Australia Consulting Team 2341,SO000683,C034,CC001623,Consulting
SO002342,India Tax Team 2342,SO000294,C016,CC001424,Tax
SO002343,United States Tax Team 2343,SO001076,C036,CC000548,Tax
SO002344,United States Consulting Team 2344,SO001834,C012,CC000791,Consulting
SO002345,United States Audit Team 2345,SO001089,C027,CC001403,Audit
SO002346,Australia Consulting Team 2346,SO001453,C023,CC002183,Consulting
SO002347,Germany Consulting Team 2347,SO001672,C014,CC001771,Consulting
SO002348,India Consulting Team 2348,SO001054,C021,CC000687,Consulting
SO002349,Germany Consulting Team 2349,SO002332,C014,CC002065,Consulting
SO002350,India Consulting Team 2350,SO000367,C030,CC000294,Consulting
SO002351,Netherlands Consulting Team 2351,SO000981,C005,CC001661,Consulting
SO002352,Germany Consulting Team 2352,SO002201,C018,CC001781,Consulting
SO002353,Australia Deals Team 2353,SO001827,C017,CC000401,Deals
SO002354,United Arab Emirates Audit Team 2354,SO000327,C013,CC000180,Audit
SO002355,United States Consulting Team 2355,SO002156,C036,CC000921,Consulting
SO002356,Germany Tax Team 2356,SO001172,C003,CC001379,Tax
SO002357,United States Consulting Team 2357,SO000697,C012,CC002013,Consulting
SO002358,Mexico Internal Services Team 2358,SO001683,C009,CC001985,Internal Services
SO002359,United States Consulting Team 2359,SO000672,C027,CC001399,Consulting
SO002360,India Consulting Team 2360,SO001539,C024,CC001783,Consulting
SO002361,United States Consulting Team 2361,SO001919,C012,CC001912,Consulting
SO002362,Brazil Consulting Team 2362,SO000802,C002,CC000532,Consulting
SO002363,Canada Risk Advisory Team 2363,SO000688,C007,CC001417,Risk Advisory
SO002364,Canada Consulting Team 2364,SO001596,C007,CC002493,Consulting
SO002365,Australia Consulting Team 2365,SO001794,C023,CC000517,Consulting
SO002366,India Tax Team 2366,SO002236,C004,CC000519,Tax
SO002367,India Risk Advisory Team 2367,SO000185,C021,CC002482,Risk Advisory
SO002368,Brazil Tax Team 2368,SO001622,C002,CC001455,Tax
SO002369,United Arab Emirates Audit Team 2369,SO001599,C013,CC000213,Audit
SO002370,India Risk Advisory Team 2370,SO000016,C021,CC000129,Risk Advisory
SO002371,United States Tax Team 2371,SO001114,C036,CC000828,Tax
SO002372,Australia Audit Team 2372,SO000594,C008,CC000882,Audit
SO002373,Australia Consulting Team 2373,SO001651,C034,CC001520,Consulting
SO002374,United Arab Emirates Risk Advisory Team 2374,SO000965,C013,CC001083,Risk Advisory
SO002375,Japan Risk Advisory Team 2375,SO002340,C038,CC002040,Risk Advisory
SO002376,Germany Internal Services Team 2376,SO001096,C003,CC000841,Internal Services
SO002377,United Arab Emirates Consulting Team 2377,SO001283,C013,CC000006,Consulting
SO002378,Japan Tax Team 2378,SO000392,C038,CC001040,Tax
SO002379,Germany Audit Team 2379,SO001562,C003,CC002124,Audit
SO002380,South Africa Risk Advisory Team 2380,SO001306,C032,CC001682,Risk Advisory
SO002381,Brazil Consulting Team 2381,SO000821,C006,CC002474,Consulting
SO002382,India Internal Services Team 2382,SO001387,C024,CC000547,Internal Services
SO002383,Netherlands Audit Team 2383,SO001099,C031,CC000893,Audit
SO002384,Netherlands Risk Advisory Team 2384,SO001543,C005,CC001896,Risk Advisory
SO002385,Germany Audit Team 2385,SO002008,C014,CC001938,Audit
SO002386,United States Tax Team 2386,SO001424,C037,CC000660,Tax
SO002387,Netherlands Tax Team 2387,SO000125,C005,CC002231,Tax
SO002388,United Arab Emirates Tax Team 2388,SO001039,C013,CC001787,Tax
SO002389,India Risk Advisory Team 2389,SO000645,C035,CC002300,Risk Advisory
SO002390,Canada Consulting Team 2390,SO001971,C007,CC001703,Consulting
SO002391,United States Internal Services Team 2391,SO000282,C036,CC000578,Internal Services
SO002392,India Consulting Team 2392,SO000433,C024,CC000552,Consulting
SO002393,Germany Internal Services Team 2393,SO002185,C018,CC000591,Internal Services
SO002394,Mexico Audit Team 2394,SO001970,C009,CC001062,Audit
SO002395,Netherlands Internal Services Team 2395,SO001527,C031,CC002376,Internal Services
SO002396,United States Internal Services Team 2396,SO001675,C027,CC002167,Internal Services
SO002397,United States Deals Team 2397,SO002331,C039,CC002237,Deals
SO002398,United Kingdom Risk Advisory Team 2398,SO001144,C015,CC000261,Risk Advisory
SO002399,United Kingdom Tax Team 2399,SO002139,C015,CC001879,Tax
SO002400,India Tax Team 2400,SO000191,C016,CC001679,Tax
SO002401,Germany Tax Team 2401,SO002356,C018,CC001860,Tax
SO002402,Netherlands Audit Team 2402,SO001503,C040,CC001111,Audit
SO002403,Germany Tax Team 2403,SO002143,C003,CC000883,Tax
SO002404,Brazil Internal Services Team 2404,SO000275,C006,CC000114,Internal Services
SO002405,United Arab Emirates Risk Advisory Team 2405,SO000713,C013,CC001281,Risk Advisory
SO002406,India Audit Team 2406,SO000044,C021,CC002405,Audit
SO002407,Netherlands Audit Team 2407,SO000512,C005,CC000972,Audit
SO002408,United States Consulting Team 2408,SO002399,C012,CC002114,Consulting
SO002409,Germany Tax Team 2409,SO002290,C033,CC001058,Tax
SO002410,Germany Deals Team 2410,SO002091,C018,CC002235,Deals
SO002411,Australia Audit Team 2411,SO001291,C034,CC001456,Audit
SO002412,Netherlands Audit Team 2412,SO002115,C040,CC001301,Audit
SO002413,United Kingdom Consulting Team 2413,SO001109,C015,CC001770,Consulting
SO002414,Mexico Audit Team 2414,SO000033,C022,CC001303,Audit
SO002415,Germany Audit Team 2415,SO000488,C014,CC002199,Audit
SO002416,India Deals Team 2416,SO001175,C021,CC000563,Deals
SO002417,Netherlands Audit Team 2417,SO001431,C031,CC002479,Audit
SO002418,Netherlands Consulting Team 2418,SO000681,C005,CC000634,Consulting
SO002419,Australia Tax Team 2419,SO001937,C023,CC002129,Tax
SO002420,United States Consulting Team 2420,SO001131,C037,CC002326,Consulting
SO002421,India Consulting Team 2421,SO001593,C004,CC001664,Consulting
SO002422,India Audit Team 2422,SO000372,C016,CC000798,Audit
SO002423,South Africa Audit Team 2423,SO000912,C032,CC002402,Audit
SO002424,Mexico Audit Team 2424,SO000013,C001,CC000159,Audit
SO002425,Netherlands Deals Team 2425,SO000137,C040,CC000766,Deals
SO002426,India Tax Team 2426,SO000711,C035,CC002004,Tax
SO002427,Australia Consulting Team 2427,SO001584,C023,CC000170,Consulting
SO002428,India Consulting Team 2428,SO000398,C004,CC001999,Consulting
SO002429,United States Tax Team 2429,SO000396,C037,CC001778,Tax
SO002430,United States Risk Advisory Team 2430,SO000995,C036,CC001322,Risk Advisory
SO002431,Australia Audit Team 2431,SO001215,C029,CC001659,Audit
SO002432,India Consulting Team 2432,SO000645,C030,CC001489,Consulting
SO002433,Japan Tax Team 2433,SO001179,C038,CC000015,Tax
SO002434,Japan Tax Team 2434,SO000221,C038,CC002328,Tax
SO002435,Germany Consulting Team 2435,SO000131,C014,CC002452,Consulting
SO002436,India Audit Team 2436,SO001733,C035,CC001925,Audit
SO002437,United States Audit Team 2437,SO001719,C012,CC002033,Audit
SO002438,United States Risk Advisory Team 2438,SO001830,C036,CC002457,Risk Advisory
SO002439,Mexico Internal Services Team 2439,SO002407,C022,CC001638,Internal Services
SO002440,India Risk Advisory Team 2440,SO002147,C025,CC001086,Risk Advisory
SO002441,Canada Tax Team 2441,SO001651,C007,CC000640,Tax
SO002442,Brazil Audit Team 2442,SO000521,C002,CC001255,Audit
SO002443,Netherlands Audit Team 2443,SO000209,C005,CC000972,Audit
SO002444,United States Audit Team 2444,SO002376,C012,CC000957,Audit
SO002445,Australia Deals Team 2445,SO000147,C008,CC001741,Deals
SO002446,United States Risk Advisory Team 2446,SO000698,C027,CC001893,Risk Advisory
SO002447,India Risk Advisory Team 2447,SO001175,C025,CC001077,Risk Advisory
SO002448,United Arab Emirates Tax Team 2448,SO002426,C013,CC001934,Tax
SO002449,Mexico Consulting Team 2449,SO000402,C009,CC001790,Consulting
SO002450,Germany Consulting Team 2450,SO001134,C003,CC000851,Consulting
SO002451,Brazil Audit Team 2451,SO001551,C002,CC001715,Audit
SO002452,Netherlands Audit Team 2452,SO001419,C040,CC001111,Audit
SO002453,United States Tax Team 2453,SO000001,C012,CC001375,Tax
SO002454,United Kingdom Consulting Team 2454,SO001837,C015,CC002500,Consulting
SO002455,India Risk Advisory Team 2455,SO001282,C024,CC002009,Risk Advisory
SO002456,India Tax Team 2456,SO000019,C021,CC000186,Tax
SO002457,Canada Tax Team 2457,SO000156,C007,CC000463,Tax
SO002458,United States Audit Team 2458,SO002038,C027,CC001665,Audit
SO002459,Germany Audit Team 2459,SO000925,C028,CC001247,Audit
SO002460,United States Deals Team 2460,SO000782,C019,CC001621,Deals
SO002461,United Arab Emirates Tax Team 2461,SO002445,C013,CC001594,Tax
SO002462,Germany Consulting Team 2462,SO000475,C003,CC001922,Consulting
SO002463,India Audit Team 2463,SO001461,C035,CC000693,Audit
SO002464,India Consulting Team 2464,SO001594,C026,CC001723,Consulting
SO002465,Australia Consulting Team 2465,SO001176,C029,CC002066,Consulting
SO002466,United Kingdom Consulting Team 2466,SO000853,C020,CC000310,Consulting
SO002467,Mexico Tax Team 2467,SO000426,C022,CC000147,Tax
SO002468,United Arab Emirates Risk Advisory Team 2468,SO002028,C013,CC000651,Risk Advisory
SO002469,Australia Consulting Team 2469,SO000488,C034,CC002027,Consulting
SO002470,India Internal Services Team 2470,SO001870,C016,CC002050,Internal Services
SO002471,Germany Risk Advisory Team 2471,SO002059,C033,CC001807,Risk Advisory
SO002472,India Consulting Team 2472,SO001194,C035,CC001740,Consulting
SO002473,United Kingdom Deals Team 2473,SO001916,C020,CC000197,Deals
SO002474,Brazil Deals Team 2474,SO001069,C006,CC001779,Deals
SO002475,United Kingdom Audit Team 2475,SO002114,C020,CC001684,Audit
SO002476,Germany Internal Services Team 2476,SO000006,C018,CC001021,Internal Services
SO002477,United Arab Emirates Audit Team 2477,SO000624,C013,CC001430,Audit
SO002478,India Consulting Team 2478,SO000400,C035,CC000744,Consulting
SO002479,United Kingdom Audit Team 2479,SO002219,C020,CC002329,Audit
SO002480,Spain Tax Team 2480,SO000665,C010,CC001519,Tax
SO002481,Netherlands Tax Team 2481,SO002362,C005,CC000469,Tax
SO002482,Germany Deals Team 2482,SO002178,C018,CC002235,Deals
SO002483,Mexico Consulting Team 2483,SO002358,C009,CC000895,Consulting
SO002484,Mexico Risk Advisory Team 2484,SO001994,C009,CC001187,Risk Advisory
SO002485,Mexico Consulting Team 2485,SO001426,C009,CC000416,Consulting
SO002486,United States Tax Team 2486,SO002263,C036,CC001987,Tax
SO002487,United States Deals Team 2487,SO000417,C012,CC001752,Deals
SO002488,Australia Consulting Team 2488,SO000572,C034,CC001204,Consulting
SO002489,United States Consulting Team 2489,SO000522,C037,CC001944,Consulting
SO002490,United Arab Emirates Tax Team 2490,SO002438,C013,CC001552,Tax
SO002491,India Consulting Team 2491,SO001925,C021,CC000280,Consulting
SO002492,United Arab Emirates Consulting Team 2492,SO001304,C013,CC000174,Consulting
SO002493,Australia Consulting Team 2493,SO000016,C017,CC000409,Consulting
SO002494,Australia Consulting Team 2494,SO002204,C034,CC001204,Consulting
SO002495,India Audit Team 2495,SO001033,C030,CC000925,Audit
SO002496,India Consulting Team 2496,SO002096,C030,CC000294,Consulting
SO002497,Germany Consulting Team 2497,SO000602,C014,CC002233,Consulting
SO002498,United States Internal Services Team 2498,SO002339,C039,CC001440,Internal Services
SO002499,India Internal Services Team 2499,SO002242,C021,CC001081,Internal Services
SO002500,United Kingdom Internal Services Team 2500,SO002471,C015,CC002386,Internal Services
