offer_id,application_id,candidate_id,job_requisition_id,offer_date,offer_status,response_date,expected_start_date,decline_reason,offered_currency,offered_base_pay_amount,offered_base_pay_frequency,sign_on_bonus_amount,bonus_target_percentage,compensation_grade_id,market_position_ratio,salary_band_min,salary_band_mid,salary_band_max,gen_ai_skill_match,gen_ai_premium_applied,gen_ai_premium_amount,avg_interview_score,avg_gen_ai_assessment_score,final_recommendation,completed_interview_count
OFF000004478,APP000030218,CAN00005325,JR00000390,2025-12-29,Declined,2026-01-09,,Compensation Expectations,INR,39900,Annual,0,0.08,CG000625,1.05,27000,38000,50000,Low,False,0,59.0,69.0,Do Not Hire,1
OFF000004479,APP000030223,CAN00010103,JR00000465,2024-09-09,Accepted,2024-09-24,2024-09-27,,CAD,1102000,Annual,25000,0.5,CG000387,1.124,395000,980000,1570000,Low,False,0,88.5,55.5,Hire,2
OFF000004480,APP000030227,CAN00003229,JR00001367,2024-07-06,Accepted,2024-07-14,2024-09-13,,AUD,89400,Annual,5000,0.05,CG000129,1.146,55000,78000,100000,Low,False,0,96.5,60.75,Hire,4
OFF000004481,APP000030228,CAN00022384,JR00000727,2025-02-10,Accepted,2025-02-12,2025-03-05,,USD,279000,Annual,15000,0.18,CG001671,1.032,175000,270000,360000,Low,False,0,50.0,39.0,Do Not Hire,1
OFF000004482,APP000030238,CAN00001706,JR00002215,2022-07-24,Accepted,2022-07-31,2022-09-19,,EUR,1070000,Annual,75000,0.5,CG001062,1.092,395000,980000,1570000,Low,False,0,78.75,45.75,Neutral,4
OFF000004483,APP000030258,CAN00000577,JR00000184,2025-06-18,Accepted,2025-07-02,2025-07-07,,INR,24400,Annual,0,0.03,CG000632,1.111,17000,22000,28000,Medium,False,0,82.0,72.33,Hire,3
OFF000004484,APP000030262,CAN00002971,JR00002125,2025-03-23,Pending,,,,GBP,163000,Annual,0,0.12,CG001616,1.089,99000,150000,205000,Medium,False,0,77.0,63.0,Hire,2
OFF000004485,APP000030275,CAN00008435,JR00000981,2023-05-03,Accepted,2023-05-13,2023-07-14,,INR,60400,Annual,5000,0.12,CG000635,1.06,37000,57000,77000,,False,0,65.33,40.33,Hire,3
OFF000004486,APP000030278,CAN00007837,JR00001309,2023-11-17,Withdrawn,2023-11-19,,,AUD,156000,Annual,0,0.12,CG000014,1.076,93000,145000,195000,,False,0,65.0,55.0,Neutral,0
OFF000004487,APP000030280,CAN00013945,JR00001235,2024-11-11,Accepted,2024-11-28,2025-02-03,,EUR,111000,Annual,5000,0.08,CG001075,1.06,72000,105000,135000,Low,False,0,65.0,55.0,Neutral,0
OFF000004488,APP000030285,CAN00013521,JR00001019,2023-01-06,Accepted,2023-01-24,2023-03-23,,GBP,739000,Annual,75000,0.4,CG001565,1.086,270000,680000,1090000,Medium,False,0,79.0,67.5,Hire,2
OFF000004489,APP000030287,CAN00001195,JR00000467,2026-01-25,Accepted,2026-02-14,2026-03-31,,GBP,352000,Annual,40000,0.25,CG001582,1.083,180000,325000,470000,Medium,False,0,71.67,76.0,Neutral,3
OFF000004490,APP000030295,CAN00008592,JR00002421,2022-09-24,Declined,2022-10-04,,Accepted Another Offer,AUD,146000,Annual,0,0.12,CG000077,1.042,92000,140000,190000,Medium,False,0,55.0,65.0,Do Not Hire,1
OFF000004491,APP000030322,CAN00004191,JR00000859,2022-06-16,Accepted,2022-06-20,2022-09-12,,INR,582000,Annual,120000,0.5,CG000594,1.198,180000,450000,715000,High,True,43100,98.5,91.0,Strong Hire,2
OFF000004492,APP000030333,CAN00006424,JR00002176,2025-04-23,Accepted,2025-04-29,2025-06-02,,CAD,61000,Annual,2500,0.03,CG000398,1.09,42000,56000,70000,,False,0,85.0,49.5,Hire,4
OFF000004493,APP000030347,CAN00004214,JR00001075,2024-07-03,Accepted,2024-07-19,2024-08-03,,MXN,323000,Annual,25000,0.4,CG000890,1.094,115000,295000,470000,Medium,False,0,79.0,74.0,Hire,3
OFF000004494,APP000030351,CAN00023844,JR00001308,2023-03-31,Accepted,2023-04-12,2023-05-02,,EUR,732000,Annual,25000,0.4,CG000503,1.077,270000,680000,1090000,,False,0,72.33,52.33,Neutral,3
OFF000004495,APP000030358,CAN00015057,JR00000798,2023-07-17,Accepted,2023-08-02,2023-10-02,,EUR,165000,Annual,5000,0.18,CG001230,1.098,97000,150000,200000,Medium,False,0,79.0,70.33,Hire,3
OFF000004496,APP000030366,CAN00007853,JR00001700,2026-01-28,Accepted,2026-02-04,2026-03-28,,EUR,60300,Annual,0,0.03,CG001055,1.137,40000,53000,66000,Low,False,0,93.5,56.75,Strong Hire,4
OFF000004497,APP000030375,CAN00004169,JR00001867,2024-06-02,Accepted,2024-06-09,2024-07-24,,INR,52000,Annual,6000,0.08,CG000598,1.175,29000,41000,54000,High,True,3900,92.33,82.67,Hire,3
OFF000004498,APP000030379,CAN00015063,JR00000767,2025-02-09,Withdrawn,2025-02-13,,,EUR,218000,Annual,0,0.18,CG000483,1.09,130000,200000,270000,Low,False,0,74.75,50.25,Neutral,4
OFF000004499,APP000030384,CAN00023991,JR00001368,2022-07-29,Accepted,2022-08-10,2022-09-25,,MXN,82000,Annual,0,0.12,CG000842,1.183,43000,66000,89000,High,True,3900,97.25,81.5,Strong Hire,4
OFF000004500,APP000030390,CAN00004134,JR00000603,2023-05-25,Accepted,2023-06-15,2023-06-13,,ZAR,12200,Annual,3000,0.0,CG001189,1.165,8000,10000,13000,High,True,600,96.0,82.0,Hire,3
OFF000004501,APP000030403,CAN00008639,JR00000285,2022-05-06,Accepted,2022-05-25,2022-07-01,,EUR,295000,Annual,10000,0.25,CG001015,1.034,160000,285000,415000,,False,0,53.33,48.67,Do Not Hire,3
OFF000004502,APP000030411,CAN00008829,JR00000326,2022-01-17,Accepted,2022-01-31,2022-04-11,,USD,864000,Annual,75000,0.4,CG001718,1.066,325000,810000,1295000,Low,False,0,65.0,55.0,Neutral,0
OFF000004503,APP000030421,CAN00022638,JR00001205,2024-07-10,Accepted,2024-07-31,2024-08-20,,AUD,379000,Annual,15000,0.25,CG000124,1.115,190000,340000,495000,,False,0,95.67,41.33,Hire,3
OFF000004504,APP000030423,CAN00018585,JR00002181,2025-12-12,Declined,2025-12-19,,Role Fit,INR,61600,Annual,0,0.12,CG000545,1.12,36000,55000,75000,Low,False,0,100.0,62.0,Strong Hire,1
OFF000004505,APP000030433,CAN00011759,JR00001386,2022-03-19,Accepted,2022-03-28,2022-04-28,,AUD,27300,Annual,5000,0.0,CG000001,1.051,20000,26000,33000,Low,False,0,73.67,42.0,Hire,3
OFF000004506,APP000030435,CAN00015391,JR00001386,2022-03-22,Accepted,2022-04-01,2022-05-19,,AUD,32600,Annual,0,0.0,CG000001,1.196,20000,26000,33000,High,True,1600,96.75,86.75,Strong Hire,4
OFF000004507,APP000030439,CAN00015632,JR00000638,2026-01-20,Accepted,2026-02-01,2026-03-21,,INR,62000,Annual,5000,0.12,CG000608,1.148,35000,54000,73000,Medium,False,0,98.33,67.0,Strong Hire,3
OFF000004508,APP000030451,CAN00005741,JR00000952,2025-03-11,Accepted,2025-03-23,2025-06-07,,BRL,41900,Annual,5000,0.05,CG000219,1.103,26000,38000,49000,,False,0,81.0,58.0,Hire,1
OFF000004509,APP000030460,CAN00011954,JR00002150,2024-07-21,Accepted,2024-08-09,2024-10-02,,INR,336000,Annual,120000,0.4,CG000638,1.196,105000,260000,415000,High,True,24900,96.67,90.33,Strong Hire,3
OFF000004510,APP000030471,CAN00007005,JR00000074,2025-05-25,Accepted,2025-06-04,2025-07-07,,AUD,333000,Annual,25000,0.25,CG000070,1.15,160000,290000,420000,Medium,False,0,99.67,79.67,Hire,3
OFF000004511,APP000030475,CAN00008118,JR00001462,2022-03-04,Declined,2022-03-17,,Compensation Expectations,CAD,1423000,Annual,0,0.5,CG000324,1.146,460000,1150000,1835000,High,True,105000,80.67,84.0,Hire,3
OFF000004512,APP000030483,CAN00017483,JR00001035,2023-09-10,Accepted,2023-09-25,2023-11-17,,INR,55000,Annual,15000,0.12,CG000626,1.038,34000,53000,71000,Low,False,0,52.0,68.0,Do Not Hire,1
OFF000004513,APP000030484,CAN00013090,JR00000294,2024-08-06,Accepted,2024-08-19,2024-09-06,,MXN,99000,Annual,0,0.18,CG000870,1.053,61000,94000,125000,Low,False,0,61.5,53.25,Do Not Hire,4
OFF000004514,APP000030492,CAN00007395,JR00002215,2022-07-03,Accepted,2022-07-16,2022-08-06,,EUR,1043000,Annual,100000,0.5,CG001062,1.065,395000,980000,1570000,,False,0,67.75,62.25,Neutral,4
OFF000004515,APP000030506,CAN00017878,JR00000070,2024-09-18,Accepted,2024-09-21,2024-12-12,,USD,821000,Annual,25000,0.4,CG001700,1.067,310000,770000,1235000,Low,False,0,69.5,60.5,Neutral,2
OFF000004516,APP000030507,CAN00019722,JR00001204,2023-01-06,Accepted,2023-01-20,2023-03-07,,AUD,30500,Annual,0,0.0,CG000046,1.052,22000,29000,36000,Medium,False,0,56.0,83.0,Do Not Hire,1
OFF000004517,APP000030509,CAN00010937,JR00000321,2025-03-28,Accepted,2025-04-16,2025-05-03,,MXN,45400,Annual,2500,0.05,CG000930,1.106,29000,41000,54000,Medium,False,0,65.0,55.0,Neutral,0
OFF000004518,APP000030510,CAN00021727,JR00001462,2022-01-13,Accepted,2022-01-30,2022-03-29,,CAD,1246000,Annual,75000,0.5,CG000324,1.083,460000,1150000,1835000,Medium,False,0,74.5,74.0,Hire,2
OFF000004519,APP000030513,CAN00002396,JR00000010,2024-09-18,Declined,2024-09-26,,Accepted Another Offer,EUR,60200,Annual,0,0.03,CG000506,1.115,41000,54000,68000,Medium,False,0,86.75,68.75,Hire,4
OFF000004520,APP000030518,CAN00008571,JR00000102,2021-10-20,Pending,,,,INR,64200,Annual,0,0.12,CG000599,1.126,37000,57000,77000,Medium,False,0,92.0,68.0,Hire,1
OFF000004521,APP000030521,CAN00017228,JR00000831,2023-01-19,Accepted,2023-02-03,2023-03-26,,GBP,339000,Annual,40000,0.25,CG001600,1.129,165000,300000,435000,Medium,False,0,89.5,76.5,Strong Hire,2
OFF000004522,APP000030522,CAN00020159,JR00001581,2024-07-10,Accepted,2024-07-22,2024-08-11,,EUR,96300,Annual,5000,0.08,CG001237,1.107,61000,87000,115000,Medium,False,0,84.75,76.0,Hire,4
OFF000004523,APP000030525,CAN00016969,JR00000532,2024-09-23,Declined,2024-10-02,,Location Constraint,GBP,66300,Annual,0,0.03,CG001550,1.124,44000,59000,74000,Medium,False,0,93.33,72.33,Strong Hire,3
OFF000004524,APP000030532,CAN00023171,JR00002185,2021-11-02,Accepted,2021-11-23,2021-12-25,,MXN,71600,Annual,0,0.12,CG000824,1.085,43000,66000,89000,,False,0,71.0,50.67,Hire,3
OFF000004525,APP000030540,CAN00003611,JR00000859,2022-05-10,Accepted,2022-05-21,2022-07-24,,INR,513000,Annual,100000,0.5,CG000594,1.141,180000,450000,715000,Low,False,0,94.5,49.0,Strong Hire,2
OFF000004526,APP000030545,CAN00001910,JR00000362,2025-10-03,Accepted,2025-10-15,2025-12-16,,INR,60500,Annual,15000,0.12,CG000617,1.121,35000,54000,73000,Medium,False,0,86.5,74.75,Hire,4
OFF000004527,APP000030549,CAN00002021,JR00002299,2022-06-27,Declined,2022-07-09,,Compensation Expectations,USD,285000,Annual,0,0.18,CG001716,1.14,160000,250000,335000,Medium,False,0,92.0,68.0,Hire,1
OFF000004528,APP000030550,CAN00016630,JR00001387,2025-10-17,Accepted,2025-11-07,2025-11-21,,BRL,67600,Annual,0,0.08,CG000184,1.146,41000,59000,76000,Medium,False,0,96.67,69.67,Hire,3
OFF000004529,APP000030553,CAN00000767,JR00000778,2024-10-30,Accepted,2024-11-10,2025-01-14,,EUR,116000,Annual,0,0.08,CG000490,1.103,70000,100000,130000,High,True,5500,59.0,84.0,Do Not Hire,2
OFF000004530,APP000030557,CAN00019200,JR00000343,2025-11-03,Accepted,2025-11-13,2026-02-01,,AED,58700,Annual,5000,0.03,CG001442,1.129,39000,52000,65000,Medium,False,0,90.25,71.5,Hire,4
OFF000004531,APP000030568,CAN00011875,JR00001260,2022-05-06,Accepted,2022-05-16,2022-07-21,,INR,42600,Annual,2500,0.08,CG000625,1.121,27000,38000,50000,,False,0,89.5,56.0,Hire,4
OFF000004532,APP000030572,CAN00000891,JR00000347,2022-11-26,Accepted,2022-11-28,2023-01-19,,INR,62900,Annual,10000,0.12,CG000554,1.144,36000,55000,75000,Low,False,0,95.0,39.5,Hire,2
OFF000004533,APP000030575,CAN00008057,JR00002111,2021-10-16,Accepted,2021-10-23,2022-01-10,,EUR,250000,Annual,18000,0.18,CG001041,1.13,130000,205000,275000,High,True,18500,72.0,84.67,Neutral,3
OFF000004534,APP000030578,CAN00012198,JR00001854,2025-01-11,Accepted,2025-01-21,2025-03-10,,INR,59400,Annual,15000,0.12,CG000608,1.099,35000,54000,73000,,False,0,82.5,39.0,Hire,2
OFF000004535,APP000030585,CAN00000823,JR00001204,2023-02-28,Accepted,2023-03-02,2023-05-21,,AUD,29300,Annual,0,0.0,CG000046,1.009,22000,29000,36000,Medium,False,0,51.0,70.0,Do Not Hire,1
OFF000004536,APP000030598,CAN00021773,JR00001816,2021-03-06,Accepted,2021-03-08,2021-05-17,,USD,223000,Annual,18000,0.12,CG001715,1.147,115000,180000,240000,High,True,16500,77.75,83.25,Hire,4
OFF000004537,APP000030601,CAN00016374,JR00002032,2025-09-21,Accepted,2025-09-28,2025-11-18,,CAD,1112000,Annual,50000,0.5,CG000387,1.135,395000,980000,1570000,Medium,False,0,91.75,66.75,Hire,4
OFF000004538,APP000030606,CAN00010135,JR00001428,2023-07-02,Accepted,2023-07-09,2023-07-20,,ZAR,89300,Annual,0,0.18,CG001194,1.117,52000,80000,110000,Medium,False,0,97.25,70.0,Hire,4
OFF000004539,APP000030608,CAN00015108,JR00000326,2022-02-01,Pending,,,,USD,901000,Annual,75000,0.4,CG001718,1.112,325000,810000,1295000,Medium,False,0,82.5,69.5,Hire,4
OFF000004540,APP000030612,CAN00020155,JR00000399,2023-02-11,Accepted,2023-02-14,2023-04-05,,AUD,58800,Annual,2500,0.03,CG000065,1.051,42000,56000,69000,Low,False,0,61.5,49.5,Do Not Hire,2
OFF000004541,APP000030613,CAN00013775,JR00001039,2022-03-14,Accepted,2022-03-26,2022-04-13,,CAD,213000,Annual,10000,0.18,CG000339,1.09,125000,195000,260000,Medium,False,0,80.25,73.75,Neutral,4
OFF000004542,APP000030614,CAN00018163,JR00000765,2022-03-29,Accepted,2022-04-07,2022-06-04,,ZAR,33600,Annual,0,0.05,CG001164,1.083,22000,31000,41000,Medium,False,0,75.0,68.67,Hire,3
OFF000004543,APP000030629,CAN00017523,JR00000027,2024-09-08,Accepted,2024-09-23,2024-10-05,,EUR,1082000,Annual,75000,0.5,CG000522,1.077,400000,1005000,1610000,Low,False,0,69.67,62.0,Neutral,3
OFF000004544,APP000030649,CAN00014835,JR00000415,2023-02-14,Accepted,2023-02-25,2023-04-30,,INR,81400,Annual,5000,0.18,CG000627,1.116,48000,73000,99000,,False,0,87.5,49.0,Hire,2
OFF000004545,APP000030650,CAN00005434,JR00002095,2024-11-10,Declined,2024-11-12,,Timing Conflict,INR,33400,Annual,0,0.05,CG000579,1.113,21000,30000,39000,Low,False,0,86.0,54.0,Hire,4
OFF000004546,APP000030653,CAN00020933,JR00000614,2025-03-23,Accepted,2025-03-25,2025-05-17,,AUD,337000,Annual,15000,0.25,CG000043,1.142,165000,295000,430000,Low,False,0,95.33,53.33,Strong Hire,3
OFF000004547,APP000030658,CAN00000720,JR00001065,2024-02-22,Accepted,2024-03-12,2024-04-29,,GBP,233000,Annual,10000,0.18,CG001491,1.083,140000,215000,285000,Low,False,0,69.0,67.0,Neutral,2
OFF000004548,APP000030675,CAN00012832,JR00001146,2023-05-01,Accepted,2023-05-14,2023-07-04,,AUD,120000,Annual,0,0.08,CG000022,1.044,81000,115000,150000,Low,False,0,53.0,56.0,Do Not Hire,1
OFF000004549,APP000030682,CAN00018206,JR00002032,2025-02-21,Accepted,2025-02-26,2025-04-14,,CAD,1093000,Annual,75000,0.5,CG000387,1.115,395000,980000,1570000,Low,False,0,85.25,52.25,Hire,4
OFF000004550,APP000030683,CAN00014887,JR00001842,2023-11-14,Accepted,2023-11-28,2023-12-27,,INR,34300,Annual,5000,0.05,CG000579,1.142,21000,30000,39000,Low,False,0,93.5,65.5,Strong Hire,2
OFF000004551,APP000030685,CAN00001592,JR00001031,2024-09-02,Accepted,2024-09-23,2024-11-15,,MXN,72200,Annual,5000,0.12,CG000878,1.11,42000,65000,87000,,False,0,81.0,72.0,Hire,1
OFF000004552,APP000030695,CAN00022050,JR00001080,2021-10-07,Accepted,2021-10-10,2021-10-24,,INR,315000,Annual,25000,0.4,CG000665,1.086,115000,290000,465000,Medium,False,0,87.0,66.33,Hire,3
OFF000004553,APP000030697,CAN00006315,JR00000618,2023-12-30,Declined,2024-01-01,,Compensation Expectations,INR,120000,Annual,0,0.25,CG000574,1.042,63000,115000,165000,,False,0,59.5,50.5,Do Not Hire,2
OFF000004554,APP000030699,CAN00024326,JR00001486,2021-10-03,Accepted,2021-10-21,2021-12-24,,JPY,201000,Annual,10000,0.18,CG000690,1.147,115000,175000,235000,Low,False,0,100.0,66.0,Hire,2
OFF000004555,APP000030703,CAN00018355,JR00000460,2025-09-13,Accepted,2025-09-30,2025-11-10,,INR,448000,Annual,100000,0.5,CG000585,1.106,160000,405000,645000,,False,0,65.0,55.0,Neutral,0
OFF000004556,APP000030707,CAN00005415,JR00000703,2025-06-27,Accepted,2025-07-05,2025-09-13,,USD,214000,Annual,5000,0.12,CG001643,1.124,125000,190000,260000,,False,0,91.0,53.0,Strong Hire,1
OFF000004557,APP000030734,CAN00001852,JR00001347,2022-02-22,Accepted,2022-03-03,2022-04-05,,EUR,767000,Annual,25000,0.4,CG000503,1.128,270000,680000,1090000,Medium,False,0,91.25,75.25,Hire,4
OFF000004558,APP000030759,CAN00001115,JR00001551,2022-05-01,Accepted,2022-05-11,2022-05-21,,GBP,30900,Annual,5000,0.0,CG001522,1.105,21000,28000,35000,,False,0,80.75,47.25,Neutral,4
OFF000004559,APP000030765,CAN00015094,JR00001462,2022-01-29,Accepted,2022-02-18,2022-03-29,,CAD,1184000,Annual,100000,0.5,CG000324,1.03,460000,1150000,1835000,Low,False,0,56.0,53.0,Do Not Hire,1
OFF000004560,APP000030767,CAN00018569,JR00001769,2023-08-27,Declined,2023-09-01,,Compensation Expectations,EUR,231000,Annual,0,0.18,CG000501,1.101,135000,210000,280000,Medium,False,0,80.0,70.33,Hire,3
OFF000004561,APP000030782,CAN00023291,JR00000050,2024-04-01,Accepted,2024-04-03,2024-05-31,,EUR,694000,Annual,100000,0.4,CG000485,1.068,260000,650000,1040000,Medium,False,0,68.5,73.5,Neutral,2
OFF000004562,APP000030791,CAN00024903,JR00000062,2024-12-15,Accepted,2025-01-01,2025-03-01,,INR,98600,Annual,0,0.18,CG000591,1.147,56000,86000,115000,Medium,False,0,97.33,77.67,Strong Hire,3
OFF000004563,APP000030794,CAN00009002,JR00001748,2022-11-02,Accepted,2022-11-12,2022-11-19,,GBP,32800,Annual,0,0.0,CG001612,1.117,21000,28000,35000,High,True,1600,65.33,77.67,Neutral,3
OFF000004564,APP000030797,CAN00020707,JR00000622,2023-08-04,Declined,2023-08-09,,Timing Conflict,CAD,132000,Annual,0,0.08,CG000310,1.196,72000,105000,135000,High,True,6300,100.0,84.0,Hire,3
OFF000004565,APP000030810,CAN00011074,JR00001729,2023-07-20,Accepted,2023-08-04,2023-08-15,,USD,92300,Annual,3000,0.03,CG001640,1.124,57000,76000,95000,High,True,6800,71.33,82.33,Neutral,3
OFF000004566,APP000030816,CAN00022767,JR00001837,2023-05-23,Accepted,2023-05-31,2023-07-28,,AUD,29900,Annual,0,0.0,CG000001,1.15,20000,26000,33000,Medium,False,0,100.0,82.0,Strong Hire,1
OFF000004567,APP000030825,CAN00003335,JR00001645,2025-07-07,Accepted,2025-07-12,2025-09-10,,EUR,127000,Annual,3000,0.08,CG000535,1.156,74000,105000,140000,High,True,6100,65.0,55.0,Neutral,0
OFF000004568,APP000030829,CAN00004047,JR00001190,2024-10-16,Declined,2024-10-21,,Accepted Another Offer,EUR,69200,Annual,0,0.03,CG000479,1.2,42000,56000,70000,Critical,True,2000,100.0,87.0,Strong Hire,1
OFF000004569,APP000030832,CAN00019225,JR00002029,2023-03-15,Declined,2023-04-02,,Accepted Another Offer,EUR,61800,Annual,0,0.03,CG001055,1.111,40000,53000,66000,Critical,True,2900,62.5,93.0,Neutral,2
OFF000004570,APP000030834,CAN00011956,JR00001083,2024-10-31,Declined,2024-11-13,,Accepted Another Offer,AED,63700,Annual,0,0.03,CG001442,1.134,39000,52000,65000,Critical,True,4700,74.25,92.5,Neutral,4
OFF000004571,APP000030840,CAN00020960,JR00002150,2024-06-17,Declined,2024-06-24,,Accepted Another Offer,INR,334000,Annual,0,0.4,CG000638,1.19,105000,260000,415000,High,True,24800,93.0,84.0,Hire,1
OFF000004572,APP000030844,CAN00011901,JR00002323,2024-05-25,Accepted,2024-06-09,2024-07-09,,INR,63300,Annual,18000,0.12,CG000644,1.137,34000,53000,71000,High,True,3000,65.0,55.0,Neutral,0
OFF000004573,APP000030848,CAN00020614,JR00000580,2022-05-07,Accepted,2022-05-19,2022-05-29,,BRL,15600,Annual,6000,0.0,CG000136,1.145,10000,13000,17000,High,True,700,80.33,80.0,Hire,3
OFF000004574,APP000030855,CAN00015234,JR00001285,2025-02-22,Accepted,2025-03-11,2025-03-28,,EUR,322000,Annual,15000,0.25,CG000448,1.073,165000,300000,435000,Low,False,0,70.67,57.67,Hire,3
OFF000004575,APP000030864,CAN00024328,JR00001193,2025-11-05,Accepted,2025-11-22,2026-01-15,,INR,79700,Annual,10000,0.18,CG000654,1.091,48000,73000,99000,Low,False,0,72.0,38.0,Neutral,1
OFF000004576,APP000030867,CAN00004068,JR00001167,2024-06-14,Accepted,2024-07-01,2024-09-11,,AUD,160000,Annual,15000,0.12,CG000032,1.1,93000,145000,195000,,False,0,65.0,55.0,Neutral,0
OFF000004577,APP000030868,CAN00012923,JR00000177,2025-01-11,Accepted,2025-01-27,2025-01-30,,EUR,126000,Annual,5000,0.08,CG000463,1.144,76000,110000,140000,Low,False,0,95.33,64.33,Hire,3
OFF000004578,APP000030877,CAN00013815,JR00001674,2021-07-28,Accepted,2021-08-10,2021-10-21,,EUR,104000,Annual,5000,0.08,CG000508,1.037,70000,100000,130000,,False,0,52.5,41.0,Do Not Hire,2
OFF000004579,APP000030882,CAN00016704,JR00000070,2024-09-13,Accepted,2024-09-24,2024-11-30,,USD,782000,Annual,25000,0.4,CG001700,1.015,310000,770000,1235000,Low,False,0,56.0,55.0,Do Not Hire,1
OFF000004580,APP000030883,CAN00006515,JR00000648,2025-12-27,Accepted,2026-01-13,2026-01-24,,MXN,75100,Annual,10000,0.12,CG000869,1.105,44000,68000,91000,,False,0,65.0,55.0,Neutral,0
OFF000004581,APP000030890,CAN00005971,JR00000619,2024-02-11,Accepted,2024-02-18,2024-04-17,,EUR,1040000,Annual,50000,0.5,CG001062,1.061,395000,980000,1570000,Low,False,0,65.0,55.0,Neutral,0
OFF000004582,APP000030900,CAN00019132,JR00001091,2025-05-23,Accepted,2025-06-06,2025-07-04,,EUR,92900,Annual,0,0.05,CG000471,1.157,55000,78000,100000,High,True,2700,80.5,87.0,Hire,2
OFF000004583,APP000030907,CAN00002940,JR00000568,2021-08-31,Accepted,2021-09-18,2021-10-07,,INR,254000,Annual,100000,0.4,CG000620,1.035,99000,245000,395000,Medium,False,0,52.0,79.0,Do Not Hire,1
OFF000004584,APP000030915,CAN00019649,JR00002184,2026-01-25,Accepted,2026-02-01,2026-04-03,,EUR,556000,Annual,60000,0.4,CG001295,1.124,190000,480000,765000,High,True,16200,69.0,83.75,Hire,4
OFF000004585,APP000030919,CAN00023105,JR00002075,2023-06-05,Accepted,2023-06-12,2023-06-19,,AUD,124000,Annual,0,0.08,CG000103,1.189,70000,99000,130000,High,True,5900,95.5,84.5,Strong Hire,4
OFF000004586,APP000030930,CAN00002295,JR00002261,2025-07-25,Accepted,2025-07-31,2025-10-19,,EUR,65700,Annual,0,0.03,CG000443,1.098,43000,57000,72000,Critical,True,3100,71.5,88.5,Hire,2
OFF000004587,APP000030939,CAN00020688,JR00001085,2023-01-16,Accepted,2023-01-20,2023-02-08,,USD,132000,Annual,0,0.08,CG001633,1.053,88000,125000,165000,Low,False,0,62.5,56.0,Do Not Hire,2
OFF000004588,APP000030940,CAN00000034,JR00001658,2024-02-02,Accepted,2024-02-10,2024-04-07,,INR,46100,Annual,0,0.08,CG000616,1.12,28000,40000,51000,High,True,1300,69.0,84.0,Neutral,3
OFF000004589,APP000030953,CAN00020053,JR00000573,2023-04-23,Accepted,2023-04-26,2023-06-20,,EUR,1119000,Annual,100000,0.5,CG000513,1.114,400000,1005000,1610000,Medium,False,0,81.0,75.0,Hire,1
OFF000004590,APP000030956,CAN00006559,JR00000352,2026-01-10,Accepted,2026-01-20,2026-02-28,,INR,135000,Annual,10000,0.25,CG000637,1.124,65000,120000,170000,,False,0,90.0,36.67,Hire,3
OFF000004591,APP000030991,CAN00022640,JR00001386,2021-12-31,Accepted,2022-01-14,2022-03-02,,AUD,28300,Annual,5000,0.0,CG000001,1.087,20000,26000,33000,Medium,False,0,65.0,55.0,Neutral,0
OFF000004592,APP000031000,CAN00007080,JR00000035,2025-06-17,Accepted,2025-06-21,2025-08-01,,INR,26800,Annual,3000,0.03,CG000596,1.129,17000,22000,28000,High,True,2000,65.0,55.0,Neutral,0
OFF000004593,APP000031003,CAN00015532,JR00000876,2021-09-06,Accepted,2021-09-24,2021-09-25,,ZAR,521000,Annual,50000,0.5,CG001134,1.062,195000,490000,785000,Medium,False,0,67.0,75.33,Hire,3
