talent_review_id,worker_id,performance_review_id,review_year,performance_category,potential_category,nine_box_position,promotion_readiness,succession_candidate,ready_now_successor,critical_role,retention_risk,flight_risk,promotion_count_to_date,promotion_velocity,recent_manager_changes,compa_ratio,gen_ai_impact_level,gen_ai_role_category,gen_ai_premium_applied,completed_learning_count,gen_ai_learning_count,certifications_earned,learning_hours_completed,completed_pdp_count,active_pdp_count,ai_focused_pdp_count
TR00006954,W00002078,PR00007465,2024,High,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,0,None,0,1.143,Medium,AI-Augmented Professional,False,5,1,1,28.84,1,1,0
TR00006955,W00002078,PR00007466,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,1.143,Medium,AI-Augmented Professional,False,6,2,1,36.12,1,1,0
TR00006956,W00002079,PR00007467,2021,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.062,Medium,AI-Augmented Professional,False,1,1,0,5.7,0,1,0
TR00006957,W00002079,PR00007468,2022,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.062,Medium,AI-Augmented Professional,False,2,1,0,10.45,0,1,0
TR00006958,W00002079,PR00007469,2023,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.062,Medium,AI-Augmented Professional,False,3,1,0,15.15,0,2,0
TR00006959,W00002079,PR00007470,2024,Exceptional,Low,Expert Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.062,Medium,AI-Augmented Professional,False,5,2,0,23.85,1,2,0
TR00006960,W00002079,PR00007471,2025,Low,High,Inconsistent Potential,Ready in 3+ Years,False,False,False,Low,Low,0,None,2,1.062,Medium,AI-Augmented Professional,False,6,2,0,29.61,1,3,0
TR00006961,W00002080,PR00007472,2021,High,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,High,0,None,0,0.813,High,AI Governance,False,1,1,0,7.68,0,1,0
TR00006962,W00002080,PR00007473,2022,High,Medium,High Professional,Ready Now,True,True,True,Medium,High,1,Moderate,0,0.813,High,AI Governance,False,3,3,0,17.0,1,1,0
TR00006963,W00002080,PR00007474,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,True,Medium,High,1,Slow,0,0.813,High,AI Governance,False,4,3,0,22.4,2,1,0
TR00006964,W00002080,PR00007475,2024,Solid,Low,Solid Contributor,Ready in 1 Year,False,False,True,Medium,High,1,Slow,0,0.813,High,AI Governance,False,6,4,1,37.68,2,1,0
TR00006965,W00002080,PR00007476,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Medium,High,1,Slow,0,0.813,High,AI Governance,False,6,4,1,37.68,2,2,0
TR00006966,W00002081,PR00007477,2024,Low,High,Inconsistent Potential,Ready in 3+ Years,False,False,False,Medium,Medium,0,None,1,0.75,Medium,AI-Augmented Professional,False,2,0,1,23.6,1,0,0
TR00006967,W00002081,PR00007478,2025,Exceptional,Medium,High Professional,Ready in 2 Years,False,False,False,Medium,Medium,1,Fast,2,0.75,Medium,AI-Augmented Professional,False,2,0,1,23.6,1,0,0
TR00006968,W00002082,PR00007479,2021,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,True,Medium,High,2,Fast,2,0.873,High,AI Product / Transformation,False,1,1,0,3.72,0,1,0
TR00006969,W00002082,PR00007480,2022,Solid,Medium,Core Contributor,Ready Now,False,False,True,Medium,High,2,Fast,2,0.873,High,AI Product / Transformation,False,1,1,0,3.72,0,2,0
TR00006970,W00002082,PR00007481,2023,Solid,High,Emerging Talent,Ready Now,True,True,True,Medium,High,2,Fast,0,0.873,High,AI Product / Transformation,False,2,2,0,13.72,0,3,0
TR00006971,W00002082,PR00007482,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Medium,High,2,Moderate,0,0.873,High,AI Product / Transformation,False,4,4,0,22.84,0,3,0
TR00006972,W00002082,PR00007483,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Medium,High,2,Moderate,1,0.873,High,AI Product / Transformation,False,4,4,0,22.84,0,4,0
TR00006973,W00002083,PR00007484,2021,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.087,Medium,AI-Augmented Professional,False,2,2,0,13.1,0,0,0
TR00006974,W00002083,PR00007486,2023,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.087,Medium,AI-Augmented Professional,False,5,4,0,28.54,1,0,0
TR00006975,W00002083,PR00007487,2024,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.087,Medium,AI-Augmented Professional,False,8,5,1,49.06,1,1,0
TR00006976,W00002084,PR00007489,2021,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,True,Low,Low,0,None,1,1.024,High,AI Governance,False,0,0,0,0.0,0,1,0
TR00006977,W00002084,PR00007490,2022,High,High,Top Talent,Ready Now,True,True,True,Medium,High,0,None,1,1.024,High,AI Governance,False,1,0,0,5.4,1,1,0
TR00006978,W00002084,PR00007491,2023,High,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Medium,0,None,0,1.024,High,AI Governance,False,1,0,0,5.4,1,1,0
TR00006979,W00002084,PR00007492,2024,High,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Medium,1,Moderate,1,1.024,High,AI Governance,False,2,0,0,10.2,1,2,0
TR00006980,W00002084,PR00007493,2025,High,Medium,High Professional,Ready Now,True,True,True,Medium,Medium,1,Moderate,1,1.024,High,AI Governance,False,2,0,0,10.2,1,3,0
TR00006981,W00002085,PR00007494,2023,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,High,0,None,0,1.285,High,AI Risk / Compliance,False,5,2,0,22.0,0,0,0
TR00006982,W00002085,PR00007495,2024,Low,Low,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,1,Fast,1,1.285,High,AI Risk / Compliance,False,6,2,1,41.6,0,0,0
TR00006983,W00002085,PR00007496,2025,Low,Medium,Performance Risk,Ready in 2 Years,False,False,True,Low,Low,1,Moderate,1,1.285,High,AI Risk / Compliance,False,6,2,1,41.6,1,0,0
TR00006984,W00002086,PR00007497,2021,High,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.106,High,AI Product / Transformation,True,1,1,0,5.64,0,1,0
TR00006985,W00002086,PR00007498,2022,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,0,None,1,1.106,High,AI Product / Transformation,True,3,1,0,13.1,0,2,0
TR00006986,W00002086,PR00007499,2023,High,Low,Expert Contributor,Ready in 3+ Years,False,False,True,Medium,Medium,0,None,2,1.106,High,AI Product / Transformation,True,5,2,0,28.78,0,3,0
TR00006987,W00002086,PR00007500,2024,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,1,Moderate,2,1.106,High,AI Product / Transformation,True,5,2,0,28.78,1,3,0
TR00006988,W00002086,PR00007501,2025,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,True,Medium,High,1,Moderate,2,1.106,High,AI Product / Transformation,True,7,3,0,40.12,1,4,0
TR00006989,W00002087,PR00007502,2021,Exceptional,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,0,1.152,Medium,AI-Augmented Professional,True,1,0,1,18.6,1,0,1
TR00006990,W00002087,PR00007503,2022,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,1,1.152,Medium,AI-Augmented Professional,True,4,1,1,36.71,1,1,1
TR00006991,W00002087,PR00007504,2023,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,2,1.152,Medium,AI-Augmented Professional,True,4,1,1,36.71,2,1,2
TR00006992,W00002087,PR00007505,2024,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Slow,1,1.152,Medium,AI-Augmented Professional,True,7,3,1,55.59,2,1,2
TR00006993,W00002087,PR00007506,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Slow,0,1.152,Medium,AI-Augmented Professional,True,8,3,1,61.29,2,1,2
TR00006994,W00002088,PR00007507,2023,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,True,Medium,High,1,Fast,0,0.841,High,AI Builder,False,1,0,0,2.76,0,0,0
TR00006995,W00002088,PR00007508,2024,Solid,High,Emerging Talent,Ready in 1 Year,True,False,True,Medium,High,1,Fast,1,0.841,High,AI Builder,False,1,0,0,2.76,0,0,0
TR00006996,W00002088,PR00007509,2025,Solid,Medium,Core Contributor,Ready Now,False,False,True,Medium,High,2,Fast,2,0.841,High,AI Builder,False,1,0,0,2.76,0,1,0
TR00006997,W00002089,PR00007510,2025,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Low,Low,1,Fast,0,0.913,Medium,AI-Augmented Professional,True,3,0,0,11.83,1,0,0
TR00006998,W00002090,PR00007511,2023,High,Exceptional,Top Talent,Ready Now,True,True,True,Medium,High,0,None,0,1.134,High,AI Builder,True,2,0,0,7.47,1,0,0
TR00006999,W00002090,PR00007512,2024,Low,High,Inconsistent Potential,Ready in 3+ Years,False,False,True,Medium,Medium,1,Fast,0,1.134,High,AI Builder,True,4,1,1,26.03,2,0,0
TR00007000,W00002090,PR00007513,2025,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,1,Moderate,0,1.134,High,AI Builder,True,6,1,1,35.99,2,1,0
TR00007001,W00002091,PR00007514,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Medium,Realized Attrition,2,Fast,0,0.784,High,AI Builder,False,0,0,0,0.0,0,1,0
TR00007002,W00002092,PR00007515,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Fast,1,0.962,Medium,AI-Augmented Professional,False,2,0,0,7.86,0,0,0
TR00007003,W00002093,PR00007516,2021,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.012,Medium,AI-Augmented Professional,False,1,0,0,4.75,1,0,0
TR00007004,W00002093,PR00007517,2022,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.012,Medium,AI-Augmented Professional,False,3,0,0,16.15,1,0,0
TR00007005,W00002093,PR00007518,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.012,Medium,AI-Augmented Professional,False,4,1,1,25.85,1,0,0
TR00007006,W00002093,PR00007519,2024,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.012,Medium,AI-Augmented Professional,False,4,1,1,25.85,1,0,0
TR00007007,W00002093,PR00007520,2025,Low,Medium,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.012,Medium,AI-Augmented Professional,False,5,1,1,27.83,1,0,0
TR00007008,W00002094,PR00007521,2021,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.062,High,AI Governance,False,1,0,0,2.88,0,1,0
TR00007009,W00002094,PR00007522,2022,Low,Low,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,0,None,0,1.062,High,AI Governance,False,1,0,0,2.88,1,1,0
TR00007010,W00002094,PR00007523,2023,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,High,1,Moderate,0,1.062,High,AI Governance,False,4,2,0,18.0,2,1,1
TR00007011,W00002094,PR00007524,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,1,Moderate,0,1.062,High,AI Governance,False,7,3,0,29.73,2,1,1
TR00007012,W00002094,PR00007525,2025,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,1,Slow,1,1.062,High,AI Governance,False,8,4,1,40.65,2,1,1
TR00007013,W00002095,PR00007526,2021,Low,Low,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.239,Medium,AI-Augmented Professional,True,2,0,0,22.6,0,1,0
TR00007014,W00002095,PR00007527,2022,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.239,Medium,AI-Augmented Professional,True,3,0,0,27.45,0,1,0
TR00007015,W00002095,PR00007528,2023,Exceptional,High,Top Talent,Ready Now,True,True,True,Medium,Medium,0,None,0,1.239,Medium,AI-Augmented Professional,True,5,1,1,51.37,1,1,0
TR00007016,W00002095,PR00007529,2024,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.239,Medium,AI-Augmented Professional,True,7,2,1,64.65,1,2,0
TR00007017,W00002095,PR00007530,2025,Exceptional,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,1,1.239,Medium,AI-Augmented Professional,True,7,2,1,64.65,2,2,0
TR00007018,W00002096,PR00007531,2022,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,0.951,Medium,AI Governance,False,1,0,0,1.82,1,0,0
TR00007019,W00002096,PR00007533,2024,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,0.951,Medium,AI Governance,False,2,0,0,5.46,2,0,0
TR00007020,W00002096,PR00007534,2025,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,0,None,0,0.951,Medium,AI Governance,False,5,0,0,18.28,3,0,0
TR00007021,W00002097,PR00007535,2021,Low,Low,Performance Risk,Ready in 2 Years,False,False,True,Low,Low,0,None,0,0.951,Medium,AI Governance,False,2,1,0,8.85,1,0,0
TR00007022,W00002097,PR00007536,2022,High,Medium,High Professional,Ready in 2 Years,False,False,True,Low,Low,1,Moderate,0,0.951,Medium,AI Governance,False,3,2,0,14.31,1,0,0
TR00007023,W00002097,PR00007537,2023,High,Exceptional,Top Talent,Ready Now,True,True,True,Medium,Medium,1,Moderate,0,0.951,Medium,AI Governance,False,5,2,0,21.06,1,0,0
TR00007024,W00002097,PR00007538,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Low,Low,1,Moderate,2,0.951,Medium,AI Governance,False,5,2,0,21.06,1,0,0
TR00007025,W00002097,PR00007539,2025,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,1,Slow,2,0.951,Medium,AI Governance,False,5,2,0,21.06,1,0,0
TR00007026,W00002098,PR00007540,2024,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Realized Attrition,0,None,0,1.029,High,AI Risk / Compliance,False,2,2,0,19.36,0,0,0
TR00007027,W00002099,PR00007542,2022,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,High,0,None,0,1.065,High,AI Governance,True,1,0,0,2.0,1,0,0
TR00007028,W00002099,PR00007543,2023,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,True,Medium,High,0,None,0,1.065,High,AI Governance,True,4,1,1,21.98,1,0,1
TR00007029,W00002099,PR00007544,2024,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,True,Low,Low,0,None,0,1.065,High,AI Governance,True,4,1,1,21.98,1,0,1
TR00007030,W00002099,PR00007545,2025,High,High,Top Talent,Ready Now,True,True,True,Medium,High,0,None,0,1.065,High,AI Governance,True,5,1,1,24.92,1,1,1
TR00007031,W00002100,PR00007546,2021,Solid,Low,Solid Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.083,Medium,AI-Augmented Professional,False,1,1,0,5.58,0,0,0
TR00007032,W00002100,PR00007547,2022,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,2,1.083,Medium,AI-Augmented Professional,False,1,1,0,5.58,0,0,0
TR00007033,W00002100,PR00007548,2023,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,1.083,Medium,AI-Augmented Professional,False,5,3,1,28.74,0,0,0
TR00007034,W00002100,PR00007549,2024,High,High,Top Talent,Ready Now,True,True,True,Medium,Medium,0,None,0,1.083,Medium,AI-Augmented Professional,False,5,3,1,28.74,0,1,0
TR00007035,W00002100,PR00007550,2025,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,0,1.083,Medium,AI-Augmented Professional,False,7,4,1,42.5,1,1,0
TR00007036,W00002102,PR00007551,2021,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.102,Medium,AI-Augmented Professional,False,1,0,0,2.76,0,0,0
TR00007037,W00002102,PR00007552,2022,Exceptional,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,0,None,0,1.102,Medium,AI-Augmented Professional,False,2,0,0,7.61,1,0,0
TR00007038,W00002102,PR00007553,2023,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,0,1.102,Medium,AI-Augmented Professional,False,3,0,0,13.01,2,0,0
TR00007039,W00002102,PR00007554,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,0,1.102,Medium,AI-Augmented Professional,False,5,0,0,29.36,2,0,0
TR00007040,W00002102,PR00007555,2025,High,High,Top Talent,Ready Now,True,True,True,Medium,Medium,1,Moderate,1,1.102,Medium,AI-Augmented Professional,False,5,0,0,29.36,3,0,0
TR00007041,W00002103,PR00007556,2021,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,High,0,None,0,1.088,High,AI Governance,True,0,0,0,0.0,0,1,0
TR00007042,W00002103,PR00007557,2022,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,True,Low,Low,1,Slow,1,1.088,High,AI Governance,True,2,1,0,11.52,1,1,0
TR00007043,W00002103,PR00007558,2023,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,Medium,High,1,Slow,1,1.088,High,AI Governance,True,3,1,0,19.04,2,1,0
TR00007044,W00002103,PR00007560,2025,Solid,Exceptional,Emerging Talent,Ready in 3+ Years,False,False,True,Medium,High,1,Slow,0,1.088,High,AI Governance,True,4,1,0,24.8,3,1,1
TR00007045,W00002104,PR00007561,2021,Solid,Exceptional,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,0,1.05,Medium,AI-Augmented Professional,True,0,0,0,0.0,0,0,0
TR00007046,W00002104,PR00007562,2022,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Slow,0,1.05,Medium,AI-Augmented Professional,True,2,0,0,5.72,1,0,0
TR00007047,W00002104,PR00007563,2023,Solid,Exceptional,Emerging Talent,Ready Now,True,True,False,Low,Low,2,Slow,1,1.05,Medium,AI-Augmented Professional,True,5,0,0,16.97,1,1,0
TR00007048,W00002104,PR00007564,2024,Solid,High,Emerging Talent,Ready Now,True,True,False,Low,Low,3,Moderate,1,1.05,Medium,AI-Augmented Professional,True,7,0,0,27.24,1,2,0
TR00007049,W00002104,PR00007565,2025,High,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,3,Slow,0,1.05,Medium,AI-Augmented Professional,True,8,0,0,41.34,2,2,0
TR00007050,W00002105,PR00007566,2025,High,Low,Expert Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.2,Medium,AI-Augmented Professional,False,4,1,1,19.29,0,0,0
TR00007051,W00002107,PR00007567,2023,Exceptional,Exceptional,Top Talent,Ready Now,True,True,True,Medium,High,1,Fast,0,1.017,Critical,AI Builder,True,1,0,0,5.7,1,0,0
TR00007052,W00002107,PR00007568,2024,Exceptional,High,Top Talent,Ready in 2 Years,True,False,True,Medium,High,2,Fast,0,1.017,Critical,AI Builder,True,3,1,0,18.8,1,1,0
TR00007053,W00002107,PR00007569,2025,Exceptional,High,Top Talent,Ready Now,True,True,True,Medium,High,4,Fast,0,1.017,Critical,AI Builder,True,3,1,0,18.8,2,1,0
TR00007054,W00002108,PR00007570,2021,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,0,None,0,0.985,Medium,AI-Augmented Professional,True,1,0,0,4.85,1,0,0
TR00007055,W00002108,PR00007572,2023,Low,Medium,Performance Risk,Ready in 2 Years,False,False,False,Low,Low,0,None,1,0.985,Medium,AI-Augmented Professional,True,3,0,0,11.65,2,0,0
TR00007056,W00002108,PR00007573,2024,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,0.985,Medium,AI-Augmented Professional,True,5,0,0,18.99,2,1,1
TR00007057,W00002108,PR00007574,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,0.985,Medium,AI-Augmented Professional,True,5,0,0,18.99,2,1,1
TR00007058,W00002109,PR00007575,2021,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,0.958,Medium,AI-Augmented Professional,False,1,0,0,2.97,0,0,0
TR00007059,W00002109,PR00007577,2023,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,0.958,Medium,AI-Augmented Professional,False,2,0,0,8.97,0,0,0
TR00007060,W00002109,PR00007578,2024,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,1,0.958,Medium,AI-Augmented Professional,False,3,0,0,11.76,1,0,0
TR00007061,W00002109,PR00007579,2025,Solid,Low,Solid Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,0.958,Medium,AI-Augmented Professional,False,7,1,1,36.16,2,0,0
TR00007062,W00002110,PR00007580,2021,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.252,Low,AI User,True,1,0,0,2.97,0,0,0
TR00007063,W00002110,PR00007581,2022,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,1.252,Low,AI User,True,2,0,1,16.92,0,1,0
TR00007064,W00002110,PR00007582,2023,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.252,Low,AI User,True,4,1,1,24.8,0,1,0
TR00007065,W00002110,PR00007584,2025,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,1.252,Low,AI User,True,7,1,2,51.52,0,1,1
TR00007066,W00002111,PR00007585,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.141,Medium,AI-Augmented Professional,True,2,0,0,6.74,0,0,0
TR00007067,W00002112,PR00007586,2023,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,2,0.822,Medium,AI-Augmented Professional,False,3,2,0,16.44,0,1,0
TR00007068,W00002112,PR00007587,2024,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,High,High,0,None,2,0.822,Medium,AI-Augmented Professional,False,5,3,0,25.92,1,1,0
TR00007069,W00002112,PR00007588,2025,High,High,Top Talent,Ready in 1 Year,True,False,True,High,High,1,Moderate,2,0.822,Medium,AI-Augmented Professional,False,5,3,0,25.92,1,2,0
