cost_center_id,cost_center_name,company_id,business_unit,function,is_active
CC002413,Audit Assurance EMEA,C011,Audit,Assurance,True
CC002414,Risk Advisory Internal Audit EMEA,C040,Risk Advisory,Internal Audit,False
CC002415,Consulting Operations Americas,C039,Consulting,Operations,True
CC002416,Audit Assurance APAC,C029,Audit,Assurance,True
CC002417,Tax Corporate Tax EMEA,C040,Tax,Corporate Tax,True
CC002418,Tax Corporate Tax EMEA,C020,Tax,Corporate Tax,True
CC002419,Consulting Human Capital Americas,C037,Consulting,Human Capital,True
CC002420,Consulting Operations APAC,C004,Consulting,Operations,True
CC002421,Audit Controls EMEA,C040,Audit,Controls,True
CC002422,Deals Valuation APAC,C035,Deals,Valuation,True
CC002423,Consulting Strategy APAC,C021,Consulting,Strategy,True
CC002424,Tax Transfer Pricing EMEA,C032,Tax,Transfer Pricing,True
CC002425,Deals Valuation EMEA,C020,Deals,Valuation,True
CC002426,Audit Assurance APAC,C024,Audit,Assurance,True
CC002427,Consulting Technology Consulting Americas,C027,Consulting,Technology Consulting,True
CC002428,Audit Controls EMEA,C011,Audit,Controls,True
CC002429,Consulting Operations APAC,C029,Consulting,Operations,True
CC002430,Consulting Human Capital Americas,C019,Consulting,Human Capital,True
CC002431,Audit Controls APAC,C008,Audit,Controls,True
CC002432,Audit Controls EMEA,C033,Audit,Controls,True
CC002433,Audit External Audit Americas,C036,Audit,External Audit,True
CC002434,Audit Controls EMEA,C005,Audit,Controls,True
CC002435,Audit External Audit Americas,C002,Audit,External Audit,True
CC002436,Internal Services Finance APAC,C021,Internal Services,Finance,True
CC002437,Deals M&A EMEA,C032,Deals,M&A,True
CC002438,Deals Transaction Services EMEA,C028,Deals,Transaction Services,True
CC002439,Risk Advisory Regulatory Risk Americas,C036,Risk Advisory,Regulatory Risk,True
CC002440,Risk Advisory Internal Audit APAC,C008,Risk Advisory,Internal Audit,True
CC002441,Risk Advisory Cyber Risk Americas,C006,Risk Advisory,Cyber Risk,True
CC002442,Consulting Operations EMEA,C018,Consulting,Operations,True
CC002443,Tax Transfer Pricing Americas,C007,Tax,Transfer Pricing,True
CC002444,Deals Transaction Services EMEA,C028,Deals,Transaction Services,True
CC002445,Audit External Audit EMEA,C010,Audit,External Audit,True
CC002446,Audit External Audit EMEA,C014,Audit,External Audit,True
CC002447,Audit External Audit Americas,C036,Audit,External Audit,True
CC002448,Tax Indirect Tax EMEA,C015,Tax,Indirect Tax,True
CC002449,Consulting Strategy Americas,C007,Consulting,Strategy,True
CC002450,Audit External Audit EMEA,C010,Audit,External Audit,True
CC002451,Risk Advisory Cyber Risk Americas,C027,Risk Advisory,Cyber Risk,True
CC002452,Consulting Technology Consulting EMEA,C014,Consulting,Technology Consulting,True
CC002453,Audit External Audit Americas,C027,Audit,External Audit,True
CC002454,Consulting Operations APAC,C004,Consulting,Operations,True
CC002455,Deals Valuation APAC,C038,Deals,Valuation,True
CC002456,Consulting Data and Analytics EMEA,C020,Consulting,Data and Analytics,True
CC002457,Risk Advisory Regulatory Risk Americas,C036,Risk Advisory,Regulatory Risk,True
CC002458,Consulting Human Capital APAC,C025,Consulting,Human Capital,True
CC002459,Deals Valuation APAC,C021,Deals,Valuation,True
CC002460,Consulting Technology Consulting EMEA,C011,Consulting,Technology Consulting,False
CC002461,Audit External Audit APAC,C016,Audit,External Audit,True
CC002462,Consulting Operations EMEA,C028,Consulting,Operations,True
CC002463,Audit Controls EMEA,C013,Audit,Controls,True
CC002464,Consulting Data and Analytics EMEA,C033,Consulting,Data and Analytics,True
CC002465,Audit Assurance EMEA,C005,Audit,Assurance,True
CC002466,Audit Controls EMEA,C005,Audit,Controls,True
CC002467,Risk Advisory Internal Audit Americas,C019,Risk Advisory,Internal Audit,True
CC002468,Consulting Technology Consulting APAC,C029,Consulting,Technology Consulting,True
CC002469,Consulting Human Capital APAC,C029,Consulting,Human Capital,True
CC002470,Audit Controls APAC,C029,Audit,Controls,True
CC002471,Tax Corporate Tax APAC,C029,Tax,Corporate Tax,True
CC002472,Consulting Data and Analytics APAC,C035,Consulting,Data and Analytics,True
CC002473,Audit External Audit Americas,C037,Audit,External Audit,True
CC002474,Consulting Operations Americas,C006,Consulting,Operations,True
CC002475,Consulting Strategy Americas,C027,Consulting,Strategy,True
CC002476,Tax Transfer Pricing APAC,C034,Tax,Transfer Pricing,True
CC002477,Consulting Technology Consulting Americas,C002,Consulting,Technology Consulting,True
CC002478,Tax Transfer Pricing APAC,C017,Tax,Transfer Pricing,True
CC002479,Audit External Audit EMEA,C031,Audit,External Audit,True
CC002480,Consulting Strategy APAC,C016,Consulting,Strategy,True
CC002481,Consulting Strategy APAC,C029,Consulting,Strategy,True
CC002482,Risk Advisory Cyber Risk APAC,C021,Risk Advisory,Cyber Risk,True
CC002483,Tax Corporate Tax EMEA,C031,Tax,Corporate Tax,True
CC002484,Consulting Strategy Americas,C001,Consulting,Strategy,True
CC002485,Audit Assurance EMEA,C013,Audit,Assurance,True
CC002486,Tax Transfer Pricing EMEA,C011,Tax,Transfer Pricing,True
CC002487,Consulting Data and Analytics APAC,C038,Consulting,Data and Analytics,True
CC002488,Audit Controls EMEA,C011,Audit,Controls,True
CC002489,Risk Advisory Regulatory Risk Americas,C037,Risk Advisory,Regulatory Risk,True
CC002490,Audit Controls APAC,C008,Audit,Controls,True
CC002491,Tax Transfer Pricing APAC,C023,Tax,Transfer Pricing,True
CC002492,Internal Services IT APAC,C017,Internal Services,IT,True
CC002493,Consulting Strategy Americas,C007,Consulting,Strategy,True
CC002494,Tax Corporate Tax EMEA,C018,Tax,Corporate Tax,True
CC002495,Audit Assurance Americas,C002,Audit,Assurance,True
CC002496,Consulting Data and Analytics Americas,C001,Consulting,Data and Analytics,True
CC002497,Consulting Technology Consulting EMEA,C003,Consulting,Technology Consulting,True
CC002498,Consulting Operations APAC,C021,Consulting,Operations,True
CC002499,Audit Assurance APAC,C026,Audit,Assurance,True
CC002500,Consulting Strategy EMEA,C015,Consulting,Strategy,True
