absence_request_id,worker_id,absence_plan_id,absence_type,request_date,absence_start_date,absence_end_date,duration_days,approval_status,is_paid_leave
AR000008918,W00004757,AP00034,Parental Leave,2021-04-19,2021-04-20,2021-07-01,73,Approved,True
AR000008919,W00000960,AP00044,Parental Leave,2025-08-20,2025-09-06,2025-12-23,109,Approved,True
AR000008920,W00000278,AP00038,Personal Leave,2023-10-29,2023-11-04,2023-11-05,2,Denied,True
AR000008921,W00002067,AP00046,Vacation,2020-11-22,2021-01-16,2021-01-26,11,Approved,True
AR000008922,W00001043,AP00052,Sick Leave,2022-01-30,2022-02-19,2022-02-21,3,Approved,True
AR000008923,W00001966,AP00045,Bereavement Leave,2025-07-02,2025-07-26,2025-07-30,5,Approved,True
AR000008924,W00004374,AP00051,Vacation,2025-10-15,2025-12-07,2025-12-08,2,Denied,True
AR000008925,W00003468,AP00054,Parental Leave,2025-03-15,2025-04-12,2025-07-06,86,Approved,True
AR000008926,W00004934,AP00007,Sick Leave,2024-08-26,2024-10-21,2024-10-22,2,Pending,True
AR000008927,W00002355,AP00056,Vacation,2023-01-17,2023-01-21,2023-01-21,1,Approved,True
AR000008928,W00001483,AP00027,Sick Leave,2025-01-28,2025-02-27,2025-03-02,4,Approved,True
AR000008929,W00002401,AP00060,Bereavement Leave,2021-10-20,2021-11-09,2021-11-09,1,Cancelled,True
AR000008930,W00002617,AP00010,Bereavement Leave,2024-05-22,2024-06-19,2024-06-19,1,Approved,True
AR000008931,W00002981,AP00044,Parental Leave,2023-02-16,2023-04-11,2023-05-20,40,Approved,True
AR000008932,W00002399,AP00021,Vacation,2023-03-30,2023-05-21,2023-06-03,14,Approved,True
AR000008933,W00000573,AP00021,Vacation,2021-06-20,2021-08-08,2021-08-11,4,Approved,True
AR000008934,W00003969,AP00028,Personal Leave,2024-10-31,2024-12-27,2024-12-27,1,Approved,True
AR000008935,W00003947,AP00038,Personal Leave,2021-01-16,2021-01-31,2021-01-31,1,Approved,True
AR000008936,W00001326,AP00053,Personal Leave,2021-11-10,2021-11-19,2021-11-23,5,Approved,True
AR000008937,W00004583,AP00036,Vacation,2023-01-03,2023-02-23,2023-03-04,10,Approved,True
AR000008938,W00001181,AP00001,Vacation,2021-01-09,2021-01-27,2021-02-01,6,Approved,True
AR000008939,W00000972,AP00055,Bereavement Leave,2022-07-24,2022-08-24,2022-08-28,5,Approved,True
AR000008940,W00000289,AP00048,Personal Leave,2024-05-31,2024-06-27,2024-06-28,2,Cancelled,True
AR000008941,W00002116,AP00062,Sick Leave,2024-01-28,2024-02-05,2024-02-08,4,Approved,True
AR000008942,W00003386,AP00027,Sick Leave,2023-10-23,2023-10-26,2023-10-29,4,Approved,True
AR000008943,W00001007,AP00058,Personal Leave,2021-11-06,2021-12-04,2021-12-07,4,Pending,True
AR000008944,W00001101,AP00012,Sick Leave,2022-07-03,2022-07-05,2022-07-07,3,Approved,True
AR000008945,W00003795,AP00013,Personal Leave,2023-11-30,2023-12-18,2023-12-21,4,Approved,True
AR000008946,W00004023,AP00055,Bereavement Leave,2024-12-31,2025-01-28,2025-01-30,3,Pending,True
AR000008947,W00002624,AP00028,Personal Leave,2022-12-01,2022-12-09,2022-12-12,4,Approved,True
AR000008948,W00001016,AP00039,Parental Leave,2022-02-11,2022-03-14,2022-06-13,92,Cancelled,True
AR000008949,W00001538,AP00015,Bereavement Leave,2022-05-26,2022-07-16,2022-07-19,4,Approved,True
AR000008950,W00001845,AP00007,Sick Leave,2024-10-25,2024-11-29,2024-12-03,5,Approved,True
AR000008951,W00002689,AP00039,Parental Leave,2022-11-08,2023-01-05,2023-02-07,34,Denied,True
AR000008952,W00000004,AP00007,Sick Leave,2023-08-16,2023-09-18,2023-09-19,2,Pending,True
AR000008953,W00003038,AP00008,Personal Leave,2024-07-05,2024-08-23,2024-08-26,4,Cancelled,True
AR000008954,W00002225,AP00039,Parental Leave,2022-08-04,2022-09-27,2022-11-22,57,Approved,True
AR000008955,W00004176,AP00052,Sick Leave,2021-03-16,2021-04-19,2021-04-23,5,Approved,True
AR000008956,W00001801,AP00009,Parental Leave,2025-08-10,2025-10-06,2026-02-01,119,Approved,True
AR000008957,W00002835,AP00042,Sick Leave,2022-07-08,2022-07-18,2022-07-19,2,Approved,True
AR000008958,W00000770,AP00037,Sick Leave,2023-09-30,2023-10-24,2023-10-26,3,Approved,True
AR000008959,W00004947,AP00037,Sick Leave,2024-10-08,2024-11-22,2024-11-25,4,Approved,True
AR000008960,W00001437,AP00025,Bereavement Leave,2023-01-29,2023-03-28,2023-03-28,1,Approved,True
AR000008961,W00001696,AP00012,Sick Leave,2025-04-01,2025-05-30,2025-06-01,3,Approved,True
AR000008962,W00003096,AP00059,Parental Leave,2022-09-07,2022-09-17,2022-10-27,41,Approved,True
AR000008963,W00003486,AP00057,Sick Leave,2021-05-25,2021-06-13,2021-06-17,5,Approved,True
AR000008964,W00004771,AP00053,Personal Leave,2025-06-22,2025-07-17,2025-07-20,4,Approved,True
AR000008965,W00000119,AP00008,Personal Leave,2022-07-28,2022-08-02,2022-08-06,5,Approved,True
AR000008966,W00004072,AP00049,Parental Leave,2021-04-26,2021-05-03,2021-06-26,55,Approved,True
AR000008967,W00004843,AP00030,Bereavement Leave,2022-06-22,2022-07-17,2022-07-19,3,Approved,True
AR000008968,W00003622,AP00012,Sick Leave,2024-06-09,2024-07-20,2024-07-20,1,Approved,True
AR000008969,W00001343,AP00036,Vacation,2021-04-21,2021-05-24,2021-05-25,2,Pending,True
AR000008970,W00001597,AP00007,Sick Leave,2021-05-09,2021-06-13,2021-06-15,3,Approved,True
AR000008971,W00002424,AP00010,Bereavement Leave,2021-02-03,2021-02-14,2021-02-17,4,Approved,True
AR000008972,W00002824,AP00024,Parental Leave,2023-11-23,2024-01-01,2024-02-28,59,Approved,True
AR000008973,W00000500,AP00043,Personal Leave,2024-06-22,2024-07-31,2024-08-03,4,Approved,True
AR000008974,W00001975,AP00040,Bereavement Leave,2024-10-03,2024-10-26,2024-10-28,3,Approved,True
AR000008975,W00003642,AP00058,Personal Leave,2025-12-05,2025-12-09,2025-12-11,3,Approved,True
AR000008976,W00000412,AP00063,Personal Leave,2022-10-01,2022-10-14,2022-10-14,1,Approved,True
AR000008977,W00003770,AP00035,Bereavement Leave,2024-03-02,2024-04-17,2024-04-20,4,Cancelled,True
AR000008978,W00002778,AP00002,Sick Leave,2022-11-28,2022-12-25,2022-12-29,5,Pending,True
AR000008979,W00000064,AP00039,Parental Leave,2022-11-20,2023-01-11,2023-04-01,81,Approved,True
AR000008980,W00001785,AP00062,Sick Leave,2025-06-20,2025-06-26,2025-06-28,3,Approved,True
AR000008981,W00001261,AP00028,Personal Leave,2022-03-23,2022-04-06,2022-04-10,5,Approved,True
AR000008982,W00004473,AP00001,Vacation,2024-03-02,2024-04-30,2024-05-06,7,Approved,True
AR000008983,W00002939,AP00009,Parental Leave,2021-11-01,2021-12-18,2022-02-20,65,Approved,True
AR000008984,W00004202,AP00031,Vacation,2020-12-19,2021-01-23,2021-01-24,2,Pending,True
AR000008985,W00004353,AP00007,Sick Leave,2022-04-26,2022-06-22,2022-06-26,5,Approved,True
AR000008986,W00000984,AP00053,Personal Leave,2022-08-18,2022-08-22,2022-08-25,4,Pending,True
AR000008987,W00001136,AP00058,Personal Leave,2025-08-12,2025-09-29,2025-10-01,3,Approved,True
AR000008988,W00002232,AP00009,Parental Leave,2025-08-26,2025-09-03,2025-12-16,105,Approved,True
AR000008989,W00003712,AP00023,Personal Leave,2022-07-13,2022-08-31,2022-09-03,4,Approved,True
AR000008990,W00002952,AP00047,Sick Leave,2024-11-05,2024-12-19,2024-12-22,4,Approved,True
AR000008991,W00001310,AP00040,Bereavement Leave,2023-01-15,2023-02-03,2023-02-06,4,Approved,True
AR000008992,W00003059,AP00020,Bereavement Leave,2021-12-12,2021-12-19,2021-12-23,5,Approved,True
AR000008993,W00001821,AP00058,Personal Leave,2022-05-13,2022-06-16,2022-06-17,2,Approved,True
AR000008994,W00004145,AP00010,Bereavement Leave,2022-05-29,2022-07-01,2022-07-03,3,Approved,True
AR000008995,W00001845,AP00026,Vacation,2021-05-29,2021-07-03,2021-07-03,1,Approved,True
AR000008996,W00000175,AP00040,Bereavement Leave,2023-08-12,2023-09-16,2023-09-16,1,Approved,True
AR000008997,W00001193,AP00019,Parental Leave,2024-11-21,2025-01-10,2025-02-23,45,Approved,True
AR000008998,W00000853,AP00047,Sick Leave,2021-08-10,2021-09-08,2021-09-08,1,Cancelled,True
AR000008999,W00004843,AP00042,Sick Leave,2024-05-28,2024-06-25,2024-06-26,2,Approved,True
AR000009000,W00003067,AP00004,Parental Leave,2023-04-23,2023-06-15,2023-08-21,68,Cancelled,True
AR000009001,W00001911,AP00046,Vacation,2024-06-24,2024-08-20,2024-08-30,11,Approved,True
AR000009002,W00001077,AP00050,Bereavement Leave,2022-05-30,2022-06-11,2022-06-15,5,Approved,True
AR000009003,W00000982,AP00049,Parental Leave,2023-09-10,2023-11-09,2024-02-08,92,Approved,True
AR000009004,W00004066,AP00047,Sick Leave,2024-09-24,2024-09-28,2024-10-01,4,Approved,True
AR000009005,W00002031,AP00016,Vacation,2021-04-07,2021-04-09,2021-04-20,12,Approved,True
AR000009006,W00003718,AP00064,Parental Leave,2023-11-28,2023-12-17,2024-02-04,50,Approved,True
AR000009007,W00004530,AP00006,Vacation,2025-08-01,2025-08-31,2025-09-12,13,Cancelled,True
AR000009008,W00004644,AP00062,Sick Leave,2021-06-06,2021-08-03,2021-08-06,4,Approved,True
AR000009009,W00001604,AP00042,Sick Leave,2022-11-18,2023-01-07,2023-01-10,4,Approved,True
AR000009010,W00000971,AP00049,Parental Leave,2023-02-05,2023-03-18,2023-05-14,58,Approved,True
AR000009011,W00004236,AP00042,Sick Leave,2025-03-29,2025-04-21,2025-04-22,2,Approved,True
AR000009012,W00001884,AP00008,Personal Leave,2021-06-25,2021-08-11,2021-08-11,1,Approved,True
AR000009013,W00001081,AP00035,Bereavement Leave,2024-01-22,2024-02-13,2024-02-16,4,Approved,True
AR000009014,W00000515,AP00050,Bereavement Leave,2024-01-29,2024-02-26,2024-02-28,3,Pending,True
AR000009015,W00000859,AP00024,Parental Leave,2024-06-28,2024-08-05,2024-11-20,108,Approved,True
AR000009016,W00004909,AP00051,Vacation,2024-02-08,2024-03-18,2024-03-19,2,Approved,True
AR000009017,W00002096,AP00017,Sick Leave,2023-11-16,2024-01-03,2024-01-03,1,Approved,True
AR000009018,W00003256,AP00033,Personal Leave,2021-01-14,2021-01-19,2021-01-22,4,Pending,True
AR000009019,W00001788,AP00039,Parental Leave,2025-02-15,2025-03-12,2025-05-06,56,Pending,True
AR000009020,W00002389,AP00004,Parental Leave,2025-11-06,2025-12-06,2026-03-24,109,Approved,True
AR000009021,W00002059,AP00016,Vacation,2021-05-13,2021-07-02,2021-07-15,14,Approved,True
AR000009022,W00000458,AP00004,Parental Leave,2024-05-20,2024-06-05,2024-09-21,109,Approved,True
AR000009023,W00002233,AP00055,Bereavement Leave,2022-09-03,2022-10-11,2022-10-14,4,Approved,True
AR000009024,W00002824,AP00052,Sick Leave,2021-09-02,2021-10-29,2021-11-02,5,Approved,True
AR000009025,W00002902,AP00024,Parental Leave,2023-01-06,2023-01-23,2023-04-15,83,Approved,True
AR000009026,W00000236,AP00029,Parental Leave,2023-07-24,2023-09-22,2023-11-24,64,Approved,True
AR000009027,W00002806,AP00018,Personal Leave,2025-03-03,2025-03-29,2025-03-29,1,Approved,True
AR000009028,W00004910,AP00029,Parental Leave,2024-11-16,2024-11-25,2025-02-12,80,Approved,True
AR000009029,W00002906,AP00040,Bereavement Leave,2023-09-09,2023-11-07,2023-11-10,4,Approved,True
AR000009030,W00000283,AP00002,Sick Leave,2025-08-17,2025-10-16,2025-10-18,3,Approved,True
AR000009031,W00002984,AP00019,Parental Leave,2025-05-06,2025-05-23,2025-08-12,82,Approved,True
AR000009032,W00001097,AP00028,Personal Leave,2025-03-13,2025-04-22,2025-04-22,1,Approved,True
AR000009033,W00002637,AP00049,Parental Leave,2024-02-02,2024-03-29,2024-07-17,111,Pending,True
AR000009034,W00003142,AP00004,Parental Leave,2022-01-26,2022-02-17,2022-04-07,50,Approved,True
AR000009035,W00003211,AP00012,Sick Leave,2020-12-12,2021-02-05,2021-02-09,5,Pending,True
AR000009036,W00001719,AP00064,Parental Leave,2021-02-13,2021-03-22,2021-06-12,83,Approved,True
AR000009037,W00001581,AP00045,Bereavement Leave,2024-08-24,2024-10-11,2024-10-14,4,Approved,True
AR000009038,W00000050,AP00013,Personal Leave,2023-12-01,2023-12-27,2023-12-28,2,Approved,True
AR000009039,W00000018,AP00033,Personal Leave,2023-07-07,2023-08-04,2023-08-06,3,Approved,True
AR000009040,W00001416,AP00038,Personal Leave,2022-09-12,2022-10-16,2022-10-17,2,Approved,True
AR000009041,W00002830,AP00013,Personal Leave,2025-04-18,2025-05-12,2025-05-14,3,Approved,True
AR000009042,W00002297,AP00009,Parental Leave,2022-01-15,2022-02-11,2022-05-22,101,Approved,True
AR000009043,W00001665,AP00026,Vacation,2020-12-18,2021-01-22,2021-01-29,8,Approved,True
AR000009044,W00003282,AP00039,Parental Leave,2023-07-19,2023-09-11,2023-11-23,74,Approved,True
AR000009045,W00003883,AP00016,Vacation,2024-02-06,2024-02-08,2024-02-08,1,Approved,True
AR000009046,W00000946,AP00030,Bereavement Leave,2022-03-20,2022-04-30,2022-05-02,3,Pending,True
AR000009047,W00001367,AP00061,Vacation,2021-07-20,2021-09-16,2021-09-19,4,Pending,True
AR000009048,W00001490,AP00048,Personal Leave,2022-11-22,2023-01-09,2023-01-11,3,Approved,True
AR000009049,W00000450,AP00026,Vacation,2023-05-14,2023-07-05,2023-07-11,7,Approved,True
AR000009050,W00002440,AP00038,Personal Leave,2024-06-11,2024-07-15,2024-07-16,2,Approved,True
AR000009051,W00004202,AP00045,Bereavement Leave,2024-02-07,2024-02-20,2024-02-20,1,Approved,True
AR000009052,W00003790,AP00029,Parental Leave,2025-07-11,2025-08-16,2025-09-16,32,Approved,True
AR000009053,W00001510,AP00004,Parental Leave,2022-06-30,2022-07-07,2022-10-30,116,Approved,True
AR000009054,W00001558,AP00015,Bereavement Leave,2025-05-17,2025-06-09,2025-06-11,3,Approved,True
AR000009055,W00001696,AP00039,Parental Leave,2025-04-03,2025-04-06,2025-06-27,83,Approved,True
AR000009056,W00004703,AP00065,Bereavement Leave,2023-09-12,2023-11-09,2023-11-12,4,Approved,True
AR000009057,W00003121,AP00034,Parental Leave,2024-06-21,2024-07-13,2024-08-21,40,Approved,True
AR000009058,W00004198,AP00034,Parental Leave,2023-01-19,2023-02-08,2023-05-22,104,Approved,True
AR000009059,W00004811,AP00001,Vacation,2024-10-15,2024-12-04,2024-12-12,9,Approved,True
AR000009060,W00000549,AP00037,Sick Leave,2021-11-23,2021-12-23,2021-12-24,2,Approved,True
AR000009061,W00002538,AP00006,Vacation,2023-12-03,2024-01-25,2024-01-25,1,Approved,True
AR000009062,W00004431,AP00056,Vacation,2020-12-20,2021-02-17,2021-03-01,13,Approved,True
AR000009063,W00002917,AP00062,Sick Leave,2022-03-19,2022-04-17,2022-04-20,4,Approved,True
AR000009064,W00002811,AP00055,Bereavement Leave,2023-12-09,2023-12-26,2023-12-28,3,Approved,True
AR000009065,W00001977,AP00001,Vacation,2023-10-26,2023-12-03,2023-12-09,7,Pending,True
AR000009066,W00002764,AP00048,Personal Leave,2022-06-23,2022-06-26,2022-06-27,2,Approved,True
AR000009067,W00003959,AP00043,Personal Leave,2021-06-30,2021-07-07,2021-07-10,4,Approved,True
AR000009068,W00003344,AP00003,Personal Leave,2024-08-02,2024-08-07,2024-08-08,2,Approved,True
AR000009069,W00004639,AP00054,Parental Leave,2024-03-14,2024-05-08,2024-06-10,34,Approved,True
AR000009070,W00000403,AP00043,Personal Leave,2023-05-28,2023-06-29,2023-07-03,5,Approved,True
AR000009071,W00000271,AP00015,Bereavement Leave,2022-07-22,2022-08-13,2022-08-17,5,Approved,True
AR000009072,W00002212,AP00024,Parental Leave,2022-09-24,2022-10-30,2023-02-08,102,Approved,True
AR000009073,W00001618,AP00021,Vacation,2021-02-02,2021-02-04,2021-02-07,4,Denied,True
AR000009074,W00002519,AP00061,Vacation,2023-08-03,2023-09-13,2023-09-20,8,Approved,True
AR000009075,W00002419,AP00048,Personal Leave,2021-11-15,2021-12-13,2021-12-16,4,Denied,True
AR000009076,W00002007,AP00020,Bereavement Leave,2024-10-05,2024-10-18,2024-10-21,4,Approved,True
AR000009077,W00004133,AP00022,Sick Leave,2024-03-07,2024-03-12,2024-03-15,4,Approved,True
AR000009078,W00004720,AP00008,Personal Leave,2021-04-26,2021-05-29,2021-06-02,5,Approved,True
AR000009079,W00001996,AP00042,Sick Leave,2023-05-20,2023-06-28,2023-06-29,2,Approved,True
AR000009080,W00000149,AP00062,Sick Leave,2024-10-09,2024-11-05,2024-11-06,2,Approved,True
AR000009081,W00004704,AP00012,Sick Leave,2021-08-20,2021-08-21,2021-08-25,5,Approved,True
AR000009082,W00001111,AP00064,Parental Leave,2024-05-03,2024-05-28,2024-07-17,51,Approved,True
AR000009083,W00002429,AP00047,Sick Leave,2025-10-26,2025-11-22,2025-11-23,2,Denied,True
AR000009084,W00003567,AP00054,Parental Leave,2022-07-24,2022-08-09,2022-09-24,47,Approved,True
AR000009085,W00003282,AP00030,Bereavement Leave,2024-11-27,2024-12-10,2024-12-13,4,Pending,True
AR000009086,W00002784,AP00004,Parental Leave,2023-10-28,2023-11-16,2023-12-28,43,Approved,True
AR000009087,W00000364,AP00030,Bereavement Leave,2025-02-13,2025-04-02,2025-04-02,1,Approved,True
AR000009088,W00001673,AP00044,Parental Leave,2023-08-10,2023-09-10,2023-12-17,99,Approved,True
AR000009089,W00000015,AP00003,Personal Leave,2023-01-29,2023-03-14,2023-03-14,1,Approved,True
AR000009090,W00000989,AP00002,Sick Leave,2024-03-21,2024-04-27,2024-04-27,1,Approved,True
AR000009091,W00002686,AP00026,Vacation,2023-03-03,2023-04-18,2023-04-25,8,Approved,True
AR000009092,W00000569,AP00037,Sick Leave,2023-05-28,2023-06-11,2023-06-11,1,Approved,True
AR000009093,W00000909,AP00041,Vacation,2023-03-29,2023-05-24,2023-06-04,12,Approved,True
AR000009094,W00003279,AP00005,Bereavement Leave,2024-05-10,2024-06-20,2024-06-22,3,Approved,True
AR000009095,W00004684,AP00048,Personal Leave,2023-04-17,2023-05-04,2023-05-06,3,Approved,True
AR000009096,W00000009,AP00056,Vacation,2021-02-11,2021-02-19,2021-02-25,7,Pending,True
AR000009097,W00001248,AP00032,Sick Leave,2025-04-02,2025-05-13,2025-05-16,4,Approved,True
AR000009098,W00002777,AP00021,Vacation,2025-04-17,2025-04-28,2025-05-07,10,Approved,True
AR000009099,W00003836,AP00061,Vacation,2021-04-28,2021-06-25,2021-07-01,7,Approved,True
AR000009100,W00002651,AP00064,Parental Leave,2024-08-23,2024-10-20,2024-11-18,30,Approved,True
AR000009101,W00001404,AP00021,Vacation,2021-08-06,2021-09-21,2021-09-28,8,Pending,True
AR000009102,W00003575,AP00002,Sick Leave,2021-04-15,2021-05-03,2021-05-07,5,Approved,True
AR000009103,W00003100,AP00041,Vacation,2021-07-12,2021-09-04,2021-09-07,4,Approved,True
AR000009104,W00001288,AP00008,Personal Leave,2021-05-15,2021-07-09,2021-07-10,2,Approved,True
AR000009105,W00004189,AP00004,Parental Leave,2021-07-03,2021-07-17,2021-08-31,46,Approved,True
AR000009106,W00000350,AP00021,Vacation,2023-04-11,2023-05-07,2023-05-08,2,Approved,True
AR000009107,W00003870,AP00001,Vacation,2021-09-29,2021-10-07,2021-10-11,5,Approved,True
AR000009108,W00003429,AP00035,Bereavement Leave,2025-11-26,2025-11-27,2025-12-01,5,Pending,True
AR000009109,W00003192,AP00040,Bereavement Leave,2023-03-28,2023-04-30,2023-04-30,1,Approved,True
AR000009110,W00001083,AP00054,Parental Leave,2025-07-05,2025-08-30,2025-11-14,77,Approved,True
AR000009111,W00001437,AP00027,Sick Leave,2024-10-14,2024-10-24,2024-10-24,1,Approved,True
AR000009112,W00002447,AP00046,Vacation,2024-03-11,2024-04-06,2024-04-12,7,Approved,True
AR000009113,W00000412,AP00038,Personal Leave,2023-08-25,2023-10-20,2023-10-21,2,Approved,True
AR000009114,W00001375,AP00063,Personal Leave,2024-05-30,2024-07-20,2024-07-23,4,Approved,True
AR000009115,W00004148,AP00057,Sick Leave,2023-05-14,2023-07-06,2023-07-10,5,Approved,True
AR000009116,W00000306,AP00032,Sick Leave,2021-10-09,2021-11-25,2021-11-29,5,Approved,True
AR000009117,W00004467,AP00043,Personal Leave,2025-01-28,2025-02-24,2025-02-26,3,Pending,True
AR000009118,W00002527,AP00025,Bereavement Leave,2023-12-05,2024-01-08,2024-01-12,5,Pending,True
AR000009119,W00001726,AP00027,Sick Leave,2025-07-10,2025-08-27,2025-08-31,5,Pending,True
AR000009120,W00004762,AP00048,Personal Leave,2024-10-26,2024-12-18,2024-12-21,4,Approved,True
AR000009121,W00004824,AP00027,Sick Leave,2021-05-12,2021-06-23,2021-06-23,1,Approved,True
AR000009122,W00002991,AP00046,Vacation,2023-12-20,2024-01-24,2024-01-31,8,Approved,True
AR000009123,W00004876,AP00028,Personal Leave,2024-10-11,2024-10-13,2024-10-15,3,Pending,True
AR000009124,W00003268,AP00061,Vacation,2023-10-06,2023-10-16,2023-10-18,3,Approved,True
AR000009125,W00004299,AP00016,Vacation,2024-05-03,2024-06-01,2024-06-10,10,Denied,True
AR000009126,W00000461,AP00060,Bereavement Leave,2023-10-12,2023-11-12,2023-11-12,1,Pending,True
AR000009127,W00001912,AP00011,Vacation,2022-04-13,2022-06-12,2022-06-24,13,Approved,True
AR000009128,W00000976,AP00035,Bereavement Leave,2022-04-25,2022-05-14,2022-05-17,4,Approved,True
AR000009129,W00000908,AP00024,Parental Leave,2025-02-01,2025-02-28,2025-04-16,48,Cancelled,True
AR000009130,W00004350,AP00008,Personal Leave,2025-06-02,2025-06-11,2025-06-14,4,Approved,True
AR000009131,W00002999,AP00046,Vacation,2021-11-29,2021-12-23,2021-12-30,8,Approved,True
AR000009132,W00004208,AP00013,Personal Leave,2024-11-13,2025-01-03,2025-01-04,2,Cancelled,True
AR000009133,W00000095,AP00041,Vacation,2021-07-01,2021-08-02,2021-08-09,8,Cancelled,True
AR000009134,W00002082,AP00005,Bereavement Leave,2023-02-22,2023-03-22,2023-03-22,1,Approved,True
AR000009135,W00003145,AP00043,Personal Leave,2024-06-01,2024-07-11,2024-07-11,1,Approved,True
AR000009136,W00003705,AP00037,Sick Leave,2023-06-19,2023-08-06,2023-08-08,3,Cancelled,True
