assessment_id,worker_id,skill_id,assessment_date,assessor_type,previous_level,current_level,assessment_method
SA000022172,W00003090,SK00002,2025-08-24,Self,1,1,Self Review
SA000022171,W00003090,SK00003,2024-12-04,Self,2,2,Self Review
SA000022170,W00003090,SK00004,2026-01-21,Self,4,4,Self Review
SA000022174,W00003090,SK00005,2024-10-18,Self,2,2,Project Evidence
SA000022175,W00003090,SK00005,2025-05-13,Self,1,2,Self Review
SA000022166,W00003090,SK00021,2025-12-12,Self,4,4,Self Review
SA000022163,W00003090,SK00024,2025-06-08,Manager,3,3,Manager Review
SA000022168,W00003090,SK00035,2024-10-15,Manager,3,3,Manager Review
SA000022169,W00003090,SK00035,2025-09-26,Self,3,3,Project Evidence
SA000022167,W00003090,SK00035,2025-11-15,Manager,2,3,Manager Review
SA000022165,W00003090,SK00037,2025-08-15,Manager,2,2,Manager Review
SA000022164,W00003090,SK00037,2026-02-18,Self,2,2,Self Review
SA000022179,W00003091,SK00011,2024-08-21,System,1,2,Course Assessment
SA000022180,W00003091,SK00021,2024-09-08,System,3,3,Course Assessment
SA000022176,W00003091,SK00031,2024-12-15,Self,3,3,Self Review
SA000022177,W00003091,SK00031,2025-02-04,Self,3,3,Self Review
SA000022181,W00003091,SK00036,2024-09-30,Self,5,5,Project Evidence
SA000022182,W00003091,SK00037,2025-10-30,Self,1,1,Self Review
SA000022178,W00003091,SK00039,2025-07-01,System,1,2,Certification Exam
SA000022187,W00003092,SK00011,2025-09-03,Self,3,3,Self Review
SA000022186,W00003092,SK00011,2026-04-28,System,2,3,Certification Exam
SA000022183,W00003092,SK00026,2025-03-19,System,3,3,Course Assessment
SA000022188,W00003092,SK00027,2025-01-13,Self,2,2,Self Review
SA000022189,W00003092,SK00033,2026-06-20,System,4,4,Course Assessment
SA000022184,W00003092,SK00039,2024-07-15,Self,5,5,Project Evidence
SA000022185,W00003092,SK00039,2025-04-09,System,5,5,Certification Exam
SA000022197,W00003094,SK00003,2024-11-27,System,3,3,Course Assessment
SA000022198,W00003094,SK00003,2025-03-30,Self,2,3,Self Review
SA000022200,W00003094,SK00009,2024-09-15,System,2,3,Course Assessment
SA000022194,W00003094,SK00015,2024-12-27,Self,2,2,Project Evidence
SA000022195,W00003094,SK00027,2024-12-26,Self,3,4,Self Review
SA000022196,W00003094,SK00028,2025-12-20,Manager,1,2,Manager Review
SA000022191,W00003094,SK00034,2025-04-15,System,3,4,Certification Exam
SA000022190,W00003094,SK00034,2025-07-11,System,4,4,Course Assessment
SA000022199,W00003094,SK00037,2024-09-09,Self,2,3,Self Review
SA000022192,W00003094,SK00038,2025-01-26,Self,3,3,Project Evidence
SA000022193,W00003094,SK00038,2026-02-25,Self,2,3,Self Review
SA000022207,W00003095,SK00005,2024-09-28,Self,3,3,Self Review
SA000022203,W00003095,SK00006,2025-11-25,System,3,3,Course Assessment
SA000022204,W00003095,SK00007,2025-12-17,Manager,3,3,Manager Review
SA000022201,W00003095,SK00010,2024-10-03,System,4,4,Certification Exam
SA000022202,W00003095,SK00010,2024-12-03,Manager,4,4,Manager Review
SA000022205,W00003095,SK00019,2025-09-03,Manager,1,2,Manager Review
SA000022206,W00003095,SK00020,2025-12-20,Manager,4,4,Manager Review
SA000022212,W00003096,SK00013,2025-01-07,Self,3,4,Self Review
SA000022213,W00003096,SK00013,2025-11-15,Self,3,4,Self Review
SA000022208,W00003096,SK00026,2025-01-09,Self,3,3,Project Evidence
SA000022210,W00003096,SK00027,2026-02-11,Manager,3,3,Manager Review
SA000022211,W00003096,SK00028,2025-03-20,System,1,2,Course Assessment
SA000022209,W00003096,SK00035,2024-10-21,Self,3,3,Project Evidence
SA000022219,W00003097,SK00001,2025-04-08,Manager,5,5,Manager Review
SA000022215,W00003097,SK00018,2024-07-22,Self,2,3,Project Evidence
SA000022216,W00003097,SK00028,2026-03-12,System,2,2,Course Assessment
SA000022218,W00003097,SK00033,2024-11-14,Self,1,1,Project Evidence
SA000022217,W00003097,SK00033,2025-09-24,System,1,1,Course Assessment
SA000022214,W00003097,SK00034,2025-07-14,Manager,3,4,Manager Review
SA000022223,W00003098,SK00022,2024-07-06,Self,3,4,Self Review
SA000022220,W00003098,SK00024,2025-03-23,System,1,2,Course Assessment
SA000022227,W00003098,SK00025,2026-03-02,Manager,2,2,Manager Review
SA000022222,W00003098,SK00026,2025-06-10,Self,1,1,Project Evidence
SA000022225,W00003098,SK00028,2025-03-26,Manager,1,2,Manager Review
SA000022224,W00003098,SK00028,2026-01-01,Self,1,2,Self Review
SA000022221,W00003098,SK00030,2026-05-09,Manager,4,4,Manager Review
SA000022226,W00003098,SK00033,2026-03-06,Self,2,2,Self Review
SA000022229,W00003099,SK00007,2026-02-04,Self,4,4,Self Review
SA000022231,W00003099,SK00008,2024-10-19,Self,4,4,Project Evidence
SA000022230,W00003099,SK00027,2025-09-13,Self,2,3,Self Review
SA000022228,W00003099,SK00031,2024-09-08,System,1,2,Course Assessment
SA000022238,W00003100,SK00011,2025-09-20,Manager,5,5,Manager Review
SA000022235,W00003100,SK00014,2025-09-03,Manager,2,2,Manager Review
SA000022234,W00003100,SK00018,2025-12-29,Manager,4,4,Manager Review
SA000022239,W00003100,SK00022,2026-03-05,Self,2,3,Project Evidence
SA000022233,W00003100,SK00026,2026-04-26,Manager,3,3,Manager Review
SA000022237,W00003100,SK00029,2026-04-24,Manager,3,4,Manager Review
SA000022232,W00003100,SK00031,2026-03-18,Manager,1,1,Manager Review
SA000022236,W00003100,SK00035,2026-01-19,Self,3,3,Self Review
SA000022242,W00003101,SK00011,2024-07-26,System,3,3,Course Assessment
SA000022243,W00003101,SK00021,2025-08-22,Manager,3,3,Manager Review
SA000022241,W00003101,SK00026,2026-06-04,System,1,1,Course Assessment
SA000022240,W00003101,SK00029,2025-02-09,System,5,5,Certification Exam
SA000022247,W00003102,SK00002,2025-03-17,System,1,2,Course Assessment
SA000022245,W00003102,SK00026,2026-05-24,Self,3,3,Project Evidence
SA000022246,W00003102,SK00027,2025-08-27,Manager,1,1,Manager Review
SA000022244,W00003102,SK00029,2024-11-10,Self,1,1,Self Review
SA000022251,W00003103,SK00011,2025-11-06,Manager,3,3,Manager Review
SA000022249,W00003103,SK00026,2024-10-19,System,3,3,Course Assessment
SA000022250,W00003103,SK00026,2025-03-11,Manager,2,3,Manager Review
SA000022252,W00003103,SK00027,2025-07-20,System,4,4,Certification Exam
SA000022253,W00003103,SK00027,2026-04-18,System,4,4,Course Assessment
SA000022254,W00003103,SK00027,2026-06-04,Self,4,4,Project Evidence
SA000022248,W00003103,SK00031,2025-08-14,Self,4,4,Self Review
SA000022255,W00003104,SK00026,2026-04-19,Self,3,3,Self Review
SA000022256,W00003104,SK00027,2024-11-12,System,4,4,Course Assessment
SA000022257,W00003104,SK00027,2025-05-04,Manager,4,4,Manager Review
SA000022259,W00003104,SK00028,2024-09-15,System,3,4,Certification Exam
SA000022258,W00003104,SK00028,2026-06-11,System,4,4,Course Assessment
SA000022261,W00003104,SK00033,2024-12-27,Self,2,3,Self Review
SA000022260,W00003104,SK00033,2025-05-31,Manager,3,3,Manager Review
SA000022269,W00003106,SK00002,2024-10-30,Manager,3,3,Manager Review
SA000022270,W00003106,SK00022,2025-06-16,System,2,2,Course Assessment
SA000022262,W00003106,SK00024,2025-01-08,Manager,4,4,Manager Review
SA000022263,W00003106,SK00026,2025-08-05,Self,3,3,Self Review
SA000022264,W00003106,SK00026,2025-09-27,System,3,3,Course Assessment
SA000022265,W00003106,SK00027,2024-10-06,System,1,1,Course Assessment
SA000022266,W00003106,SK00027,2025-07-02,Self,1,1,Self Review
SA000022267,W00003106,SK00028,2024-10-23,System,2,2,Course Assessment
SA000022268,W00003106,SK00033,2026-05-19,System,3,3,Course Assessment
SA000022271,W00003107,SK00026,2026-01-02,System,1,1,Course Assessment
SA000022272,W00003107,SK00027,2024-12-05,Self,5,5,Self Review
SA000022274,W00003107,SK00028,2024-07-24,Self,2,3,Self Review
SA000022273,W00003107,SK00028,2025-05-25,System,2,3,Course Assessment
SA000022275,W00003107,SK00033,2025-05-04,Self,1,1,Project Evidence
SA000022278,W00003108,SK00027,2025-02-02,System,3,4,Course Assessment
SA000022279,W00003108,SK00028,2024-08-22,Manager,2,2,Manager Review
SA000022277,W00003108,SK00037,2025-06-29,Self,4,4,Self Review
SA000022276,W00003108,SK00038,2025-09-28,Self,1,2,Project Evidence
SA000022282,W00003109,SK00005,2025-09-18,Self,3,3,Project Evidence
SA000022283,W00003109,SK00008,2024-10-06,Manager,4,4,Manager Review
SA000022284,W00003109,SK00008,2025-02-21,Self,4,4,Project Evidence
SA000022280,W00003109,SK00010,2025-09-03,System,1,1,Certification Exam
SA000022281,W00003109,SK00014,2026-02-07,Self,3,3,Self Review
SA000022297,W00003110,SK00012,2024-08-24,Manager,3,3,Manager Review
SA000022298,W00003110,SK00012,2025-03-05,Self,3,3,Project Evidence
SA000022288,W00003110,SK00026,2024-10-31,Self,2,3,Self Review
SA000022294,W00003110,SK00027,2025-02-06,Self,2,2,Self Review
SA000022295,W00003110,SK00027,2026-04-03,Self,2,2,Project Evidence
SA000022293,W00003110,SK00027,2026-05-23,Manager,1,2,Manager Review
SA000022289,W00003110,SK00029,2024-12-15,System,1,2,Certification Exam
SA000022290,W00003110,SK00029,2026-06-20,System,2,2,Course Assessment
SA000022286,W00003110,SK00031,2025-06-27,Self,3,3,Project Evidence
SA000022287,W00003110,SK00031,2025-08-11,Self,2,3,Project Evidence
SA000022296,W00003110,SK00033,2025-09-11,Manager,3,4,Manager Review
SA000022285,W00003110,SK00034,2025-09-27,Self,3,3,Project Evidence
SA000022291,W00003110,SK00039,2024-09-21,System,3,4,Course Assessment
SA000022292,W00003110,SK00039,2025-10-02,System,3,4,Course Assessment
SA000022311,W00003112,SK00003,2025-01-05,Self,3,3,Project Evidence
SA000022310,W00003112,SK00003,2025-06-19,Manager,3,3,Manager Review
SA000022312,W00003112,SK00003,2025-12-31,Self,2,3,Self Review
SA000022308,W00003112,SK00004,2025-01-18,Self,2,3,Self Review
SA000022309,W00003112,SK00004,2025-07-13,Manager,2,3,Manager Review
SA000022304,W00003112,SK00006,2025-05-19,Manager,1,1,Manager Review
SA000022303,W00003112,SK00006,2025-08-10,System,1,1,Course Assessment
SA000022305,W00003112,SK00006,2026-04-30,System,1,1,Course Assessment
SA000022306,W00003112,SK00007,2025-06-23,Self,3,4,Project Evidence
SA000022300,W00003112,SK00010,2024-11-14,System,3,3,Certification Exam
SA000022301,W00003112,SK00010,2026-02-11,System,2,3,Course Assessment
SA000022302,W00003112,SK00017,2025-10-08,Self,2,2,Self Review
SA000022299,W00003112,SK00030,2026-01-22,Self,4,4,Project Evidence
SA000022307,W00003112,SK00039,2024-10-15,Manager,2,3,Manager Review
SA000022317,W00003113,SK00004,2025-10-14,System,3,3,Certification Exam
SA000022323,W00003113,SK00009,2024-12-25,Manager,1,2,Manager Review
SA000022322,W00003113,SK00009,2025-01-23,Self,2,2,Project Evidence
SA000022314,W00003113,SK00014,2024-12-16,Manager,3,3,Manager Review
SA000022315,W00003113,SK00014,2025-09-21,Manager,2,3,Manager Review
SA000022313,W00003113,SK00024,2025-03-24,Self,1,1,Self Review
SA000022320,W00003113,SK00025,2024-09-09,Self,3,3,Self Review
SA000022321,W00003113,SK00025,2024-12-06,Self,2,3,Self Review
SA000022318,W00003113,SK00036,2025-04-03,System,4,5,Course Assessment
SA000022319,W00003113,SK00036,2025-05-04,Self,5,5,Project Evidence
SA000022316,W00003113,SK00039,2025-07-18,Manager,4,4,Manager Review
SA000022326,W00003114,SK00011,2024-07-28,Manager,3,3,Manager Review
SA000022327,W00003114,SK00011,2025-11-02,Self,3,3,Project Evidence
SA000022325,W00003114,SK00018,2025-12-29,Self,3,3,Self Review
SA000022324,W00003114,SK00026,2025-11-12,Self,4,4,Self Review
SA000022329,W00003114,SK00027,2026-02-12,Self,3,3,Self Review
SA000022328,W00003114,SK00027,2026-05-12,Manager,3,3,Manager Review
SA000022340,W00003115,SK00008,2026-01-17,System,1,1,Course Assessment
SA000022337,W00003115,SK00011,2026-03-10,Self,3,4,Self Review
SA000022335,W00003115,SK00018,2024-10-06,Manager,4,4,Manager Review
SA000022336,W00003115,SK00018,2025-04-15,Self,4,4,Self Review
SA000022334,W00003115,SK00018,2025-06-02,Self,4,4,Self Review
SA000022339,W00003115,SK00020,2026-04-02,System,2,2,Course Assessment
SA000022338,W00003115,SK00021,2025-04-26,System,3,3,Certification Exam
SA000022333,W00003115,SK00026,2025-07-08,Self,3,3,Project Evidence
SA000022330,W00003115,SK00031,2024-09-28,System,3,3,Course Assessment
SA000022331,W00003115,SK00031,2025-11-18,Self,3,3,Project Evidence
SA000022332,W00003115,SK00031,2026-06-22,System,2,3,Course Assessment
SA000022345,W00003116,SK00022,2025-05-15,Self,1,2,Self Review
SA000022342,W00003116,SK00027,2025-01-31,Self,2,3,Project Evidence
SA000022343,W00003116,SK00028,2024-08-29,System,4,4,Course Assessment
SA000022341,W00003116,SK00029,2025-06-06,Self,2,3,Self Review
SA000022344,W00003116,SK00033,2026-02-06,Self,1,2,Self Review
SA000022349,W00003117,SK00002,2025-04-20,Manager,4,5,Manager Review
SA000022347,W00003117,SK00006,2024-10-19,Manager,2,3,Manager Review
SA000022348,W00003117,SK00007,2025-02-10,Self,2,2,Self Review
SA000022346,W00003117,SK00032,2024-12-23,Self,2,2,Self Review
SA000022351,W00003118,SK00007,2025-04-05,Self,2,3,Project Evidence
SA000022359,W00003118,SK00008,2025-02-14,Self,2,2,Self Review
SA000022350,W00003118,SK00014,2025-08-01,System,3,3,Certification Exam
SA000022354,W00003118,SK00016,2025-04-05,Manager,3,3,Manager Review
SA000022353,W00003118,SK00016,2025-05-03,Self,3,3,Self Review
SA000022355,W00003118,SK00016,2026-06-13,Manager,3,3,Manager Review
SA000022356,W00003118,SK00021,2024-10-02,Manager,3,4,Manager Review
SA000022358,W00003118,SK00022,2025-01-18,Manager,3,4,Manager Review
SA000022357,W00003118,SK00022,2026-01-04,System,4,4,Certification Exam
SA000022352,W00003118,SK00039,2026-06-09,Manager,5,5,Manager Review
SA000022371,W00003119,SK00005,2025-01-15,Self,3,3,Self Review
SA000022363,W00003119,SK00006,2024-10-30,System,3,3,Course Assessment
SA000022364,W00003119,SK00006,2026-02-12,System,3,3,Course Assessment
SA000022372,W00003119,SK00008,2025-01-19,System,4,4,Certification Exam
SA000022366,W00003119,SK00016,2025-05-01,Self,5,5,Project Evidence
SA000022367,W00003119,SK00016,2026-02-16,Self,5,5,Self Review
SA000022368,W00003119,SK00020,2024-07-23,System,1,2,Course Assessment
SA000022369,W00003119,SK00020,2025-08-12,Self,2,2,Self Review
SA000022370,W00003119,SK00020,2026-02-15,System,1,2,Course Assessment
SA000022365,W00003119,SK00023,2024-12-11,Self,3,3,Project Evidence
SA000022360,W00003119,SK00024,2025-08-18,Manager,3,3,Manager Review
SA000022361,W00003119,SK00034,2024-10-13,Self,5,5,Self Review
SA000022362,W00003119,SK00034,2025-03-22,Self,5,5,Self Review
SA000022377,W00003120,SK00011,2025-04-20,Manager,1,2,Manager Review
SA000022378,W00003120,SK00011,2026-06-04,Manager,2,2,Manager Review
SA000022381,W00003120,SK00020,2025-01-08,Self,4,4,Self Review
SA000022380,W00003120,SK00021,2025-07-21,System,4,5,Certification Exam
SA000022374,W00003120,SK00026,2025-07-31,Self,1,2,Project Evidence
SA000022379,W00003120,SK00027,2024-09-25,Manager,2,3,Manager Review
SA000022376,W00003120,SK00029,2024-09-20,System,2,2,Certification Exam
SA000022375,W00003120,SK00029,2026-04-25,Self,2,2,Self Review
SA000022373,W00003120,SK00033,2026-01-16,System,2,2,Course Assessment
SA000022387,W00003121,SK00001,2024-09-28,Self,1,2,Project Evidence
SA000022388,W00003121,SK00001,2024-12-24,Self,1,2,Self Review
SA000022389,W00003121,SK00005,2024-11-13,System,3,3,Course Assessment
SA000022384,W00003121,SK00006,2025-09-03,Manager,1,1,Manager Review
SA000022385,W00003121,SK00007,2024-12-01,Self,2,2,Self Review
SA000022391,W00003121,SK00009,2026-01-07,Manager,2,2,Manager Review
SA000022390,W00003121,SK00009,2026-03-15,Self,2,2,Project Evidence
SA000022382,W00003121,SK00024,2025-11-30,Self,2,3,Self Review
SA000022383,W00003121,SK00024,2026-04-27,Manager,3,3,Manager Review
SA000022386,W00003121,SK00036,2025-09-09,Self,1,2,Self Review
SA000022393,W00003122,SK00026,2024-12-26,System,3,4,Course Assessment
SA000022394,W00003122,SK00028,2024-08-26,Manager,4,5,Manager Review
SA000022392,W00003122,SK00029,2024-08-09,Manager,3,4,Manager Review
SA000022395,W00003122,SK00033,2025-01-01,System,4,4,Course Assessment
SA000022399,W00003123,SK00007,2025-06-24,System,4,4,Course Assessment
SA000022403,W00003123,SK00008,2025-06-19,Self,5,5,Self Review
SA000022397,W00003123,SK00010,2026-06-20,Manager,2,3,Manager Review
SA000022400,W00003123,SK00011,2024-12-24,System,3,3,Course Assessment
SA000022401,W00003123,SK00011,2026-05-30,Manager,3,3,Manager Review
SA000022396,W00003123,SK00031,2026-02-01,System,2,3,Certification Exam
SA000022398,W00003123,SK00032,2025-02-16,Manager,3,3,Manager Review
SA000022402,W00003123,SK00040,2024-12-29,System,3,3,Course Assessment
SA000022411,W00003124,SK00005,2024-07-03,System,2,2,Certification Exam
SA000022412,W00003124,SK00009,2025-12-24,Manager,2,2,Manager Review
SA000022407,W00003124,SK00018,2024-11-11,Self,1,1,Self Review
SA000022410,W00003124,SK00020,2024-10-22,Manager,5,5,Manager Review
SA000022404,W00003124,SK00030,2024-11-21,Manager,4,4,Manager Review
SA000022406,W00003124,SK00032,2025-11-19,System,3,3,Certification Exam
SA000022408,W00003124,SK00035,2025-06-09,Manager,4,4,Manager Review
SA000022409,W00003124,SK00035,2025-07-15,System,4,4,Course Assessment
SA000022405,W00003124,SK00040,2025-07-24,System,1,1,Course Assessment
SA000022422,W00003125,SK00001,2025-06-20,Self,1,1,Self Review
SA000022418,W00003125,SK00020,2024-11-06,Self,4,5,Project Evidence
SA000022420,W00003125,SK00020,2025-05-27,System,5,5,Certification Exam
SA000022419,W00003125,SK00020,2026-05-02,System,4,5,Course Assessment
SA000022414,W00003125,SK00026,2025-12-06,Self,3,3,Self Review
SA000022416,W00003125,SK00028,2025-10-07,Self,1,1,Project Evidence
SA000022415,W00003125,SK00029,2025-02-25,Self,4,4,Project Evidence
SA000022417,W00003125,SK00033,2024-09-20,Self,4,4,Self Review
SA000022413,W00003125,SK00034,2025-03-28,Self,3,3,Self Review
SA000022421,W00003125,SK00036,2025-10-27,Manager,5,5,Manager Review
SA000022428,W00003126,SK00006,2025-01-29,Self,1,1,Self Review
SA000022426,W00003126,SK00006,2025-03-14,System,1,1,Certification Exam
SA000022427,W00003126,SK00006,2026-02-01,Manager,1,1,Manager Review
SA000022434,W00003126,SK00008,2025-10-01,System,5,5,Course Assessment
SA000022433,W00003126,SK00008,2026-05-21,Self,5,5,Project Evidence
SA000022430,W00003126,SK00011,2026-03-31,System,4,5,Certification Exam
SA000022432,W00003126,SK00022,2025-02-11,Manager,3,3,Manager Review
SA000022423,W00003126,SK00025,2025-11-24,System,4,4,Course Assessment
SA000022429,W00003126,SK00026,2026-01-13,Self,3,4,Self Review
SA000022425,W00003126,SK00031,2025-02-04,Manager,1,2,Manager Review
SA000022424,W00003126,SK00031,2026-06-03,System,2,2,Certification Exam
SA000022431,W00003126,SK00033,2024-09-24,Manager,1,1,Manager Review
SA000022436,W00003127,SK00008,2025-01-03,System,2,2,Course Assessment
SA000022438,W00003127,SK00009,2026-02-07,Self,3,3,Self Review
SA000022435,W00003127,SK00019,2026-01-09,Self,3,4,Self Review
SA000022437,W00003127,SK00022,2026-04-03,Manager,3,4,Manager Review
SA000022444,W00003128,SK00001,2025-12-02,System,1,1,Course Assessment
SA000022440,W00003128,SK00010,2024-11-27,Self,2,2,Self Review
SA000022439,W00003128,SK00010,2024-12-12,Self,2,2,Self Review
SA000022442,W00003128,SK00028,2026-03-09,Self,3,4,Self Review
SA000022441,W00003128,SK00029,2024-11-06,System,3,3,Course Assessment
SA000022443,W00003128,SK00033,2025-01-30,Manager,3,3,Manager Review
SA000022452,W00003129,SK00015,2025-01-06,Manager,2,2,Manager Review
SA000022447,W00003129,SK00018,2024-08-20,Self,1,2,Project Evidence
SA000022453,W00003129,SK00027,2025-11-11,Manager,3,3,Manager Review
SA000022451,W00003129,SK00029,2024-11-29,Manager,3,3,Manager Review
SA000022450,W00003129,SK00029,2026-05-08,System,3,3,Certification Exam
SA000022445,W00003129,SK00031,2025-01-15,Manager,2,2,Manager Review
