worker_compensation_id,worker_id,effective_date,pay_currency,base_pay_amount,base_pay_frequency,bonus_target_percentage,compensation_grade_id,compensation_plan_id,market_position_ratio,compa_ratio,salary_band_min,salary_band_mid,salary_band_max,gen_ai_impact_level,gen_ai_skill_premium,gen_ai_premium_applied,gen_ai_premium_amount,gen_ai_role_category
WC00002358,W00002358,2025-07-01,EUR,29.33,Hourly,0.0,CG000497,CP003,1.034,1.034,44000,59000,74000,High,0.08,False,0,AI Builder
WC00002359,W00002359,2025-01-01,INR,17600.0,Annual,0.03,CG000668,CP001,0.8,0.8,16000,22000,27000,Medium,0.05,False,0,AI-Augmented Professional
WC00002360,W00002360,2023-09-28,EUR,95100.0,Annual,0.08,CG000472,CP001,0.906,0.906,73000,105000,135000,Low,0.03,False,0,AI User
WC00002361,W00002361,2021-12-29,MXN,293000.0,Annual,0.4,CG000935,CP001,0.85,0.85,140000,345000,550000,Critical,0.12,False,0,AI Builder
WC00002362,W00002362,2023-05-03,USD,161000.0,Annual,0.08,CG001741,CP001,1.107,1.107,100000,145000,190000,Critical,0.12,False,0,AI Builder
WC00002363,W00002363,2024-09-26,GBP,234000.0,Annual,0.18,CG001500,CP001,1.088,1.088,140000,215000,285000,Medium,0.05,False,0,AI-Augmented Professional
WC00002364,W00002364,2023-06-22,JPY,126000.0,Annual,0.12,CG000707,CP001,1.01,1.01,81000,125000,170000,Medium,0.05,False,0,AI-Augmented Professional
WC00002365,W00002365,2023-04-03,EUR,141000.0,Annual,0.08,CG000526,CP001,1.176,1.176,85000,120000,160000,Critical,0.12,False,0,AI Builder
WC00002366,W00002366,2021-11-11,AED,313000.0,Annual,0.25,CG001384,CP001,1.181,1.181,145000,265000,385000,Medium,0.05,False,0,AI-Augmented Professional
WC00002367,W00002367,2025-11-09,USD,23.56,Hourly,0.0,CG001721,CP002,0.75,0.754,49000,65000,81000,Medium,0.05,False,0,AI Governance
WC00002368,W00002368,2021-07-01,AED,45800.0,Annual,0.03,CG001460,CP001,0.954,0.954,36000,48000,60000,Medium,0.05,False,0,AI-Augmented Professional
WC00002369,W00002369,2022-07-01,GBP,51100.0,Annual,0.03,CG001586,CP001,0.897,0.897,43000,57000,71000,Medium,0.05,False,0,AI Governance
WC00002370,W00002370,2022-05-11,USD,64400.0,Annual,0.03,CG001721,CP001,0.99,0.99,49000,65000,81000,Medium,0.05,False,0,AI Governance
WC00002371,W00002371,2021-01-16,INR,28200.0,Annual,0.05,CG000606,CP001,0.939,0.939,21000,30000,39000,Low,0.03,False,0,AI User
WC00002372,W00002372,2025-01-01,EUR,56600.0,Annual,0.03,CG000425,CP001,0.819,0.885,48000,64000,80000,High,0.08,True,4200,AI Product / Transformation
WC00002373,W00002373,2025-07-08,INR,32400.0,Annual,0.05,CG000669,CP001,1.028,1.079,21000,30000,39000,Medium,0.05,True,1500,AI-Augmented Professional
WC00002374,W00002374,2024-04-08,EUR,524.04,Hourly,0.0,CG000431,CP002,1.483,1.483,295000,735000,1175000,High,0.08,False,0,AI Product / Transformation
WC00002375,W00002375,2025-01-01,EUR,75800.0,Annual,0.08,CG001219,CP001,0.925,0.971,55000,78000,100000,Medium,0.05,True,3600,AI-Augmented Professional
WC00002376,W00002376,2023-03-17,USD,63400.0,Annual,0.03,CG001694,CP001,0.947,0.947,50000,67000,84000,Low,0.03,False,0,AI User
WC00002377,W00002377,2025-11-13,INR,162000.0,Annual,0.25,CG000655,CP001,1.404,1.474,60000,110000,155000,Medium,0.05,True,7700,AI-Augmented Professional
WC00002378,W00002378,2021-05-14,GBP,221000.0,Annual,0.18,CG001518,CP001,0.979,1.028,140000,215000,285000,Medium,0.05,True,10500,AI-Augmented Professional
WC00002379,W00002379,2021-11-15,INR,60600.0,Annual,0.12,CG000608,CP001,1.122,1.122,35000,54000,73000,Low,0.03,False,0,AI User
WC00002380,W00002380,2023-04-23,USD,29200.0,Annual,0.0,CG001747,CP001,0.912,0.912,24000,32000,39000,Medium,0.05,False,0,AI-Augmented Professional
WC00002381,W00002381,2023-03-12,INR,19100.0,Annual,0.03,CG000641,CP001,0.91,0.91,16000,21000,26000,Medium,0.05,False,0,AI Governance
WC00002382,W00002382,2023-07-01,EUR,26.93,Hourly,0.0,CG000497,CP002,0.879,0.949,44000,59000,74000,High,0.08,True,4100,AI Builder
WC00002383,W00002383,2025-07-01,MXN,297000.0,Annual,0.4,CG000827,CP001,0.99,0.99,120000,300000,480000,Medium,0.05,False,0,AI-Augmented Professional
WC00002384,W00002384,2022-07-01,JPY,42400.0,Annual,0.03,CG000731,CP001,0.831,0.831,38000,51000,63000,High,0.08,False,0,AI Governance
WC00002385,W00002385,2022-09-13,EUR,71900.0,Annual,0.05,CG001029,CP001,0.971,0.971,52000,74000,96000,Medium,0.05,False,0,AI-Augmented Professional
WC00002386,W00002386,2024-08-01,USD,56800.0,Annual,0.03,CG001730,CP001,0.874,0.874,49000,65000,81000,Medium,0.05,False,0,AI-Augmented Professional
WC00002387,W00002387,2021-05-27,INR,31700.0,Annual,0.05,CG000588,CP001,0.933,0.933,24000,34000,44000,High,0.08,False,0,AI Risk / Compliance
WC00002388,W00002388,2023-01-01,AUD,45200.0,Annual,0.03,CG000056,CP001,0.779,0.779,44000,58000,73000,High,0.08,False,0,AI Governance
WC00002389,W00002389,2025-01-01,USD,105000.0,Annual,0.08,CG001633,CP001,0.839,0.839,88000,125000,165000,Medium,0.05,False,0,AI-Augmented Professional
WC00002390,W00002390,2025-01-01,CAD,169000.0,Annual,0.12,CG000401,CP001,1.21,1.21,92000,140000,190000,Medium,0.05,False,0,AI-Augmented Professional
WC00002391,W00002391,2025-07-05,GBP,49100.0,Annual,0.03,CG001586,CP001,0.861,0.861,43000,57000,71000,Medium,0.05,False,0,AI Governance
WC00002392,W00002392,2023-04-20,INR,28700.0,Annual,0.05,CG000669,CP001,0.956,0.956,21000,30000,39000,Medium,0.05,False,0,AI-Augmented Professional
WC00002393,W00002393,2024-01-01,AED,46600.0,Annual,0.03,CG001424,CP001,0.933,0.933,37000,50000,62000,Low,0.03,False,0,AI User
WC00002394,W00002394,2022-01-01,USD,90300.0,Annual,0.03,CG001640,CP001,1.1,1.188,57000,76000,95000,High,0.08,True,6700,AI Product / Transformation
WC00002395,W00002395,2024-07-27,USD,71100.0,Annual,0.03,CG001676,CP001,0.941,1.016,53000,70000,88000,High,0.08,True,5300,AI Governance
WC00002396,W00002396,2021-10-20,EUR,100000.0,Annual,0.12,CG001346,CP001,0.953,0.953,70000,105000,145000,Medium,0.05,False,0,AI-Augmented Professional
WC00002397,W00002397,2022-06-04,EUR,49100.0,Annual,0.03,CG000488,CP001,0.91,0.91,41000,54000,68000,Medium,0.05,False,0,AI-Augmented Professional
WC00002398,W00002398,2022-04-11,INR,69200.0,Annual,0.18,CG000618,CP001,0.91,0.91,49000,76000,100000,Low,0.03,False,0,AI User
WC00002399,W00002399,2023-07-20,USD,1125000.0,Annual,0.5,CG001665,CP001,0.85,0.892,505000,1260000,2015000,Medium,0.05,True,53600,AI-Augmented Professional
WC00002400,W00002400,2024-07-01,EUR,38.47,Hourly,0.0,CG000516,CP002,1.067,1.067,53000,75000,98000,Medium,0.05,False,0,AI-Augmented Professional
WC00002401,W00002401,2025-11-22,INR,83700.0,Annual,0.18,CG000555,CP001,1.087,1.087,50000,77000,105000,Medium,0.05,False,0,AI-Augmented Professional
WC00002402,W00002402,2022-07-01,AUD,122000.0,Annual,0.12,CG000104,CP001,0.904,0.904,89000,135000,185000,Medium,0.05,False,0,AI Governance
WC00002403,W00002403,2025-05-31,AUD,51800.0,Annual,0.03,CG000101,CP001,0.914,0.96,40000,54000,67000,Medium,0.05,True,2500,AI Governance
WC00002404,W00002404,2022-08-28,USD,67000.0,Annual,0.03,CG001667,CP001,0.882,0.882,57000,76000,95000,High,0.08,False,0,AI Risk / Compliance
WC00002405,W00002405,2021-07-01,EUR,82200.0,Annual,0.05,CG001074,CP001,1.017,1.068,54000,77000,100000,Medium,0.05,True,3900,AI-Augmented Professional
WC00002406,W00002406,2025-09-01,EUR,87700.0,Annual,0.05,CG000471,CP001,1.124,1.124,55000,78000,100000,Low,0.03,False,0,AI User
WC00002407,W00002407,2022-09-15,EUR,56800.0,Annual,0.03,CG000461,CP001,0.963,0.963,44000,59000,74000,High,0.08,False,0,AI Governance
WC00002408,W00002408,2021-05-13,INR,58600.0,Annual,0.12,CG000671,CP001,1.066,1.066,36000,55000,75000,Medium,0.05,False,0,AI-Augmented Professional
WC00002409,W00002409,2022-07-01,USD,241000.0,Annual,0.18,CG001626,CP001,0.955,1.003,155000,240000,325000,Medium,0.05,True,11500,AI-Augmented Professional
WC00002410,W00002410,2021-07-01,MXN,78300.0,Annual,0.18,CG000924,CP001,0.9,0.9,57000,87000,120000,Medium,0.05,False,0,AI-Augmented Professional
WC00002411,W00002411,2021-01-05,INR,69700.0,Annual,0.12,CG000599,CP001,1.222,1.222,37000,57000,77000,High,0.08,False,0,AI Governance
WC00002412,W00002412,2022-01-30,GBP,84700.0,Annual,0.05,CG001578,CP001,0.985,0.985,60000,86000,110000,High,0.08,False,0,AI Builder
WC00002413,W00002413,2023-07-01,JPY,89500.0,Annual,0.05,CG000723,CP001,1.09,1.177,53000,76000,98000,High,0.08,True,6600,AI Risk / Compliance
WC00002414,W00002414,2024-06-30,CAD,64000.0,Annual,0.05,CG000327,CP001,0.8,0.8,56000,80000,105000,High,0.08,False,0,AI Governance
WC00002415,W00002415,2025-01-11,CAD,107000.0,Annual,0.08,CG000373,CP001,1.089,1.089,69000,98000,130000,Medium,0.05,False,0,AI Governance
WC00002416,W00002416,2021-01-27,MXN,64500.0,Annual,0.12,CG000824,CP001,0.978,0.978,43000,66000,89000,Medium,0.05,False,0,AI-Augmented Professional
WC00002417,W00002417,2021-10-31,AED,64800.0,Annual,0.03,CG001469,CP001,0.997,1.117,44000,58000,73000,Critical,0.12,True,6900,AI Builder
WC00002418,W00002418,2025-07-04,EUR,36100.0,Annual,0.03,CG001307,CP001,0.821,0.821,33000,44000,54000,High,0.08,False,0,AI Builder
WC00002419,W00002419,2021-01-01,ZAR,93000.0,Annual,0.18,CG001149,CP001,1.121,1.121,54000,83000,110000,Low,0.03,False,0,AI User
WC00002420,W00002420,2024-07-01,JPY,44600.0,Annual,0.03,CG000731,CP001,0.81,0.875,38000,51000,63000,High,0.08,True,3300,AI Governance
WC00002421,W00002421,2022-01-03,MXN,38600.0,Annual,0.05,CG000939,CP001,1.071,1.071,25000,36000,47000,Medium,0.05,False,0,AI-Augmented Professional
WC00002422,W00002422,2025-08-26,INR,22500.0,Annual,0.03,CG000659,CP004,0.9,0.9,19000,25000,31000,Critical,0.12,False,0,AI Builder
WC00002423,W00002423,2021-01-01,EUR,80300.0,Annual,0.05,CG000417,CP001,1.016,1.016,56000,79000,105000,Medium,0.05,False,0,AI-Augmented Professional
WC00002424,W00002424,2021-07-14,BRL,115000.0,Annual,0.18,CG000186,CP001,1.0,1.0,73000,115000,150000,High,0.08,False,0,AI Risk / Compliance
WC00002425,W00002425,2025-01-01,JPY,39500.0,Annual,0.03,CG000776,CP001,0.841,0.841,35000,47000,58000,Medium,0.05,False,0,AI Governance
WC00002426,W00002426,2025-07-01,EUR,46400.0,Annual,0.03,CG001046,CP001,0.875,0.875,40000,53000,66000,Medium,0.05,False,0,AI Governance
WC00002427,W00002427,2023-08-13,EUR,135000.0,Annual,0.12,CG000518,CP001,0.92,0.966,90000,140000,185000,Medium,0.05,True,6400,AI-Augmented Professional
WC00002428,W00002428,2021-01-01,MXN,25500.0,Annual,0.03,CG000839,CP001,0.982,0.982,19000,26000,32000,Medium,0.05,False,0,AI-Augmented Professional
WC00002429,W00002429,2023-08-18,EUR,46700.0,Annual,0.03,CG001028,CP001,0.881,0.881,40000,53000,66000,Medium,0.05,False,0,AI-Augmented Professional
WC00002430,W00002430,2024-01-01,AED,128000.0,Annual,0.08,CG001471,CP001,1.087,1.217,75000,105000,140000,Critical,0.12,True,13700,AI Builder
WC00002431,W00002431,2021-01-01,BRL,33600.0,Annual,0.03,CG000182,CP001,1.05,1.05,24000,32000,40000,High,0.08,False,0,AI Risk / Compliance
WC00002432,W00002432,2022-10-24,EUR,135000.0,Annual,0.12,CG000473,CP001,0.93,0.93,93000,145000,195000,Low,0.03,False,0,AI User
WC00002433,W00002433,2021-02-21,MXN,26200.0,Annual,0.03,CG000830,CP001,0.836,0.903,22000,29000,36000,High,0.08,True,1900,AI Product / Transformation
WC00002434,W00002434,2023-07-01,AUD,92200.0,Annual,0.05,CG000120,CP001,0.915,1.025,63000,90000,115000,Critical,0.12,True,9900,AI Builder
WC00002435,W00002435,2024-01-01,EUR,104000.0,Annual,0.08,CG000508,CP001,1.04,1.04,70000,100000,130000,Medium,0.05,False,0,AI Governance
WC00002436,W00002436,2022-08-29,MXN,42400.0,Annual,0.05,CG000831,CP001,1.061,1.061,28000,40000,52000,High,0.08,False,0,AI Product / Transformation
WC00002437,W00002437,2023-01-01,USD,167000.0,Annual,0.12,CG001697,CP001,0.98,0.98,110000,170000,230000,Low,0.03,False,0,AI User
WC00002438,W00002438,2023-04-13,AUD,179000.0,Annual,0.12,CG000050,CP001,1.12,1.12,105000,160000,215000,High,0.08,False,0,AI Risk / Compliance
WC00002439,W00002439,2023-03-30,INR,16000.0,Annual,0.03,CG000614,CP001,0.75,0.762,16000,21000,27000,Low,0.03,False,0,AI User
WC00002440,W00002440,2023-05-06,EUR,328000.0,Annual,0.25,CG001015,CP001,1.15,1.15,160000,285000,415000,Low,0.03,False,0,AI User
WC00002441,W00002441,2024-07-01,MXN,35400.0,Annual,0.05,CG000885,CP001,1.01,1.01,25000,35000,46000,Low,0.03,False,0,AI User
WC00002442,W00002442,2025-08-30,EUR,181000.0,Annual,0.12,CG000968,CP001,1.131,1.131,105000,160000,215000,High,0.08,False,0,AI Product / Transformation
WC00002443,W00002443,2023-01-01,GBP,87500.0,Annual,0.05,CG001578,CP001,0.942,1.017,60000,86000,110000,High,0.08,True,6500,AI Builder
WC00002444,W00002444,2022-11-22,AUD,52000.0,Annual,0.03,CG000056,CP001,0.83,0.896,44000,58000,73000,High,0.08,True,3900,AI Governance
WC00002445,W00002445,2024-01-01,GBP,83100.0,Annual,0.05,CG001542,CP001,0.895,0.967,60000,86000,110000,High,0.08,True,6200,AI Governance
WC00002446,W00002446,2025-07-16,ZAR,134000.0,Annual,0.25,CG001105,CP001,0.96,0.96,76000,140000,200000,High,0.08,False,0,AI Product / Transformation
WC00002447,W00002447,2025-12-18,GBP,20000.0,Annual,0.0,CG001585,CP001,0.763,0.769,20000,26000,33000,Medium,0.05,False,0,AI Governance
WC00002448,W00002448,2023-10-21,INR,9700.0,Annual,0.0,CG000649,CP001,0.967,0.967,7000,10000,12000,Medium,0.05,False,0,AI-Augmented Professional
WC00002449,W00002449,2021-07-30,USD,91200.0,Annual,0.05,CG001650,CP001,0.97,0.97,66000,94000,125000,Medium,0.05,False,0,AI-Augmented Professional
WC00002450,W00002450,2021-12-27,EUR,102000.0,Annual,0.08,CG000472,CP001,0.971,0.971,73000,105000,135000,Low,0.03,False,0,AI User
WC00002451,W00002451,2022-07-01,INR,26300.0,Annual,0.03,CG000659,CP001,1.051,1.051,19000,25000,31000,Critical,0.12,False,0,AI Builder
WC00002452,W00002452,2025-07-01,BRL,30800.0,Annual,0.03,CG000191,CP001,0.984,1.063,22000,29000,37000,High,0.08,True,2300,AI Governance
WC00002453,W00002453,2021-01-01,MXN,22000.0,Annual,0.03,CG000911,CP001,0.88,0.88,18000,25000,31000,Medium,0.05,False,0,AI Governance
WC00002454,W00002454,2022-03-10,EUR,153000.0,Annual,0.12,CG000473,CP001,1.057,1.057,93000,145000,195000,Low,0.03,False,0,AI User
WC00002455,W00002455,2024-01-01,ZAR,21400.0,Annual,0.03,CG001091,CP001,0.848,0.89,18000,24000,30000,Medium,0.05,True,1000,AI-Augmented Professional
WC00002456,W00002456,2022-01-01,INR,22200.0,Annual,0.03,CG000596,CP001,0.936,1.011,17000,22000,28000,High,0.08,True,1600,AI Governance
WC00002457,W00002457,2024-05-10,EUR,118000.0,Annual,0.08,CG000490,CP001,1.179,1.179,70000,100000,130000,Medium,0.05,False,0,AI-Augmented Professional
WC00002458,W00002458,2022-02-15,EUR,119000.0,Annual,0.08,CG000454,CP001,0.99,0.99,82000,120000,155000,High,0.08,False,0,AI Risk / Compliance
WC00002459,W00002459,2024-11-03,JPY,51100.0,Annual,0.03,CG000794,CP001,0.896,0.896,42000,57000,71000,Critical,0.12,False,0,AI Builder
WC00002460,W00002460,2023-01-01,INR,42400.0,Annual,0.08,CG000643,CP001,1.117,1.117,27000,38000,50000,Medium,0.05,False,0,AI Governance
WC00002461,W00002461,2024-01-01,INR,19400.0,Annual,0.03,CG000641,CP001,0.923,0.923,16000,21000,26000,Medium,0.05,False,0,AI Governance
WC00002462,W00002462,2023-08-12,AUD,220000.0,Annual,0.18,CG000132,CP001,1.1,1.1,130000,200000,270000,Medium,0.05,False,0,AI-Augmented Professional
WC00002463,W00002463,2025-07-09,EUR,105000.0,Annual,0.08,CG000427,CP001,0.879,0.879,82000,120000,155000,High,0.08,False,0,AI Product / Transformation
WC00002464,W00002464,2021-03-11,EUR,310000.0,Annual,0.25,CG001078,CP001,1.0,1.05,160000,295000,425000,Medium,0.05,True,14800,AI-Augmented Professional
WC00002465,W00002465,2023-07-28,USD,202000.0,Annual,0.12,CG001652,CP001,1.157,1.157,115000,175000,235000,Medium,0.05,False,0,AI-Augmented Professional
WC00002466,W00002466,2024-01-01,ZAR,40100.0,Annual,0.08,CG001183,CP001,0.955,0.955,29000,42000,54000,Medium,0.05,False,0,AI Governance
WC00002467,W00002467,2021-01-01,EUR,45600.0,Annual,0.03,CG000407,CP001,0.762,0.8,43000,57000,72000,Medium,0.05,True,2200,AI-Augmented Professional
WC00002468,W00002468,2021-09-19,MXN,62300.0,Annual,0.08,CG000832,CP001,1.175,1.175,37000,53000,69000,High,0.08,False,0,AI Product / Transformation
WC00002469,W00002469,2023-07-01,USD,147000.0,Annual,0.12,CG001733,CP001,0.85,0.892,105000,165000,220000,Medium,0.05,True,7000,AI-Augmented Professional
WC00002470,W00002470,2022-03-25,AUD,56100.0,Annual,0.03,CG000020,CP001,0.89,0.89,47000,63000,79000,High,0.08,False,0,AI Product / Transformation
WC00002471,W00002471,2024-02-26,EUR,74500.0,Annual,0.05,CG001056,CP001,1.007,1.007,52000,74000,96000,Medium,0.05,False,0,AI-Augmented Professional
WC00002472,W00002472,2022-01-13,MXN,39.94,Hourly,0.0,CG000833,CP002,1.138,1.138,48000,73000,99000,High,0.08,False,0,AI Product / Transformation
WC00002473,W00002473,2024-05-05,AUD,70100.0,Annual,0.05,CG000084,CP001,0.935,0.935,52000,75000,97000,Medium,0.05,False,0,AI-Augmented Professional
WC00002474,W00002474,2025-01-01,MXN,21500.0,Annual,0.03,CG000812,CP001,0.828,0.828,19000,26000,32000,Medium,0.05,False,0,AI-Augmented Professional
WC00002475,W00002475,2025-01-01,MXN,40900.0,Annual,0.08,CG000823,CP001,0.812,0.853,34000,48000,62000,Medium,0.05,True,1900,AI-Augmented Professional
WC00002476,W00002476,2023-06-10,EUR,174000.0,Annual,0.12,CG000500,CP001,1.16,1.16,97000,150000,200000,High,0.08,False,0,AI Builder
WC00002477,W00002477,2022-01-01,EUR,143000.0,Annual,0.12,CG001040,CP001,0.984,0.984,95000,145000,195000,High,0.08,False,0,AI Builder
WC00002478,W00002478,2024-03-16,INR,45000.0,Annual,0.08,CG000643,CP001,1.185,1.185,27000,38000,50000,Medium,0.05,False,0,AI Governance
WC00002479,W00002479,2023-01-01,INR,20200.0,Annual,0.03,CG000641,CP001,0.961,0.961,16000,21000,26000,Medium,0.05,False,0,AI Governance
WC00002480,W00002480,2025-07-06,USD,94200.0,Annual,0.05,CG001704,CP001,1.047,1.047,63000,90000,115000,Medium,0.05,False,0,AI-Augmented Professional
WC00002481,W00002481,2024-06-27,JPY,64300.0,Annual,0.05,CG000714,CP001,0.946,0.946,48000,68000,88000,Medium,0.05,False,0,AI-Augmented Professional
WC00002482,W00002482,2021-08-06,INR,65100.0,Annual,0.12,CG000662,CP001,1.017,1.017,42000,64000,86000,Critical,0.12,False,0,AI Builder
WC00002483,W00002483,2023-01-01,AUD,260000.0,Annual,0.18,CG000015,CP001,1.3,1.3,130000,200000,270000,Medium,0.05,False,0,AI-Augmented Professional
WC00002484,W00002484,2021-07-01,ZAR,274000.0,Annual,0.4,CG001178,CP001,0.96,0.96,115000,285000,455000,High,0.08,False,0,AI Builder
WC00002485,W00002485,2023-07-01,INR,19700.0,Annual,0.03,CG000641,CP001,0.936,0.936,16000,21000,26000,Medium,0.05,False,0,AI Governance
WC00002486,W00002486,2025-07-01,EUR,55400.0,Annual,0.03,CG000506,CP001,0.977,1.026,41000,54000,68000,Medium,0.05,True,2600,AI Governance
WC00002487,W00002487,2021-06-18,INR,52700.0,Annual,0.12,CG000563,CP001,0.85,0.85,40000,62000,83000,High,0.08,False,0,AI Product / Transformation
WC00002488,W00002488,2023-12-02,EUR,108000.0,Annual,0.08,CG000436,CP001,1.025,1.025,74000,105000,140000,Medium,0.05,False,0,AI-Augmented Professional
WC00002489,W00002489,2025-07-02,AUD,40.87,Hourly,0.0,CG000129,CP002,1.038,1.09,55000,78000,100000,Medium,0.05,True,4000,AI-Augmented Professional
WC00002490,W00002490,2025-11-19,AUD,58700.0,Annual,0.03,CG000020,CP001,0.932,0.932,47000,63000,79000,High,0.08,False,0,AI Product / Transformation
WC00002491,W00002491,2024-06-30,INR,31500.0,Annual,0.05,CG000543,CP001,1.049,1.049,21000,30000,39000,Medium,0.05,False,0,AI-Augmented Professional
WC00002492,W00002492,2025-07-01,MXN,26.1,Hourly,0.0,CG000868,CP002,1.108,1.108,34000,49000,64000,High,0.08,False,0,AI Governance
WC00002493,W00002493,2022-09-22,INR,40200.0,Annual,0.05,CG000561,CP001,1.181,1.181,24000,34000,44000,High,0.08,False,0,AI Product / Transformation
WC00002494,W00002494,2024-09-01,EUR,91400.0,Annual,0.05,CG000498,CP001,1.115,1.115,57000,82000,105000,High,0.08,False,0,AI Builder
WC00002495,W00002495,2023-01-01,EUR,79700.0,Annual,0.05,CG001065,CP001,0.8,0.896,62000,89000,115000,Critical,0.12,True,8500,AI Builder
WC00002496,W00002496,2021-09-14,MXN,41000.0,Annual,0.05,CG000867,CP001,1.025,1.107,26000,37000,48000,High,0.08,True,3000,AI Governance
WC00002497,W00002497,2022-07-01,GBP,925000.0,Annual,0.4,CG001565,CP001,1.36,1.36,270000,680000,1090000,Low,0.03,False,0,AI User
WC00002498,W00002498,2022-03-09,MXN,54100.0,Annual,0.08,CG000868,CP001,1.022,1.104,34000,49000,64000,High,0.08,True,4000,AI Governance
WC00002499,W00002499,2022-07-01,USD,69300.0,Annual,0.03,CG001640,CP001,0.844,0.912,57000,76000,95000,High,0.08,True,5100,AI Product / Transformation
WC00002500,W00002500,2023-10-09,EUR,57200.0,Annual,0.03,CG000461,CP001,0.969,0.969,44000,59000,74000,High,0.08,False,0,AI Governance
WC00002501,W00002501,2025-11-03,EUR,55100.0,Annual,0.03,CG000947,CP001,0.984,0.984,42000,56000,70000,Medium,0.05,False,0,AI-Augmented Professional
WC00002502,W00002502,2024-01-01,CAD,47.1,Hourly,0.0,CG000364,CP002,0.933,0.933,74000,105000,140000,High,0.08,False,0,AI Builder
WC00002503,W00002503,2022-02-01,ZAR,50000.0,Annual,0.08,CG001129,CP001,1.02,1.02,34000,49000,64000,High,0.08,False,0,AI Risk / Compliance
WC00002504,W00002504,2023-01-01,INR,35200.0,Annual,0.05,CG000579,CP001,1.175,1.175,21000,30000,39000,Medium,0.05,False,0,AI-Augmented Professional
WC00002505,W00002505,2021-07-01,USD,127000.0,Annual,0.08,CG001642,CP001,0.909,0.909,98000,140000,180000,High,0.08,False,0,AI Product / Transformation
WC00002506,W00002506,2024-12-29,INR,27800.0,Annual,0.05,CG000624,CP001,0.959,0.959,20000,29000,37000,Medium,0.05,False,0,AI-Augmented Professional
WC00002507,W00002507,2025-12-15,GBP,96500.0,Annual,0.08,CG001570,CP001,0.919,0.919,74000,105000,135000,Medium,0.05,False,0,AI-Augmented Professional
WC00002508,W00002508,2025-04-29,EUR,284000.0,Annual,0.18,CG000456,CP001,1.263,1.263,145000,225000,305000,High,0.08,False,0,AI Risk / Compliance
